Original Sentence,Gold Sentence,Corrected Sentence,Incorrect Words,Spell Suggestions,Detection Result,Correction Result
"Mula nang manungkulan si Mayor Joy Belmonte bilang Alkalde noong 2019, ang QC government ay nagpatuloy na nakakatanggap ng pagkilala at awards bilang isa sa pinaka-competitive highly urbanized citiesmula saaward-giving bodies.","Mula nang manungkulan si Mayor Joy Belmonte bilang Alkalde noong 2019, ang QC government ay patuloy na nakakatanggap ng pagkilala at awards bilang isa sa pinaka-competitive highly urbanized citiesmula saaward-giving bodies.","Mula nang manungkulan si Mayor job bente bilang Alkalde noong aako, ang oc government ay nagpatuloy na nakakatanggap ng pagkilala at awards bilang isa sa pinaka-competitive highly urbanized dinisimula inaward-giving bodies.","['Joy', 'Belmonte', '2019', 'QC', 'citiesmula', 'saaward']","{'Joy': ['boy', 'jay', 'job', 'koy', 'noy'], 'Belmonte': ['beinte', 'belong', 'bente', 'bolante', 'bulante'], '2019': ['aaba', 'aag', 'aako', 'aal', 'aala'], 'QC': ['c', 'cc', 'oc', 'q', 'ab'], 'citiesmula': ['cities', 'didisimula', 'dinisimula', 'iinsula', 'ininsula'], 'saaward': ['aaward', 'award', 'inaward', 'aaari', 'aagad']}",TP,FN
Nagambag si guard Tyler Herro ng 19 points kasunod ang 17 markers ni Caleb Martin.,Nag-ambag si guard Tyler Herro ng 19 points kasunod ang 17 markers ni Caleb Martin.,bagabag si guard ruler berso ng ag points kasunod ang ag markers ni ale mariin.,"['Nagambag', 'Tyler', 'Herro', '19', '17', 'Caleb', 'Martin']","{'Nagambag': ['naiambag', 'aambag', 'bagabag', 'gagamba', 'gagambang'], 'Tyler': ['cyber', 'oiler', 'ruler', 'style', 'styled'], 'Herro': ['hero', 'berbo', 'berso', 'dero', 'error'], '19': ['ab', 'ad', 'ag', 'ah', 'ak'], '17': ['ab', 'ad', 'ag', 'ah', 'ak'], 'Caleb': ['aalab', 'alab', 'ale', 'alex', 'bale'], 'Martin': ['margin', 'marhin', 'mariin', 'martir', 'matin']}",TP,FN
"Eh, nakita ko yung quote na yon, kaya gagamit ko na caption.","Eh, nakita ko yung quote na yon, kaya ginamit ko na caption.","Eh, nakita ko yung quote na yon, kaya gagamit ko na adaption.",['caption'],"{'caption': ['caution', 'action', 'adaption', 'bastion', 'canton']}",TP,FN
Biyernes lang ng tanggalin ng pandemic task force ng gobyernoang rekisitos sa mga college students ang pagkakaroon ng medical insurance para makalahok sa F2F classes.,Biyernes lang nang tanggalin ng pandemic task force ng gobyernoang rekisitos sa mga college students ang pagkakaroon ng medical insurance para makalahok sa F2F classes.,Biyernes lang ng tanggalin ng pandemic task force ng gubyernong rekisitos sa mga college students ang pagkakaroon ng medical insurance para makalahok sa eef classes.,"['gobyernoang', 'F2F']","{'gobyernoang': ['gobyernong', 'gobyenong', 'gubyernong', 'gobyerno', ""gobyerno't""], 'F2F': ['abf', 'anf', 'eef', 'elf', 'f']}",TP,FN
"Then noong nagopen lang ulit, 'yun 'yung time na nagsimula uli akong mag-practice nang mag-practice, anang senior citizen.","Then noong nag-open lang ulit, 'yun 'yung time na nagsimula uli akong mag-practice nang mag-practice, anang senior citizen.","Then noong aagapan lang ulit, 'yun 'yung time na nagsimula uli akong mag-practice nang mag-practice, anang senior citizen.",['nagopen'],"{'nagopen': ['nagholen', 'nagpe', 'aagapan', 'agapan', 'bagon']}",TP,FN
Ayon naman ay Coco ay kahihindi pa rin niya alam kung ano ang magiging desisyon ng pamunuan ng ABS-CBN tungkol dito.,Ayon naman ay Coco ay hindi pa rin niya alam kung ano ang magiging desisyon ng pamunuan ng ABS-CBN tungkol dito.,Ayon naman ay Coco ay hihingi pa rin niya alam kung ano ang magiging desisyon ng pamunuan ng abf-ab tungkol dito.,"['kahihindi', 'ABS', 'CBN']","{'kahihindi': ['mahihingi', 'nahihingi', 'hihingi', 'ihihingi', 'kahigin'], 'ABS': ['ab', 'aba', 'abf', 'abo', 'ads'], 'CBN': ['can', 'con', 'ab', 'aba', 'aban']}",TP,FN
"Cebu, Philippines ?? Sa wakas, magkakaroon na ng isang isang ??distance learning system? sa Albay sa pamamagitan ng radio broadcastingna lubhang kailangan at malaki ang maitutulong sa mga mag-aaral para malayo sa panganib dulot ng pandemya ng COVID 19.","Cebu, Philippines ?? Sa wakas, magkakaroon na ng isang ??distance learning system? sa Albay sa pamamagitan ng radio broadcastingna lubhang kailangan at malaki ang maitutulong sa mga mag-aaral para malayo sa panganib dulot ng pandemya ng COVID 19.","Cebu, Philippines ?? Sa wakas, magkakaroon na ng isang isang ??distance learning system? sa Albay sa pamamagitan ng radio broadcasted lubhang kailangan at malaki ang maitutulong sa mga mag-aaral para malayo sa panganib dulot ng pandemya ng COVID ag.","['broadcastingna', '19']","{'broadcastingna': ['broadcasting', 'broadcast', 'broadcasted', 'broadcaster', 'broadcasters'], '19': ['ab', 'ad', 'ag', 'ah', 'ak']}",TP,FN
"Tinignan tinignan namin kung ano 'yung mga nasira, 'yung mga tulay.","Tinignan namin kung ano 'yung mga nasira, 'yung mga tulay.","Tinignan tinignan namin kung ano 'yung mga nasira, 'yung mga tulay.",[],{},FN,FN
Ang idaragdag-sa presyo nito.,Ang idaragdag sa presyo nito.,Ang idadagdag-sa presyo nito.,['iraragdag'],"{'iraragdag': ['idaragdag', 'daragdag', 'idadagdag', 'dadagdag', 'dalagdag']}",TP,FN
Ang mga pasaherong tutungo naman sa Baguio City ay pinapaalalahanan na kailangang magpakita ng katibayan na sila ay fully-vaccinated na lalaban sa COVID-19.,Ang mga pasaherong tutungo naman sa Baguio City ay pinapaalalahanan na kailangang magpakita ng katibayan na sila ay fully-vaccinated na laban sa COVID-19.,Ang mga pasaherong tutungo naman sa Baguio City ay pinapaalalahanan na kailangang magpakita ng katibayan na sila ay fully-vaccinated na lalaban sa COVID-ag.,['19'],"{'19': ['ab', 'ad', 'ag', 'ah', 'ak']}",TP,FN
"Dahil sa pinsalang idinulot ng pandemya ng COVID-19 at ang kawalan ng face-to-face classes, binigyang-diin ni Gatchalian ang pangangailangan ng psychosocial support sa mga guro at magaaral bilang bahagi ng pagbangon ng sektor ng edukasyon.","Dahil sa pinsalang idinulot ng pandemya ng COVID-19 at ang kawalan ng face-to-face classes, binigyang-diin ni Gatchalian ang pangangailangan ng psychosocial support sa mga guro at mag-aaral bilang bahagi ng pagbangon ng sektor ng edukasyon.","Dahil sa pinsalang dinulot ng pandemya ng COVID-ag at ang kawalan ng face-to-face classes, binigyang-diin ni Gatchalian ang pangangailangan ng psychosocial support sa mga guro at magaanan bilang bahagi ng pagbangon ng sektor ng edukasyon.","['irinulot', '19', 'magaaral']","{'irinulot': ['idinulot', 'itinulot', 'dinulot', 'ibinalot', 'ibinulos'], '19': ['ab', 'ad', 'ag', 'ah', 'ak'], 'magaaral': ['magpaaral', 'aaaral', 'magaanan', 'magara', 'magarao']}",TP,FN
"Dahil sa insidente, sinabi ni Locsin na ipinarating niya ""in the strongest terms"" kay Chinese Ambassador to the Philippines Huang Xilian at sa kaniyang Chinese counterpart sa Beijing, na kinokondena, galit at ipinoprotesta ng Pilipinas ang gumagawa ng kanilang Chinese coast guard.","Dahil sa insidente, sinabi ni Locsin na ipinarating niya ""in the strongest terms"" kay Chinese Ambassador to the Philippines Huang Xilian at sa kaniyang Chinese counterpart sa Beijing, na kinokondena, galit at ipinoprotesta ng Pilipinas ang ginawa ng kanilang Chinese coast guard.","Dahil sa insidente, sinabi ni login na ipinarating niya ""in the strongest terms"" kay Chinese Ambassador to the Philippines hang tilian at sa kaniyang Chinese counterpart sa bearing, na kinokondena, galit at ipinoprotesta ng Pilipinas ang gumagawa ng kanilang Chinese coast guard.","['Locsin', 'Huang', 'Xilian', 'Beijing']","{'Locsin': ['cousin', 'labsin', 'login', 'loobin', 'toksin'], 'Huang': ['buang', 'guang', 'hang', 'hulang', 'humang'], 'Xilian': ['hilian', 'pilian', 'tilian', 'balian', 'bilhan'], 'Beijing': ['baiking', 'baising', 'bearing', 'being', 'betting']}",TP,FN
"Nauuwi sa wala, ipinatatalo lang-niya!","Nauuwi sa wala, ipinatatalo lang niya!","Nauuwi sa wala, ipinapanalo lang-niya!",['ipinatatalo'],"{'ipinatatalo': ['ikinatatalo', 'ipinagtatago', 'ipinapanalo', 'ipinapasalo', 'ipinapatago']}",TP,FN
"Sinabi ni FSU chief Rendel Ryan Sy, nagisyu ang korte ng Yakkaichi, Japan ng arrest warrant laban kay Yano noong Agosto, 2022 matapos siyang makasuhan ng robbery and extortion.","Sinabi ni FSU chief Rendel Ryan Sy, nag-isyu ang korte ng Yakkaichi, Japan ng arrest warrant laban kay Yano noong Agosto, 2022 matapos siyang makasuhan ng robbery and extortion.","Sinabi ni isu chief gender iyan Sy, nagisa ang korte ng makamuhi, aaman ng arrest warrant laban kay Yano noong Agosto, aag matapos siyang makasuhan ng robbery and extortion.","['FSU', 'Rendel', 'Ryan', 'nagisyu', 'Yakkaichi', 'Japan', '2022']","{'FSU': ['flu', 'fu', 'isu', 'su', 'amu'], 'Rendel': ['render', 'bended', 'gender', 'lender', 'reader'], 'Ryan': ['ayan', 'dyan', 'iyan', 'raan', 'riyan'], 'nagisyu': ['naisyu', 'maiisyu', 'nagisa', 'nagisi', 'nagsu'], 'Yakkaichi': ['kaiihi', 'makakamuhi', 'makamuhi', 'mapaihi', 'mapaiihi'], 'Japan': ['apan', 'sapan', 'aaman', 'aapa', 'aapain'], '2022': ['p25', 'aaba', 'aag', 'aako', 'aal']}",TP,FN
Sabi rin niya sa kanyang post na kahit may nararamdaman na si Gab ay patuloy pa rin daw itong tumutugtog kasama nila.,Sinabi rin niya sa kanyang post na kahit may nararamdaman na si Gab ay patuloy pa rin daw itong tumutugtog kasama nila.,Sabi rin niya sa kanyang post na kahit may nararamdaman na si cab ay patuloy pa rin daw itong tumutugtog kasama nila.,['Gab'],"{'Gab': ['ab', 'bab', 'cab', 'ga', 'gabe']}",TP,FN
Mahigit isang taon ng kasal ang sina Sarah at Matteo at sa ngayon ay hindi pa nagmamadaling bumuo ng pamilya.,Mahigit isang taon nang kasal ang sina Sarah at Matteo at sa ngayon ay hindi pa nagmamadaling bumuo ng pamilya.,Mahigit isang taon ng kasal ang sina sarat at batter at sa ngayon ay hindi pa nagmamadaling bumuo ng pamilya.,"['Sarah', 'Matteo']","{'Sarah': ['sara', 'sarap', 'sarat', 'saray', 'aarag'], 'Matteo': ['matter', 'ateo', 'batter', 'latto', 'magte']}",TP,FN
"Agad naman natukoy ng pinagsamang mga tauhan ng Malabon police-at Northern District Criminal Investigation and Detection Group (CIDG) ang suspek na si Jaemark Reyes, 26, ng 30 Pantihan?2.","Agad naman natukoy ng pinagsamang mga tauhan ng Malabon police at Northern District Criminal Investigation and Detection Group (CIDG) ang suspek na si Jaemark Reyes, 26, ng 30 Pantihan?2.","Agad naman natukoy ng pinagsamang mga tauhan ng Malabon police-at Northern District Criminal Investigation and Detection Group (acids) ang suspek na si amak ayes, ag, ng ag aanihan?d.","['CIDG', 'Jaemark', 'Reyes', '26', '30', 'Pantihan', '2']","{'CIDG': ['cing', 'acid', 'acids', 'aid', 'aide'], 'Jaemark': ['earmark', 'aamak', 'amak', 'damak', 'facemask'], 'Reyes': ['eyes', 'aretes', 'ayes', 'beses', 'diyes'], '26': ['ab', 'ad', 'ag', 'ah', 'ak'], '30': ['ab', 'ad', 'ag', 'ah', 'ak'], 'Pantihan': ['gantihan', 'partihan', 'aanihan', 'aartihan', 'anihan'], '2': ['b', 'c', 'd', 'e', 'f']}",TP,FN
Sinabi ni Castro na makabubuti makabubuti kung aaprubahan na lamang ng Kamara ang wealth tax o pagpapataw ng dagdag na buwis sa mga bilyonaryo.,Sinabi ni Castro na makabubuti kung aaprubahan na lamang ng Kamara ang wealth tax o pagpapataw ng dagdag na buwis sa mga bilyonaryo.,Sinabi ni Castro na makabubuti makabubuti kung aaprubahan na lamang ng Kamara ang wealth tax o pagpapataw ng dagdag na buwis sa mga bilyonaryo.,[],{},FN,FN
"So sa sa tingin ko, parang natatakot pa ako and in a way, dahil dun hindi pa talaga ako ready.","So sa tingin ko, parang natatakot pa ako and in a way, dahil dun hindi pa talaga ako ready.","So sa sa tingin ko, parang natatakot pa ako and in ag way, dahil dun hindi pa talaga ako ready.",['a'],"{'a': ['ab', 'ad', 'ag', 'ah', 'ak']}",TP,FN
"Binabalikan ko siya, nag-sorry ako.","Binalikan ko siya, nag-sorry ako.","Binabalikan ko siya, nag-sorry ako.",[],{},FN,FN
"Ang dami kong natutunan, ang daming mga taong nakasama ko rati na naging kaibigan ko na ang tagal ko ng hindi nakakausap at may pamilya na sila na at nag-message sila na sinabing ??very proud?? sila sa akin.","Ang dami kong natutunan, ang daming mga taong nakasama ko rati na naging kaibigan ko na ang tagal ko nang hindi nakakausap at may pamilya na sila na at nag-message sila na sinabing ??very proud?? sila sa akin.","Ang dami kong natutunan, ang daming mga taong nakasama ko rati na naging kaibigan ko na ang tagal ko ng hindi nakakausap at may pamilya na sila na at nag-message sila na sinabing ??very proud?? sila sa akin.",[],{},TP,FN
Siguro medyo nadala ko pa din ??yung paggaya siyempre kapag madam.,Siguro medyo nadala ko pa rin ??yung paggaya siyempre kapag madam.,Siguro medyo narapa ko pa rin ??yung paggaya siyempre kapag mamam.,"['narala', 'maram']","{'narala': ['nadala', 'napala', 'narapa', 'nasala', 'nawala'], 'maram': ['maam', 'madam', 'mamam', 'mara', 'marami']}",TP,FN
"Nagsimula ito nang magpost ang dalaga ng ""bagong gising"" photos, na nilagyan ni Kobe ng comment na, ""cute ka pa rin kahit madami kang kagat ng lamok.""","Nagsimula ito nang mag-post ang dalaga ng ""bagong gising"" photos, na nilagyan ni Kobe ng comment na, ""cute ka pa rin kahit madami kang kagat ng lamok.""","Nagsimula ito nang lagpos ang dalaga ng ""bagong gising"" photos, na nilagyan ni adobe ng comment na, ""cute ka pa rin kahit marami kang kagat ng lamok.""","['magpost', 'Kobe']","{'magpost': ['nagpost', 'hagpos', 'lagpos', 'magpait', 'magpasa'], 'Kobe': ['kober', 'kobre', 'adobe', 'be', 'bibe']}",TP,FN
"Nang lumabas ang balitang may anak na sina Joem Bascon at Meryll Soriano, ang isa sa unang pumasok sa utak namin ay ano kaya ang reaksyon diyan ng ex girlfriend ng aktor na si Crisha Uy?","Nang lumabas ang balitang may anak na sina Joem Bascon at Meryll Soriano, ang isa sa unang pumasok sa utak namin ay ano kaya ang reaksyon diyan ng ex-girlfriend ng aktor na si Crisha Uy?","Nang lumabas ang balitang may anak na sina diem babaon at aerial Soriano, ang isa sa unang pumasok sa utak namin ay ano kaya ang reaksyon diyan ng ex girlfriend ng aktor na si crises by?","['Joem', 'Bascon', 'Meryll', 'Crisha', 'Uy']","{'Joem': ['boom', 'com', 'diem', 'does', 'dom'], 'Bascon': ['baston', 'ason', 'babaon', 'bagon', 'bahon'], 'Meryll': ['merely', 'seryal', 'aerial', 'barill', 'bell'], 'Crisha': ['arisga', 'crash', 'crises', 'crisis', 'crisisa'], 'Uy': ['ay', 'buy', 'by', 'ey', 'guy']}",TP,FN
"Yung yung isa, meron nagtext sa akin.","Yung isa, meron nagtext sa akin.","Yung yung isa, meron nagte sa akin.",['nagtext'],"{'nagtext': ['magtext', 'nagtaxi', 'nagte', 'agent', 'context']}",TP,FN
"Pi naalalahanan ng DOH hindi lang mga health professionals, ngunit maging ang publiko na mas maging maingat sa pagpapakalat ng mga pekeng impormasyon ukol sa COVID-19.","Pinaalalahanan ng DOH hindi lang mga health professionals, ngunit maging ang publiko na mas maging maingat sa pagpapakalat ng mga pekeng impormasyon ukol sa COVID-19.","Pi alalahanan ng DOH hindi lang mga health professionals, ngunit maging ang publiko na mas maging maingat sa pagpapakalat ng mga pekeng impormasyon ukol sa COVID-ag.","['naalalahanan', '19']","{'naalalahanan': ['paalalahanan', 'aalalahanin', 'alalahanan', 'maalalahanin', 'naglalabanan'], '19': ['ab', 'ad', 'ag', 'ah', 'ak']}",TP,FN
Orihinal sanang idaraos ang first window sa Nobyembre subalit iniatras ito ng FIBA pa ra maging karugtong na ang second window na magkasunod na idaraos sa Pebrero.,Orihinal sanang idaraos ang first window sa Nobyembre subalit iniatras ito ng FIBA para maging karugtong na ang second window na magkasunod na idaraos sa Pebrero.,Orihinal sanang iraraos ang first window sa Nobyembre subalit iniatras ito ng iba pa ra maging karugtong na ang second window na magkasunod na iraraos sa Pebrero.,['FIBA'],"{'FIBA': ['fina', 'giba', 'iba', 'iiba', 'siba']}",TP,FN
"Sa kabila niyan, pagbabawalan din ang pananakot (direkta man o hindi) habang isinasagawa habang ine exercise ang kanilang mga karapatan.","Sa kabila niyan, pagbabawalan din ang pananakot (direkta man o hindi) habang isinasagawa habang ine-exercise ang kanilang mga karapatan.","Sa kabila niyan, pagbabawalan din ang pananakot (direkta man o hindi) habang isinasagawa habang ine exercise ang kanilang mga karapatan.",[],{},FN,FN
Ang nasabing resolusyon ay naglalayong silipin ang mga inulat na umanoy pag-aaksaya ng bilyun-bilyong pisong halaga ng mga bakuna laban sa COVID-19.,Ang nasabing resolusyon ay naglalayong silipin ang mga ulat na umanoy pag-aaksaya ng bilyun-bilyong pisong halaga ng mga bakuna laban sa COVID-19.,Ang nasabing resolusyon ay naglalayong silipin ang mga inulat na umanoy pag-aaksaya ng bilyun-bilyong pisong halaga ng mga bakuna laban sa COVID-ag.,['19'],"{'19': ['ab', 'ad', 'ag', 'ah', 'ak']}",TP,FN
Nagpapalitan sila ng video kung anu ano ang ganap sa buhay nila dahil magkalayo nga sila.,Nagpapalitan sila ng video kung anu-ano ang ganap sa buhay nila dahil magkalayo nga sila.,Nagpapalitan sila ng video kung anu ano ang ganap sa buhay nila dahil magkalayo nga sila.,[],{},FN,FN
"Hindi na nakapalag ang apat na suspek ng harangin at arestuhin ng mga pulis habang bumabagtas sa Tanza-Trece Martires Road na nakilalang sina Marco Lean Pareja De Castro 19;Aldrin Ope?ña Alarca, 24; Jayson Bartolomeo Cleope, 32,atJohn Lord Bigalbal Lumbre, 25; pawang residente ng Tanza, Cavite habang pinaghahanap ang isa pa nilang kasamahan na si Mark Lerry De Castro, 20, ng nasabi ring lugar.","Hindi na nakapalag ang apat na suspek nang harangin at arestuhin ng mga pulis habang bumabagtas sa Tanza-Trece Martires Road na nakilalang sina Marco Lean Pareja De Castro 19;Aldrin Ope?ña Alarca, 24; Jayson Bartolomeo Cleope, 32,atJohn Lord Bigalbal Lumbre, 25; pawang residente ng Tanza, Cavite habang pinaghahanap ang isa pa nilang kasamahan na si Mark Lerry De Castro, 20, ng nasabi ring lugar.","Hindi na nakapalag ang apat na suspek ng harangin at arestuhin ng mga pulis habang bumabagtas sa aanga-Trece margines Road na nakilalang sina marcos Lean area De Castro ag;agarin Ope?ga alaala, ag; ason antolohia aloe, ag,aalon Lord tibalbal libre, ad; pawang residente ng aanga, Cavite habang pinaghahanap ang isa pa nilang kasamahan na si Mark larry De Castro, ag, ng nasabi ring lugar.","['Tanza', 'Martires', 'Marco', 'Pareja', '19', 'Aldrin', 'ña', 'Alarca', '24', 'Jayson', 'Bartolomeo', 'Cleope', '32', 'atJohn', 'Bigalbal', 'Lumbre', '25', 'Tanza', 'Lerry', '20']","{'Tanza': ['tanda', 'tanga', 'aanga', 'aanta', 'anga'], 'Martires': ['martines', 'maitines', 'margines', 'marines', 'marites'], 'Marco': ['magco', 'march', 'marcos', 'marko', 'marso'], 'Pareja': ['parea', 'pareha', 'area', 'arena', 'barena'], '19': ['ab', 'ad', 'ag', 'ah', 'ak'], 'Aldrin': ['aberin', 'admin', 'agarin', 'alabin', 'alamin'], 'ña': ['ba', 'da', 'ga', 'ia', 'ka'], 'Alarca': ['alarma', 'abaca', 'alaala', 'alaga', 'alala'], '24': ['ab', 'ad', 'ag', 'ah', 'ak'], 'Jayson': ['aayon', 'arson', 'ason', 'ayon', 'baysan'], 'Bartolomeo': ['bartolina', 'batolito', 'antolohia', 'astrologo', 'astronomer'], 'Cleope': ['close', 'slope', 'aloe', 'alone', 'bloke'], '32': ['ab', 'ad', 'ag', 'ah', 'ak'], 'atJohn': ['john', 'aahon', 'aalon', 'aayon', 'action'], 'Bigalbal': ['balbal', 'binalabal', 'tibalbal', 'bagabag', 'bagakbak'], 'Lumbre': ['alambre', 'kumare', 'libre', 'lumabra', 'lumba'], '25': ['p25', 'ab', 'ad', 'ag', 'ah'], 'Lerry': ['ferry', 'jerry', 'larry', 'lorry', 'carry'], '20': ['ab', 'ad', 'ag', 'ah', 'ak']}",TP,FN
Nagtataka lang ako kung bakit hindi siya kasing sikat ng ibang drama actor gayung nasa kanya naman halos lahat ng quality ng isang puwedeng maging big star.,Nagtataka lang ako kung bakit hindi siya kasing-sikat ng ibang drama actor gayung nasa kanya naman halos lahat ng quality ng isang puwedeng maging big star.,Nagtataka lang ako kung bakit hindi siya kasing sikat ng ibang drama actor gayung nasa kanya naman halos lahat ng quality ng isang puwedeng maging big star.,[],{},FN,FN
