Original Sentence,Gold Sentence,Corrected Sentence,Incorrect Words,Spell Suggestions,Detection Result,Correction Result
"Dalawang lalaking magkaangkas sa motorsiklo ang patay nang tambangan at pagbabarilin ng riding-in-tandem sa Binangonan, Rizal kamakalawa ng hapon.","Dalawang lalaking magkaangkas sa motorsiklo ang patay nang tambangan at pagbabarilin ng riding-in-tandem sa Binangonan, Rizal kamakalawa ng hapon.","Dalawang lalaking magkaangkas sa motorsiklo ang patay nang tambangan at pagbabarilin ng riding-in-tandem sa Binangonan, bital kamakalawa ng hapon.",['Rizal'],"{'Rizal': ['ribal', 'arial', 'bital', 'cial', 'dial']}",FP,FP
Sinimulan nang mag-monitor ng DOH nitong Disyembre 22.,Sinimulan nang mag-monitor ng DOH nitong Disyembre 22.,Sinimulan nang mag-monitor ng DOH nitong Disyembre ag.,['22'],"{'22': ['ab', 'ad', 'ag', 'ah', 'ak']}",FP,FP
Marami ang humanga kay Barbie Imperial nang mag-viral ang isang video niya while she was campaigning a partylist.,Marami ang humanga kay Barbie Imperial nang mag-viral ang isang video niya while she was campaigning a partylist.,Marami ang humanga kay Barbie impormal nang mag-viral ang isang video niya while she was campaigning ag partylist.,"['Imperial', 'a']","{'Imperial': ['imperyal', 'impartial', 'impormal', 'aerial', 'dispersal'], 'a': ['ab', 'ad', 'ag', 'ah', 'ak']}",FP,FP
Bukas ay magsisimula nang mag-shoot si Bembol para sa Pieta.,Bukas ay magsisimula nang mag-shoot si Bembol para sa Pieta.,Bukas ay magsisimula nang mag-shoot si bamboo para sa pinta.,"['Bembol', 'Pieta']","{'Bembol': ['besbol', 'bambo', 'bamboo', 'bebot', 'beisbol'], 'Pieta': ['dieta', 'pigta', 'pinta', 'piseta', 'pista']}",FP,FP
Inaalam pa naman kung personal o may kaugnayan sa trabaho ang motibo sa krimen.,Inaalam pa naman kung personal o may kaugnayan sa trabaho ang motibo sa krimen.,Inaalam pa naman kung personal o may kaugnayan sa trabaho ang motibo sa krimen.,[],{},TN,TN
"Siya talaga ang sandalan nating lahat, buong post ng actress na spotted recently na may ka-date na foreigner.","Siya talaga ang sandalan nating lahat, buong post ng actress na spotted recently na may ka-date na foreigner.","Siya talaga ang sandalan nating lahat, buong post ng actress na spotted decency na may ka-date na foreigner.",['recently'],"{'recently': ['recent', 'reentry', 'decency', 'evenly', 'keenly']}",FP,FP
Tinanggal ang traditional event na arnis na naging gold mine ng Pilipinas noong 2019 SEA Games matapos kumana ng 14 gintong medalya.,Tinanggal ang traditional event na arnis na naging gold mine ng Pilipinas noong 2019 SEA Games matapos kumana ng 14 gintong medalya.,Tinanggal ang traditional event na arnis na naging gold mine ng Pilipinas noong aako SEA Games matapos kumana ng ag gintong medalya.,"['2019', '14']","{'2019': ['aaba', 'aag', 'aako', 'aal', 'aala'], '14': ['ab', 'ad', 'ag', 'ah', 'ak']}",FP,FP
"Pero kung kami ang tatanungin, ang paniwala namin mas magiging ok kung aasikasuhin niya ang kanyang career bilang actor.","Pero kung kami ang tatanungin, ang paniwala namin mas magiging ok kung aasikasuhin niya ang kanyang career bilang actor.","Pero kung kami ang tatanungin, ang paniwala namin mas magiging ok kung aasikasuhin niya ang kanyang career bilang actor.",[],{},TN,TN
Maganda naman kasi ang kinalabasan ng ginawa niyang 366 na pinagbidahan nila ni Zanjoe Marudo.,Maganda naman kasi ang kinalabasan ng ginawa niyang 366 na pinagbidahan nila ni Zanjoe Marudo.,Maganda naman kasi ang kinalabasan ng ginawa niyang aam na pinagbilihan nila ni aantot barado.,"['366', 'pinagbidahan', 'Zanjoe', 'Marudo']","{'366': ['aag', 'aal', 'aam', 'aat', 'aaw'], 'pinagbidahan': ['pinagbibidahan', 'pinagbilhan', 'pinagbilihan', 'pinagdadahan', 'pinagdudahan'], 'Zanjoe': ['aano', 'aantok', 'aantot', 'aanyo', 'aloe'], 'Marudo': ['marugo', 'aruro', 'barado', 'baruso', 'baruto']}",FP,FP
"Balang araw makukuha mo rin ang pangarap mo,?? payo sa kaniya ng ina.","Balang araw makukuha mo rin ang pangarap mo,?? payo sa kaniya ng ina.","Balang araw makukuha mo rin ang pangarap mo,?? payo sa kaniya ng ina.",[],{},TN,TN
"Mas nagtulungan kami, naglalaba na rin siya, nagtutupi (ng mga damit) na rin siya,? pagtatapos ng actress-singer.","Mas nagtulungan kami, naglalaba na rin siya, nagtutupi (ng mga damit) na rin siya,? pagtatapos ng actress-singer.","Mas nagtulungan kami, naglalaba na rin siya, nagtutupi (ng mga damit) na rin siya,? pagtatapos ng actress-singer.",[],{},TN,TN
"Maliban dito, naging aktibo rin noon si Red sa mga interview sa Pilipinas.","Maliban dito, naging aktibo rin noon si Red sa mga interview sa Pilipinas.","Maliban dito, naging aktibo rin noon si Red sa mga interview sa Pilipinas.",[],{},TN,TN
"Nauna nang nanawagan ang Malaca?ñang na imbestigahan ang hindi awtorisadong paglagda sa isang resolusyon ng mga miyembro ng Sugar Regulatory Administration na nag-utos sa pag-angkat ng 300,000 metric tons ng asukal.","Nauna nang nanawagan ang Malaca?ñang na imbestigahan ang hindi awtorisadong paglagda sa isang resolusyon ng mga miyembro ng Sugar Regulatory Administration na nag-utos sa pag-angkat ng 300,000 metric tons ng asukal.","Nauna nang nanawagan ang malasa?bang na imbestigahan ang hindi awtorisadong paglagda sa isang resolusyon ng mga miyembro ng Sugar Regulatory Administration na nag-utos sa pag-angkat ng aam,aam metric tons ng asukal.","['Malaca', 'ñang', '300', '000']","{'Malaca': ['malaga', 'malala', 'malasa', 'malata', 'malawa'], 'ñang': ['aang', 'ang', 'bang', 'cang', 'dang'], '300': ['aag', 'aal', 'aam', 'aat', 'aaw'], '000': ['aag', 'aal', 'aam', 'aat', 'aaw']}",FP,FP
Ang paglalakbay sa internasyonal ay unti-unting bumabawi habang mas maraming destinasyon tulad ng Japan at South Korea ang nag-aalis ng kanilang mahigpit na paghihigpit sa hangganan.,Ang paglalakbay sa internasyonal ay unti-unting bumabawi habang mas maraming destinasyon tulad ng Japan at South Korea ang nag-aalis ng kanilang mahigpit na paghihigpit sa hangganan.,Ang paglalakbay sa internasyonal ay unti-unting bumabawi habang mas maraming destinasyon tulad ng aaman at South Korea ang nag-aalis ng kanilang mahigpit na paghihigpit sa hangganan.,['Japan'],"{'Japan': ['apan', 'sapan', 'aaman', 'aapa', 'aapain']}",FP,FP
Gustuhin man ngayon ng AlDub fans na umasa kina Alden at Maine ay wala nang pag-asa.,Gustuhin man ngayon ng AlDub fans na umasa kina Alden at Maine ay wala nang pag-asa.,Gustuhin man ngayon ng aldaba fans na umasa kina anden at maino ay wala nang pag-asa.,"['AlDub', 'Alden', 'Maine']","{'AlDub': ['alab', 'album', 'aldaba', 'aloob', 'alun'], 'Alden': ['alien', 'alyen', 'anden', 'aamen', 'absen'], 'Maine': ['maide', 'main', 'maino', 'maire', 'marine']}",FP,FP
"Before, kung may show ka, pupunta ka pa sa venue, dala mo lahat ng gamit mo.","Before, kung may show ka, pupunta ka pa sa venue, dala mo lahat ng gamit mo.","Before, kung may show ka, pupunta ka pa sa venue, dala mo lahat ng gamit mo.",[],{},TN,TN
"Sinabi ni Bordado naang local governmentunit sa Naga City, Bicol ay gumagamit ng LSB at SEF upang palakasin ang sistema ng edukasyon sa pamamagitan ng pagtatatag ng maraming programa na naglalayong bigyang kapangyarihan ang mga tao mula pa noong panahon ng dating Mayor Jesse M.","Sinabi ni Bordado naang local governmentunit sa Naga City, Bicol ay gumagamit ng LSB at SEF upang palakasin ang sistema ng edukasyon sa pamamagitan ng pagtatatag ng maraming programa na naglalayong bigyang kapangyarihan ang mga tao mula pa noong panahon ng dating Mayor Jesse M.","Sinabi ni barado gaang local governmental sa Naga City, Bicol ay gumagamit ng ab at sea upang palakasin ang sistema ng edukasyon sa pamamagitan ng pagtatatag ng maraming programa na naglalayong bigyang kapangyarihan ang mga tao mula pa noong panahon ng dating Mayor este M.","['Bordado', 'naang', 'governmentunit', 'LSB', 'SEF', 'Jesse']","{'Bordado': ['burdado', 'baldado', 'barado', 'bokado', 'borador'], 'naang': ['aang', 'daang', 'gaang', 'inaang', 'kaang'], 'governmentunit': ['government', 'governmenta', 'governmental', 'governments', ""government's""], 'LSB': ['lab', 'lub', 'ab', 'alab', 'als'], 'SEF': ['eef', 'se', 'sea', 'sec', 'see'], 'Jesse': ['cease', 'ease', 'este', 'jersey', 'jester']}",FP,FP
"Dahil dito, pumasok ang testigo sa apartment at tumambad dito ang duguang biktima na tadtad ng saksak sa katawan.","Dahil dito, pumasok ang testigo sa apartment at tumambad dito ang duguang biktima na tadtad ng saksak sa katawan.","Dahil dito, pumasok ang testigo sa apartment at tumambad dito ang duguang biktima na tadtad ng saksak sa katawan.",[],{},TN,TN
"Ayon kay acting Presidential Spokesman Secretary Martin Andanar, ito ang napagkasunduan sa pulong ng Inter-Agency Task Force (IATF) batay na rin sa rekomendasyon ng mga eksperto.","Ayon kay acting Presidential Spokesman Secretary Martin Andanar, ito ang napagkasunduan sa pulong ng Inter-Agency Task Force (IATF) batay na rin sa rekomendasyon ng mga eksperto.","Ayon kay acting Presidential Spokesman Secretary mariin andanang, ito ang napagkasunduan sa pulong ng Inter-Agency Task Force (abf) batay na rin sa rekomendasyon ng mga eksperto.","['Martin', 'Andanar', 'IATF']","{'Martin': ['margin', 'marhin', 'mariin', 'martir', 'matin'], 'Andanar': ['andana', 'andador', 'andanang', 'andante', 'andar'], 'IATF': ['aat', 'aato', 'abf', 'anf', 'at']}",FP,FP
"Mahirap, gustung-gusto kong mag-abot sa matatanda at bata, alam nyo naman na napakalapit nila sa puso ko, pero hindi ko magawa!","Mahirap, gustung-gusto kong mag-abot sa matatanda at bata, alam nyo naman na napakalapit nila sa puso ko, pero hindi ko magawa!","Mahirap, gustung-gusto kong mag-abot sa matatanda at bata, alam nyo naman na napakalapit nila sa puso ko, pero hindi ko magawa!",[],{},TN,TN
"Sa nasabing bilang 17,257 (16.22%).","Sa nasabing bilang 17,257 (16.22%).","Sa nasabing bilang ag,aag (ag.ag%).","['17', '257', '16', '22']","{'17': ['ab', 'ad', 'ag', 'ah', 'ak'], '257': ['p57', 'p25', 'aag', 'aal', 'aam'], '16': ['ab', 'ad', 'ag', 'ah', 'ak'], '22': ['ab', 'ad', 'ag', 'ah', 'ak']}",FP,FP
May mga sugat sa ulo at leeg ang biktima at pinaniniwalaang ginahasa dahil walang saplot pang ibaba nang matagpuan ang bangkay nito.,May mga sugat sa ulo at leeg ang biktima at pinaniniwalaang ginahasa dahil walang saplot pang ibaba nang matagpuan ang bangkay nito.,May mga sugat sa ulo at leeg ang biktima at pinaniniwalaang ginahasa dahil walang saplot pang ibaba nang matagpuan ang bangkay nito.,[],{},TN,TN
Sabi ng doktor bukas daw.,Sabi ng doktor bukas daw.,Sabi ng doktor bukas daw.,[],{},TN,TN
Ayon kay Angping kanilang ikinonsidera ang Quirino Grandstand subalit mayroon pa umanong COVID-19 field hospital sa lugar.,Ayon kay Angping kanilang ikinonsidera ang Quirino Grandstand subalit mayroon pa umanong COVID-19 field hospital sa lugar.,Ayon kay angking kanilang ikinonsidera ang biring Grandstand subalit mayroon pa umanong COVID-ag field hospital sa lugar.,"['Angping', 'Quirino', '19']","{'Angping': ['angging', 'anging', 'angking', 'aagpang', 'aangking'], 'Quirino': ['aquilino', 'birina', 'biring', 'builing', 'bukirin'], '19': ['ab', 'ad', 'ag', 'ah', 'ak']}",FP,FP
Madaliin na ang pag-labas ng nalalabing pon-do para sa health workers at testing sa ilalim ng Bayanihan 2!,Madaliin na ang pag-labas ng nalalabing pon-do para sa health workers at testing sa ilalim ng Bayanihan 2!,aaralin na ang pag-labas ng nalalabing pon-do para sa health workers at testing sa ilalim ng Bayanihan d!,"['Maraliin', '2']","{'Maraliin': ['madaliin', 'mamaliin', 'aaralin', 'aralin', 'babaliin'], '2': ['b', 'c', 'd', 'e', 'f']}",FP,FP
"Nakita n??yo yung bird flu wala naman tayo niyan, yung ASF wala naman tayo niyan eh kasi imported yung sakit eh.","Nakita n??yo yung bird flu wala naman tayo niyan, yung ASF wala naman tayo niyan eh kasi imported yung sakit eh.","Nakita n??yo yung bird flu wala naman tayo niyan, yung as wala naman tayo niyan eh kasi imported yung sakit eh.",['ASF'],"{'ASF': ['abf', 'anf', 'as', 'asa', 'ash']}",FP,FP
"Sinabi ni Yap na sa Buguias, nasa 19 pasyente ang inilikas sa Northern Benguet District Hospital kung saan sa kasalukuyan ay sinusuri ang pinsala sa imprastraktura ng hospital gayundin ang mga kagamitan dito.","Sinabi ni Yap na sa Buguias, nasa 19 pasyente ang inilikas sa Northern Benguet District Hospital kung saan sa kasalukuyan ay sinusuri ang pinsala sa imprastraktura ng hospital gayundin ang mga kagamitan dito.","Sinabi ni cap na sa bubutas, nasa ag pasyente ang inilikas sa Northern banggit District Hospital kung saan sa kasalukuyan ay sinusuri ang pinsala sa imprastraktura ng hospital gayundin ang mga kagamitan dito.","['Yap', 'Buguias', '19', 'Benguet']","{'Yap': ['ap', 'ayap', 'cap', 'gap', 'map'], 'Buguias': ['bubukas', 'bubulas', 'bubutas', 'bumukas', 'bumulas'], '19': ['ab', 'ad', 'ag', 'ah', 'ak'], 'Benguet': ['banquet', 'dengue', 'banggit', 'bangkat', 'bangketa']}",FP,FP
Tiniyak naman ni Padilla kay Drilon na nag-aaral na siya tungkol sa paggawa ng batas subalit nilinaw nito na hindi siya natatakot na mapahiya sa Senado.,Tiniyak naman ni Padilla kay Drilon na nag-aaral na siya tungkol sa paggawa ng batas subalit nilinaw nito na hindi siya natatakot na mapahiya sa Senado.,Tiniyak naman ni barilya kay dion na nag-aaral na siya tungkol sa paggawa ng batas subalit nilinaw nito na hindi siya natatakot na mapahiya sa Senado.,"['Parilla', 'Drilon']","{'Parilla': ['parilya', 'barill', 'barilya', 'kabilla', 'pabigla'], 'Drilon': ['dilan', 'dimon', 'dion', 'dragon', 'dril']}",FP,FP
"Kasi kung sagot sa tanong outsider ang gusto namin, eh di mag-usap na lang tayo.","Kasi kung sagot sa tanong outsider ang gusto namin, eh di mag-usap na lang tayo.","Kasi kung sagot sa tanong outsider ang gusto namin, eh di mag-usap na lang tayo.",[],{},TN,TN
"Dinakip sa loob mismo ng opisina ng isang Immigration Prosecutor sa BI Main Office sa Intramuros, Maynila ang suspek na si Vivian Lara na nagpakilalang liason officer ng isang law office.","Dinakip sa loob mismo ng opisina ng isang Immigration Prosecutor sa BI Main Office sa Intramuros, Maynila ang suspek na si Vivian Lara na nagpakilalang liason officer ng isang law office.","Dinakip sa loob mismo ng opisina ng isang Immigration Prosecutor sa BI Main Office sa Intramuros, Maynila ang suspek na si girian gara na nagpakilalang liason officer ng isang law office.","['Vivian', 'Lara']","{'Vivian': ['avian', 'civilan', 'girian', 'hilian', 'ihian'], 'Lara': ['bara', 'dara', 'gara', 'hara', 'kara']}",FP,FP
Bitbit ng Lakers ang 3-2 abante sa Warriors.,Bitbit ng Lakers ang 3-2 abante sa Warriors.,Bitbit ng layers ang d-d abante sa Warriors.,"['Lakers', '3', '2']","{'Lakers': ['laker', 'lasers', 'layers', 'makers', 'takers'], '3': ['b', 'c', 'd', 'e', 'f'], '2': ['b', 'c', 'd', 'e', 'f']}",FP,FP
Brgy RH 3 ng lungsod nang biglang pumasok ang mga hindi kilalang salarin at agad siyang pinagbabaril gamit ang kalibre.,Brgy RH 3 ng lungsod nang biglang pumasok ang mga hindi kilalang salarin at agad siyang pinagbabaril gamit ang kalibre.,Brgy h d ng lungsod nang biglang pumasok ang mga hindi kilalang salarin at agad siyang pinagbabaril gamit ang kalibre.,"['RH', '3']","{'RH': ['ah', 'eh', 'h', 'kh', 'oh'], '3': ['b', 'c', 'd', 'e', 'f']}",FP,FP
"Nang tanungin si Kim kung nasa mga larawan ang nanligaw sa kaniya, Oo ang sagot ng aktres.","Nang tanungin si Kim kung nasa mga larawan ang nanligaw sa kaniya, Oo ang sagot ng aktres.","Nang tanungin si im kung nasa mga larawan ang nanligaw sa kaniya, Oo ang sagot ng aktres.",['Kim'],"{'Kim': ['dim', 'him', 'im', 'kam', 'kid']}",FP,FP
Sinabi rin ng opisyal na walang direktang epekto sa supply ng langis sa Pilipinas ang banggaan ng Russia at Ukraine dahil hindi direktang nanggaling sa Russia ang krudo na ginagamit sa bansa.,Sinabi rin ng opisyal na walang direktang epekto sa supply ng langis sa Pilipinas ang banggaan ng Russia at Ukraine dahil hindi direktang nanggaling sa Russia ang krudo na ginagamit sa bansa.,Sinabi rin ng opisyal na walang direktang epekto sa supply ng langis sa Pilipinas ang banggaan ng bassic at urine dahil hindi direktang nanggaling sa bassic ang krudo na ginagamit sa bansa.,"['Russia', 'Ukraine', 'Russia']","{'Russia': ['bussa', 'rustika', 'bassic', 'buhia', 'bulsa'], 'Ukraine': ['ukain', 'ukaing', 'urine', 'airline', 'akmain']}",FP,FP
"Dating kasal ang aktor kay Song Hye Ko pero nagdiborsiyo sila dalawang taon lang matapos ang kanilang pag-iisang dibdib noong 2019 FRJ, GMA Integrated News.","Dating kasal ang aktor kay Song Hye Ko pero nagdiborsiyo sila dalawang taon lang matapos ang kanilang pag-iisang dibdib noong 2019 FRJ, GMA Integrated News.","Dating kasal ang aktor kay Song he Ko pero nagdiborsiyo sila dalawang taon lang matapos ang kanilang pag-iisang dibdib noong aako ari, gia Integrated News.","['Hye', '2019', 'FRJ', 'GMA']","{'Hye': ['bye', 'eye', 'he', 'hype', 'ace'], '2019': ['aaba', 'aag', 'aako', 'aal', 'aala'], 'FRJ': ['ar', 'are', 'ari', 'arm', 'art'], 'GMA': ['ama', 'ga', 'gia', 'goma', 'gra']}",FP,FP
Maging si Muntinlupa Mayor Rufino Biazon ay hindi rin nakaligtas mula sa mga personalized spam text messages na nauuso sa ngayon.,Maging si Muntinlupa Mayor Rufino Biazon ay hindi rin nakaligtas mula sa mga personalized spam text messages na nauuso sa ngayon.,Maging si manlilipa Mayor rubiano Biazon ay hindi rin nakaligtas mula sa mga personalized spam text messages na nauuso sa ngayon.,"['Muntinlupa', 'Rufino']","{'Muntinlupa': ['gantindusa', 'maninipa', 'manlilipa', 'mantilya', 'munisipa'], 'Rufino': ['mulino', 'refine', 'rubiano', 'rubing', 'ruins']}",FP,FP
"Pero ikaw nakalimutan mong mayor ka, kaya hiyang-hiya ako kasi Oh My God, si Mayor Joy pa ang lumapit sa akin, sagot ni Ogie kay mayora habang tumatawa.","Pero ikaw nakalimutan mong mayor ka, kaya hiyang-hiya ako kasi Oh My God, si Mayor Joy pa ang lumapit sa akin, sagot ni Ogie kay mayora habang tumatawa.","Pero ikaw nakalimutan mong mayor ka, kaya hiyang-hiya ako kasi Oh My gob, si Mayor job pa ang lumapit sa akin, sagot ni agit kay mayora habang tumatawa.","['God', 'Joy', 'Ogie']","{'God': ['gaod', 'go', 'gob', 'gol', 'gold'], 'Joy': ['boy', 'jay', 'job', 'koy', 'noy'], 'Ogie': ['age', 'agik', 'agit', 'agiw', 'die']}",FP,FP
Buo ang Puso: NCAA Season 97 Opening Ceremonies ay mapapanood na ngayong Sabado na ang first set ng live basketball games ay mapapanood sa GTV sa ganap na 3:30 p.m.,Buo ang Puso: NCAA Season 97 Opening Ceremonies ay mapapanood na ngayong Sabado na ang first set ng live basketball games ay mapapanood sa GTV sa ganap na 3:30 p.m.,Buo ang Puso: cal Season ag Opening Ceremonies ay mapapanood na ngayong Sabado na ang first set ng live basketball games ay mapapanood sa tv sa ganap na d:ag p.m.,"['NCAA', '97', 'GTV', '3', '30']","{'NCAA': ['naa', 'cab', 'cal', 'cam', 'can'], '97': ['ab', 'ad', 'ag', 'ah', 'ak'], 'GTV': ['gov', 'ptv', 'tv', 'at', 'ata'], '3': ['b', 'c', 'd', 'e', 'f'], '30': ['ab', 'ad', 'ag', 'ah', 'ak']}",FP,FP
