Pattern_ID,Hybrid_N-Gram,Frequency,Detailed_POS,Rough_POS,POS_Type
301815,VBTR_VBAF JJC CCB,1.0,VBTR_VBAF JJC CCB,.* .* .*,Only Detailed POS
301816,CCB PRI RBI_CCP,36.0,CCB PRI RBI_CCP,.* .* .*,Only Detailed POS
301818,CCT DTCP JJD_CCP,120.0,CCT DTCP JJD_CCP,.* .* .*,Only Detailed POS
301820,NNC DTC VBTR_CCP,11.0,NNC DTC VBTR_CCP,.* .* .*,Only Detailed POS
301821,DTCP NNC_CCP VBN_CCP,4.0,DTCP NNC_CCP VBN_CCP,.* .* .*,Only Detailed POS
301823,NNC CCP VBTR_VBAF,110.0,NNC CCP VBTR_VBAF,.* .* .*,Only Detailed POS
301824,CCP VBTR_VBAF CCT,138.0,CCP VBTR_VBAF CCT,.* .* .*,Only Detailed POS
301825,LM RBD_CCP VBOF,102.0,.* RBD_CCP VBOF,.* .* .*,Only Detailed POS
301826,RBD_CCP VBOF CCB,18.0,RBD_CCP VBOF CCB,.* .* .*,Only Detailed POS
301827,PRI_CCP JJD_CCP NNC,248.0,PRI_CCP JJD_CCP NNC,.* .* .*,Only Detailed POS
301830,VBTS DTC JJN_CCP,21.0,VBTS DTC JJN_CCP,.* .* .*,Only Detailed POS
301831,DTC JJN_CCP PRI,12.0,DTC JJN_CCP PRI,.* .* .*,Only Detailed POS
301832,DTC PRQ_CCP NNC,32.0,DTC PRQ_CCP NNC,.* .* .*,Only Detailed POS
301833,PRQ_CCP NNC LM,181.0,PRQ_CCP NNC .*,.* .* .*,Only Detailed POS
301835,VBH JJN_CCP NNC,25.0,VBH JJN_CCP NNC,.* .* .*,Only Detailed POS
301836,CCB JJCC PRI_CCP,7.0,CCB JJCC PRI_CCP,.* .* .*,Only Detailed POS
301837,JJCC PRI_CCP NNC,16.0,JJCC PRI_CCP NNC,.* .* .*,Only Detailed POS
301838,PRI_CCP NNC CCA,65.0,PRI_CCP NNC CCA,.* .* .*,Only Detailed POS
301840,DTC RBI_CCP JJN,4.0,DTC RBI_CCP JJN,.* .* .*,Only Detailed POS
301842,PRI_CCP CDB NNC_CCP,7.0,PRI_CCP CDB NNC_CCP,.* .* .*,Only Detailed POS
301843,DTCP JJD_CCP NNC,360.0,DTCP JJD_CCP NNC,.* .* .*,Only Detailed POS
301844,JJD_CCP NNC RBW_CCP,34.0,JJD_CCP NNC RBW_CCP,.* .* .*,Only Detailed POS
301845,NNC RBW_CCP PRS,10.0,NNC RBW_CCP PRS,.* .* .*,Only Detailed POS
301846,RBW_CCP PRS LM,23.0,RBW_CCP PRS .*,.* .* .*,Only Detailed POS
301847,RBW DTC JJN_CCP,7.0,RBW DTC JJN_CCP,.* .* .*,Only Detailed POS
301849,NNC CCA JJN_CCP,23.0,NNC CCA JJN_CCP,.* .* .*,Only Detailed POS
301851,LM VBTR_CCP RBL,7.0,.* VBTR_CCP RBL,.* .* .*,Only Detailed POS
301852,CCR CCT JJD_CCP,23.0,CCR CCT JJD_CCP,.* .* .*,Only Detailed POS
301853,LM VBH NNC_CCP,34.0,.* VBH NNC_CCP,.* .* .*,Only Detailed POS
301854,VBH NNC_CCP NNP,7.0,VBH NNC_CCP NNP,.* .* .*,Only Detailed POS
301856,RBW DTC PRI_CCP,15.0,RBW DTC PRI_CCP,.* .* .*,Only Detailed POS
301857,DTC PRI_CCP NNC_CCP,35.0,DTC PRI_CCP NNC_CCP,.* .* .*,Only Detailed POS
301858,PRI_CCP NNC_CCP VBTS,10.0,PRI_CCP NNC_CCP VBTS,.* .* .*,Only Detailed POS
301859,NNC_CCP VBTS CCT,46.0,NNC_CCP VBTS CCT,.* .* .*,Only Detailed POS
301862,LM DTC JJN_CCP,209.0,.* DTC JJN_CCP,.* .* .*,Only Detailed POS
301864,NNC CCT JJN_CCP,68.0,NNC CCT JJN_CCP,.* .* .*,Only Detailed POS
301865,CCT JJN_CCP JJD,24.0,CCT JJN_CCP JJD,.* .* .*,Only Detailed POS
301866,CCT PRI RBI_CCP,30.0,CCT PRI RBI_CCP,.* .* .*,Only Detailed POS
301867,PRI RBI_CCP NNC,119.0,PRI RBI_CCP NNC,.* .* .*,Only Detailed POS
301868,CCA VBN RBI_CCP,4.0,CCA VBN RBI_CCP,.* .* .*,Only Detailed POS
301869,VBN RBI_CCP VBTS,2.0,VBN RBI_CCP VBTS,.* .* .*,Only Detailed POS
301870,PRS LM RBD_CCP,21.0,PRS .* RBD_CCP,.* .* .*,Only Detailed POS
301871,LM RBD_CCP VBAF,61.0,.* RBD_CCP VBAF,.* .* .*,Only Detailed POS
301872,RBD_CCP VBAF CCT,28.0,RBD_CCP VBAF CCT,.* .* .*,Only Detailed POS
301873,JJD_CCP NNC RBR,21.0,JJD_CCP NNC RBR,.* .* .*,Only Detailed POS
301874,RBR CCT PRSP_CCP,37.0,RBR CCT PRSP_CCP,.* .* .*,Only Detailed POS
301875,CCT PRSP_CCP JJD,62.0,CCT PRSP_CCP JJD,.* .* .*,Only Detailed POS
301876,RBW CCT JJN_CCP,13.0,RBW CCT JJN_CCP,.* .* .*,Only Detailed POS
301877,RBW CCB PRSP_CCP,3.0,RBW CCB PRSP_CCP,.* .* .*,Only Detailed POS
301878,CCB PRSP_CCP NNC,267.0,CCB PRSP_CCP NNC,.* .* .*,Only Detailed POS
301879,PRSP_CCP NNC DTP,15.0,PRSP_CCP NNC DTP,.* .* .*,Only Detailed POS
301880,CCA PRI RBI_CCP,43.0,CCA PRI RBI_CCP,.* .* .*,Only Detailed POS
301881,RBI_CCP NNC CCT,41.0,RBI_CCP NNC CCT,.* .* .*,Only Detailed POS
301883,NNC RBW_CCP JJN,42.0,NNC RBW_CCP JJN,.* .* .*,Only Detailed POS
301884,VBN_CCP VBTS CCT,6.0,VBN_CCP VBTS CCT,.* .* .*,Only Detailed POS
301885,JJD_CCP NNP DTC,6.0,JJD_CCP NNP DTC,.* .* .*,Only Detailed POS
301886,DTC VBTS RBW_CCP,21.0,DTC VBTS RBW_CCP,.* .* .*,Only Detailed POS
301887,VBTS RBW_CCP NNP,105.0,VBTS RBW_CCP NNP,.* .* .*,Only Detailed POS
301888,CCT VBTR_CCP NNC,27.0,CCT VBTR_CCP NNC,.* .* .*,Only Detailed POS
301889,VBTR_CCP NNC CCB,54.0,VBTR_CCP NNC CCB,.* .* .*,Only Detailed POS
301893,RBD_CCP VBW CCB,63.0,RBD_CCP VBW CCB,.* .* .*,Only Detailed POS
301894,CCT NNP RBW_CCP,97.0,CCT NNP RBW_CCP,.* .* .*,Only Detailed POS
301896,DTC JJD_CCP NNC,504.0,DTC JJD_CCP NNC,.* .* .*,Only Detailed POS
301897,JJD_CCP NNC LM,2233.0,JJD_CCP NNC .*,.* .* .*,Only Detailed POS
301898,JJD CCT PRSP_CCP,35.0,JJD CCT PRSP_CCP,.* .* .*,Only Detailed POS
301900,CCT NNC RBW_CCP,87.0,CCT NNC RBW_CCP,.* .* .*,Only Detailed POS
301901,RBW_CCP JJN CDB,6.0,RBW_CCP JJN CDB,.* .* .*,Only Detailed POS
301902,VBTR CCT PRSP_CCP,25.0,VBTR CCT PRSP_CCP,.* .* .*,Only Detailed POS
301905,VBTR CCB PRI_CCP,32.0,VBTR CCB PRI_CCP,.* .* .*,Only Detailed POS
301906,VBTS DTC PRI_CCP,26.0,VBTS DTC PRI_CCP,.* .* .*,Only Detailed POS
301907,DTC PRI_CCP NNC,265.0,DTC PRI_CCP NNC,.* .* .*,Only Detailed POS
301908,PRI_CCP NNC RBW_CCP,38.0,PRI_CCP NNC RBW_CCP,.* .* .*,Only Detailed POS
301909,CCA RBW_CCP JJN,2.0,CCA RBW_CCP JJN,.* .* .*,Only Detailed POS
301912,RBW_CCP NNP CCT,53.0,RBW_CCP NNP CCT,.* .* .*,Only Detailed POS
301916,CCB RBF JJD_CCP,17.0,CCB RBF JJD_CCP,.* .* .*,Only Detailed POS
301917,RBF JJD_CCP NNC,51.0,RBF JJD_CCP NNC,.* .* .*,Only Detailed POS
301919,PRP CCB JJD_CCP,6.0,PRP CCB JJD_CCP,.* .* .*,Only Detailed POS
301921,VBTS RBI_CCP CCB,2.0,VBTS RBI_CCP CCB,.* .* .*,Only Detailed POS
301922,PRP DTC JJD_CCP,4.0,PRP DTC JJD_CCP,.* .* .*,Only Detailed POS
301923,DTC JJD_CCP DTCP,26.0,DTC JJD_CCP DTCP,.* .* .*,Only Detailed POS
301925,CCA JJN_CCP NNC,37.0,CCA JJN_CCP NNC,.* .* .*,Only Detailed POS
301926,JJN_CCP NNC CCB,255.0,JJN_CCP NNC CCB,.* .* .*,Only Detailed POS
301927,RBW CCT PRQ_CCP,3.0,RBW CCT PRQ_CCP,.* .* .*,Only Detailed POS
301928,CCT PRQ_CCP DTCP,24.0,CCT PRQ_CCP DTCP,.* .* .*,Only Detailed POS
301929,PRQ_CCP DTCP JJD,13.0,PRQ_CCP DTCP JJD,.* .* .*,Only Detailed POS
301930,NNC CCA PRI_CCP,34.0,NNC CCA PRI_CCP,.* .* .*,Only Detailed POS
301931,CCA PRI_CCP JJD,12.0,CCA PRI_CCP JJD,.* .* .*,Only Detailed POS
301934,PRP LM VBTR_VBAF,16.0,PRP .* VBTR_VBAF,.* .* .*,Only Detailed POS
301935,LM VBTR_VBAF NNC,5.0,.* VBTR_VBAF NNC,.* .* .*,Only Detailed POS
301936,VBTR_VBAF NNC CCT,3.0,VBTR_VBAF NNC CCT,.* .* .*,Only Detailed POS
301940,CCB VBAF_CCP NNC,3.0,CCB VBAF_CCP NNC,.* .* .*,Only Detailed POS
301941,VBTS_CCP VBAF CCT,17.0,VBTS_CCP VBAF CCT,.* .* .*,Only Detailed POS
301942,NNP CCA PRQ_CCP,5.0,NNP CCA PRQ_CCP,.* .* .*,Only Detailed POS
301943,CCA PRQ_CCP DTCP,6.0,CCA PRQ_CCP DTCP,.* .* .*,Only Detailed POS
301944,PRQ_CCP DTCP NNC,69.0,PRQ_CCP DTCP NNC,.* .* .*,Only Detailed POS
301945,VBW CCT JJD_CCP,27.0,VBW CCT JJD_CCP,.* .* .*,Only Detailed POS
301946,VBTS_CCP VBH NNC,12.0,VBTS_CCP VBH NNC,.* .* .*,Only Detailed POS
301950,LM VBTS_CCP NNC,259.0,.* VBTS_CCP NNC,.* .* .*,Only Detailed POS
301951,VBTS_CCP NNC CCT,43.0,VBTS_CCP NNC CCT,.* .* .*,Only Detailed POS
301952,NNP LM VBTR_VBAF,112.0,NNP .* VBTR_VBAF,.* .* .*,Only Detailed POS
301953,LM VBTR_VBAF CCT,325.0,.* VBTR_VBAF CCT,.* .* .*,Only Detailed POS
301954,VBTR_VBAF CCT NNPA,4.0,VBTR_VBAF CCT NNPA,.* .* .*,Only Detailed POS
301955,NNC LM VBTR_CCP,112.0,NNC .* VBTR_CCP,.* .* .*,Only Detailed POS
301956,LM VBTR_CCP JJD,24.0,.* VBTR_CCP JJD,.* .* .*,Only Detailed POS
301957,RBL CCT NNC_CCP,32.0,RBL CCT NNC_CCP,.* .* .*,Only Detailed POS
301958,CCT NNC_CCP VBW,6.0,CCT NNC_CCP VBW,.* .* .*,Only Detailed POS
301959,NNC_CCP VBW DTC,6.0,NNC_CCP VBW DTC,.* .* .*,Only Detailed POS
301960,NNP CCA RBW_CCP,7.0,NNP CCA RBW_CCP,.* .* .*,Only Detailed POS
301961,CCA RBW_CCP VBTS,2.0,CCA RBW_CCP VBTS,.* .* .*,Only Detailed POS
301962,RBW_CCP VBTS CCB,10.0,RBW_CCP VBTS CCB,.* .* .*,Only Detailed POS
301965,VBOF CCB JJN_CCP,8.0,VBOF CCB JJN_CCP,.* .* .*,Only Detailed POS
301966,NNC CCB VBTS_CCP,13.0,NNC CCB VBTS_CCP,.* .* .*,Only Detailed POS
301967,CCB VBTS_CCP NNC,22.0,CCB VBTS_CCP NNC,.* .* .*,Only Detailed POS
301968,VBTS_CCP NNC CCA,11.0,VBTS_CCP NNC CCA,.* .* .*,Only Detailed POS
301971,CCT CCB PRSP_CCP,5.0,CCT CCB PRSP_CCP,.* .* .*,Only Detailed POS
301974,FW LM JJC_CCP,120.0,.* .* JJC_CCP,.* .* .*,Only Detailed POS
301975,LM JJC_CCP VBAF,3.0,.* JJC_CCP VBAF,.* .* .*,Only Detailed POS
301976,VBAF CCB JJC_CCP,3.0,VBAF CCB JJC_CCP,.* .* .*,Only Detailed POS
301977,CCB JJC_CCP NNC,21.0,CCB JJC_CCP NNC,.* .* .*,Only Detailed POS
301978,JJC_CCP NNC CCA,4.0,JJC_CCP NNC CCA,.* .* .*,Only Detailed POS
301979,CCR DTC PRI_CCP,9.0,CCR DTC PRI_CCP,.* .* .*,Only Detailed POS
301980,PRI_CCP NNC_CCP JJD,38.0,PRI_CCP NNC_CCP JJD,.* .* .*,Only Detailed POS
301981,NNC_CCP JJD LM,349.0,NNC_CCP JJD .*,.* .* .*,Only Detailed POS
301982,NNC LM VBTS_CCP,99.0,NNC .* VBTS_CCP,.* .* .*,Only Detailed POS
301983,LM VBTS_CCP VBN_CCP,5.0,.* VBTS_CCP VBN_CCP,.* .* .*,Only Detailed POS
301984,VBTS_CCP VBN_CCP NNC,3.0,VBTS_CCP VBN_CCP NNC,.* .* .*,Only Detailed POS
301985,VBN_CCP NNC RBW,5.0,VBN_CCP NNC RBW,.* .* .*,Only Detailed POS
301986,RBW DTC JJC_CCP,2.0,RBW DTC JJC_CCP,.* .* .*,Only Detailed POS
301987,CCT JJCC JJD_CCP,18.0,CCT JJCC JJD_CCP,.* .* .*,Only Detailed POS
301989,CCB FW NNC_CCP,313.0,CCB .* NNC_CCP,.* .* .*,Only Detailed POS
301990,NNC_CCP JJD DTC,22.0,NNC_CCP JJD DTC,.* .* .*,Only Detailed POS
301991,VBTS CCB VBTR_VBAF_CCP,2.0,VBTS CCB VBTR_VBAF_CCP,.* .* .*,Only Detailed POS
301992,NNP LM RBW_CCP,60.0,NNP .* RBW_CCP,.* .* .*,Only Detailed POS
301993,LM RBW_CCP VBTS,83.0,.* RBW_CCP VBTS,.* .* .*,Only Detailed POS
301994,RBW_CCP VBTS CCT,15.0,RBW_CCP VBTS CCT,.* .* .*,Only Detailed POS
301995,CCT PRI_CCP JJD_CCP,63.0,CCT PRI_CCP JJD_CCP,.* .* .*,Only Detailed POS
301998,JJCC CCT JJN_CCP,9.0,JJCC CCT JJN_CCP,.* .* .*,Only Detailed POS
301999,CCT JJN_CCP NNC_CCP,28.0,CCT JJN_CCP NNC_CCP,.* .* .*,Only Detailed POS
302000,VBTS CCA PRI_CCP,6.0,VBTS CCA PRI_CCP,.* .* .*,Only Detailed POS
302001,CCA PRI_CCP NNC,53.0,CCA PRI_CCP NNC,.* .* .*,Only Detailed POS
302002,DTCP NNC_CCP JJD,102.0,DTCP NNC_CCP JJD,.* .* .*,Only Detailed POS
302003,NNC_CCP JJD CCT,88.0,NNC_CCP JJD CCT,.* .* .*,Only Detailed POS
302004,RBI_CCP NNC DTC,18.0,RBI_CCP NNC DTC,.* .* .*,Only Detailed POS
302006,LM VBTS_CCP RBD,18.0,.* VBTS_CCP RBD,.* .* .*,Only Detailed POS
302008,VBTR CCB PRSP_CCP,19.0,VBTR CCB PRSP_CCP,.* .* .*,Only Detailed POS
302009,CCB PRSP_CCP NNC_CCP,14.0,CCB PRSP_CCP NNC_CCP,.* .* .*,Only Detailed POS
302010,NNC_CCP VBAF CCB,17.0,NNC_CCP VBAF CCB,.* .* .*,Only Detailed POS
302017,RBI CCB JJN_CCP,7.0,RBI CCB JJN_CCP,.* .* .*,Only Detailed POS
302020,PRI_CCP FW CCT,448.0,PRI_CCP .* CCT,.* .* .*,Only Detailed POS
302021,FW CCT JJN_CCP,329.0,.* CCT JJN_CCP,.* .* .*,Only Detailed POS
302023,NNCA PRI_CCP NNC,25.0,NNCA PRI_CCP NNC,.* .* .*,Only Detailed POS
302024,VBTS_CCP NNC CCB,46.0,VBTS_CCP NNC CCB,.* .* .*,Only Detailed POS
302025,NNP RBW_CCP CDB,97.0,NNP RBW_CCP CDB,.* .* .*,Only Detailed POS
302026,RBW_CCP CDB NNP,12.0,RBW_CCP CDB NNP,.* .* .*,Only Detailed POS
302027,DTC CDB NNC_CCP,22.0,DTC CDB NNC_CCP,.* .* .*,Only Detailed POS
302028,RBL CCT NNP_CCP,7.0,RBL CCT NNP_CCP,.* .* .*,Only Detailed POS
302029,PRO CCT JJN_CCP,5.0,PRO CCT JJN_CCP,.* .* .*,Only Detailed POS
302030,NNP DTC PRSP_CCP,68.0,NNP DTC PRSP_CCP,.* .* .*,Only Detailed POS
302031,CCB NNC_CCP NNP,88.0,CCB NNC_CCP NNP,.* .* .*,Only Detailed POS
302032,VBAF CCT PRSP_CCP,43.0,VBAF CCT PRSP_CCP,.* .* .*,Only Detailed POS
302033,CCT PRSP_CCP NNC_CCP,29.0,CCT PRSP_CCP NNC_CCP,.* .* .*,Only Detailed POS
302034,CCB NNC_CCP JJD_CCP,4.0,CCB NNC_CCP JJD_CCP,.* .* .*,Only Detailed POS
302035,VBW JJD_CCP NNC,5.0,VBW JJD_CCP NNC,.* .* .*,Only Detailed POS
302036,NNP CCB NNC_CCP,27.0,NNP CCB NNC_CCP,.* .* .*,Only Detailed POS
302038,DTCP VBH NNC_CCP,4.0,DTCP VBH NNC_CCP,.* .* .*,Only Detailed POS
302039,VBH NNC_CCP VBTR,3.0,VBH NNC_CCP VBTR,.* .* .*,Only Detailed POS
302040,JJD_CCP NNC JJC,20.0,JJD_CCP NNC JJC,.* .* .*,Only Detailed POS
302041,JJCS_JJD_CCP NNC CCT,54.0,JJCS_JJD_CCP NNC CCT,.* .* .*,Only Detailed POS
302043,VBTF CCB NNC_CCP,9.0,VBTF CCB NNC_CCP,.* .* .*,Only Detailed POS
302044,NNC_CCP NNP CCA,23.0,NNC_CCP NNP CCA,.* .* .*,Only Detailed POS
302045,RBI DTC NNC_CCP,10.0,RBI DTC NNC_CCP,.* .* .*,Only Detailed POS
302047,VBTR_VBAF CCT DTCP,48.0,VBTR_VBAF CCT DTCP,.* .* .*,Only Detailed POS
302048,CCT JJN_CCP VBTS,6.0,CCT JJN_CCP VBTS,.* .* .*,Only Detailed POS
302049,JJN_CCP VBTS CCT,6.0,JJN_CCP VBTS CCT,.* .* .*,Only Detailed POS
302050,RBW_CCP CDB LM,128.0,RBW_CCP CDB .*,.* .* .*,Only Detailed POS
302052,CDB PRI RBI_CCP,2.0,CDB PRI RBI_CCP,.* .* .*,Only Detailed POS
302053,PRI RBI_CCP NNC_CCP,8.0,PRI RBI_CCP NNC_CCP,.* .* .*,Only Detailed POS
302054,PRO PRI_CCP NNC,2.0,PRO PRI_CCP NNC,.* .* .*,Only Detailed POS
302056,RBW_CCP VBOF DTC,9.0,RBW_CCP VBOF DTC,.* .* .*,Only Detailed POS
302057,NNC CCT PRI_CCP,279.0,NNC CCT PRI_CCP,.* .* .*,Only Detailed POS
302058,CCT PRI_CCP JJD,139.0,CCT PRI_CCP JJD,.* .* .*,Only Detailed POS
302059,PRI_CCP JJD CCA,8.0,PRI_CCP JJD CCA,.* .* .*,Only Detailed POS
302061,PRO LM RBD_CCP,12.0,PRO .* RBD_CCP,.* .* .*,Only Detailed POS
302062,LM RBD_CCP VBW,122.0,.* RBD_CCP VBW,.* .* .*,Only Detailed POS
302063,NNP CCT PRI_CCP,84.0,NNP CCT PRI_CCP,.* .* .*,Only Detailed POS
302064,VBTS CCB PRI_CCP,144.0,VBTS CCB PRI_CCP,.* .* .*,Only Detailed POS
302066,CCT PRSP_CCP NNP_CCP,1.0,CCT PRSP_CCP NNP_CCP,.* .* .*,Only Detailed POS
302067,DTP NNP RBW_CCP,25.0,DTP NNP RBW_CCP,.* .* .*,Only Detailed POS
302068,PRI_CCP NNC PRS,3.0,PRI_CCP NNC PRS,.* .* .*,Only Detailed POS
302070,VBTR CCT NNP_CCP,5.0,VBTR CCT NNP_CCP,.* .* .*,Only Detailed POS
302071,VBN RBI_CCP NNC,10.0,VBN RBI_CCP NNC,.* .* .*,Only Detailed POS
302072,RBI_CCP NNC CCR,3.0,RBI_CCP NNC CCR,.* .* .*,Only Detailed POS
302073,NNP CCT PRSP_CCP,61.0,NNP CCT PRSP_CCP,.* .* .*,Only Detailed POS
302074,RBD_CCP VBTS CCB,17.0,RBD_CCP VBTS CCB,.* .* .*,Only Detailed POS
302075,JJD RBW_CCP NNP,10.0,JJD RBW_CCP NNP,.* .* .*,Only Detailed POS
302076,NNC LM PRI_CCP,661.0,NNC .* PRI_CCP,.* .* .*,Only Detailed POS
302077,NNC CCT PRSP_CCP,187.0,NNC CCT PRSP_CCP,.* .* .*,Only Detailed POS
302078,CCT PRSP_CCP JJD_CCP,43.0,CCT PRSP_CCP JJD_CCP,.* .* .*,Only Detailed POS
302080,CCR VBS PRS_CCP,4.0,CCR VBS PRS_CCP,.* .* .*,Only Detailed POS
302081,VBS PRS_CCP VBAF,10.0,VBS PRS_CCP VBAF,.* .* .*,Only Detailed POS
302082,RBD_CCP VBAF CCA,4.0,RBD_CCP VBAF CCA,.* .* .*,Only Detailed POS
302086,CCT PRSP_CCP VBTS_CCP,6.0,CCT PRSP_CCP VBTS_CCP,.* .* .*,Only Detailed POS
302087,PRSP_CCP VBTS_CCP NNC,11.0,PRSP_CCP VBTS_CCP NNC,.* .* .*,Only Detailed POS
302088,CCT NNC_CCP NNP,59.0,CCT NNC_CCP NNP,.* .* .*,Only Detailed POS
302089,DTC NNC_CCP VBTS,22.0,DTC NNC_CCP VBTS,.* .* .*,Only Detailed POS
302090,VBTR_VBAF CCT JJD,33.0,VBTR_VBAF CCT JJD,.* .* .*,Only Detailed POS
302091,DTC NNC_CCP JJD,67.0,DTC NNC_CCP JJD,.* .* .*,Only Detailed POS
302092,CCT NNC_CCP VBTS,11.0,CCT NNC_CCP VBTS,.* .* .*,Only Detailed POS
302095,NNCA JJN_CCP NNC,6.0,NNCA JJN_CCP NNC,.* .* .*,Only Detailed POS
302098,CDB NNC_CCP JJD,16.0,CDB NNC_CCP JJD,.* .* .*,Only Detailed POS
302099,NNC_CCP JJD NNPA,3.0,NNC_CCP JJD NNPA,.* .* .*,Only Detailed POS
302100,CCA DTC JJD_CCP,35.0,CCA DTC JJD_CCP,.* .* .*,Only Detailed POS
302101,NNP DTC JJD_CCP,29.0,NNP DTC JJD_CCP,.* .* .*,Only Detailed POS
302102,NNC_CCP JJD CCA,43.0,NNC_CCP JJD CCA,.* .* .*,Only Detailed POS
302108,NNC CCT NNP_CCP,52.0,NNC CCT NNP_CCP,.* .* .*,Only Detailed POS
302110,PRP CCT PRI_CCP,4.0,PRP CCT PRI_CCP,.* .* .*,Only Detailed POS
302111,LM VBTS RBW_CCP,184.0,.* VBTS RBW_CCP,.* .* .*,Only Detailed POS
302112,RBL JJN_CCP NNC,12.0,RBL JJN_CCP NNC,.* .* .*,Only Detailed POS
302113,JJN_CCP NNC RBI,19.0,JJN_CCP NNC RBI,.* .* .*,Only Detailed POS
302115,CCT RBW_CCP NNP,9.0,CCT RBW_CCP NNP,.* .* .*,Only Detailed POS
302116,NNC LM RBW_CCP,82.0,NNC .* RBW_CCP,.* .* .*,Only Detailed POS
302117,LM RBW_CCP VBTF,7.0,.* RBW_CCP VBTF,.* .* .*,Only Detailed POS
302118,RBW_CCP VBTF CCT,2.0,RBW_CCP VBTF CCT,.* .* .*,Only Detailed POS
302123,PRO DTC JJN_CCP,42.0,PRO DTC JJN_CCP,.* .* .*,Only Detailed POS
302124,PRP LM RBD_CCP,10.0,PRP .* RBD_CCP,.* .* .*,Only Detailed POS
302127,NNC_CCP VBTS RBW_CCP,4.0,NNC_CCP VBTS RBW_CCP,.* .* .*,Only Detailed POS
302128,CCA NNC_CCP JJD,9.0,CCA NNC_CCP JJD,.* .* .*,Only Detailed POS
302129,VBTS RBW_CCP PRP,2.0,VBTS RBW_CCP PRP,.* .* .*,Only Detailed POS
302130,RBW_CCP PRP LM,5.0,RBW_CCP PRP .*,.* .* .*,Only Detailed POS
302131,RBD_CCP VBOF CCT,10.0,RBD_CCP VBOF CCT,.* .* .*,Only Detailed POS
302133,RBI CCT JJD_CCP,11.0,RBI CCT JJD_CCP,.* .* .*,Only Detailed POS
302134,PRI_CCP JJD CCB,4.0,PRI_CCP JJD CCB,.* .* .*,Only Detailed POS
302140,CCP DTP NNP_NNPA,23.0,CCP DTP NNP_NNPA,.* .* .*,Only Detailed POS
302142,LM VBTR_CCP VBAF,8.0,.* VBTR_CCP VBAF,.* .* .*,Only Detailed POS
302143,VBTR_CCP VBAF CCT,8.0,VBTR_CCP VBAF CCT,.* .* .*,Only Detailed POS
302145,CCT NNC_CCP JJD,95.0,CCT NNC_CCP JJD,.* .* .*,Only Detailed POS
302146,VBTS RBI RBW_CCP,12.0,VBTS RBI RBW_CCP,.* .* .*,Only Detailed POS
302147,RBI RBW_CCP NNP,5.0,RBI RBW_CCP NNP,.* .* .*,Only Detailed POS
302152,VBW CCB JJD_CCP,63.0,VBW CCB JJD_CCP,.* .* .*,Only Detailed POS
302157,CCT DTCP VBTR_CCP,14.0,CCT DTCP VBTR_CCP,.* .* .*,Only Detailed POS
302158,VBTR_CCP JJD CCT,7.0,VBTR_CCP JJD CCT,.* .* .*,Only Detailed POS
302160,NNC CCB NNP_CCP,96.0,NNC CCB NNP_CCP,.* .* .*,Only Detailed POS
302161,CCB NNP_CCP NNC,18.0,CCB NNP_CCP NNC,.* .* .*,Only Detailed POS
302162,NNP_CCP NNC CCT,11.0,NNP_CCP NNC CCT,.* .* .*,Only Detailed POS
302164,PRSP_CCP NNC RBL,8.0,PRSP_CCP NNC RBL,.* .* .*,Only Detailed POS
302167,CCT RBF JJD_CCP,12.0,CCT RBF JJD_CCP,.* .* .*,Only Detailed POS
302168,JJD_CCP NNC RBL,28.0,JJD_CCP NNC RBL,.* .* .*,Only Detailed POS
302169,RBF RBI RBW_CCP,2.0,RBF RBI RBW_CCP,.* .* .*,Only Detailed POS
302170,RBI RBW_CCP VBTF,2.0,RBI RBW_CCP VBTF,.* .* .*,Only Detailed POS
302171,RBW_CCP VBTF DTC,5.0,RBW_CCP VBTF DTC,.* .* .*,Only Detailed POS
302172,VBTS CCB RBD_CCP,6.0,VBTS CCB RBD_CCP,.* .* .*,Only Detailed POS
302173,CCB RBD_CCP VBW,13.0,CCB RBD_CCP VBW,.* .* .*,Only Detailed POS
302174,RBD_CCP VBW CCT,32.0,RBD_CCP VBW CCT,.* .* .*,Only Detailed POS
302175,VBW CCT PRSP_CCP,33.0,VBW CCT PRSP_CCP,.* .* .*,Only Detailed POS
302176,DTCP RBF VBTR_CCP,2.0,DTCP RBF VBTR_CCP,.* .* .*,Only Detailed POS
302177,RBF VBTR_CCP NNC,17.0,RBF VBTR_CCP NNC,.* .* .*,Only Detailed POS
302178,VBTR_CCP NNC CCT,35.0,VBTR_CCP NNC CCT,.* .* .*,Only Detailed POS
302179,CCA DTCP VBTR_CCP,1.0,CCA DTCP VBTR_CCP,.* .* .*,Only Detailed POS
302186,CCT CCR PRQ_CCP,2.0,CCT CCR PRQ_CCP,.* .* .*,Only Detailed POS
302187,CCR PRQ_CCP NNC,4.0,CCR PRQ_CCP NNC,.* .* .*,Only Detailed POS
302188,RBR CCT PRI_CCP,43.0,RBR CCT PRI_CCP,.* .* .*,Only Detailed POS
302189,NNC RBW_CCP CDB,66.0,NNC RBW_CCP CDB,.* .* .*,Only Detailed POS
302190,RBW_CCP CDB CCT,25.0,RBW_CCP CDB CCT,.* .* .*,Only Detailed POS
302192,NNP LM VBH_CCP,14.0,NNP .* VBH_CCP,.* .* .*,Only Detailed POS
302193,LM VBH_CCP CDB,6.0,.* VBH_CCP CDB,.* .* .*,Only Detailed POS
