Pattern_ID,RoughPOS_N-Gram,DetailedPOS_N-Gram,Frequency
408198,,NNP NNP NNP CCA,122
408199,,NNP NNP CCA NNP,372
408200,,NNP CCA NNP NNP,385
408201,,CCA NNP NNP PMP,98
408202,,DTC NNC LM JJCC,8
408203,,NNC LM JJCC VBW,2
408204,,VBH JJD_CCP NNC PMP,18
408205,,CCT CCT CCB NNC,39
408206,,CCT CCB NNC CCT,7
408207,,CCB NNC CCT JJN_CCP,16
408208,,NNC CCT JJN_CCP NNC,68
408209,,CCB NNC PMC RBF,21
408210,,NNC PMC RBF VBTS,5
408211,,PMC RBF VBTS DTC,2
408212,,RBF VBTS DTC NNC,11
408213,,VBTS DTC NNC CCB,130
408214,,DTC NNC CCB NNP,539
408215,,NNC CCB NNP RBW,39
408216,,CCB NNP RBW DTC,8
408217,,NNP RBW DTC NNC,13
408218,,RBW DTC NNC CCB,50
408219,,CCB NNC CCT DTP,8
408220,,NNC CCT DTP NNP,35
408221,,CCT DTP NNP NNP,45
408222,,NNP NNP LM VBAF,86
408223,,NNP LM VBAF CCB,59
408224,,LM VBAF CCB JJN_CCP,8
408225,,VBAF CCB JJN_CCP NNC,21
408226,,CCB JJN_CCP NNC CCT,70
408227,,JJN_CCP NNC CCT VBW,9
408228,,NNC CCT VBW DTC,83
408229,,CCT VBW DTC PRSP_CCP,14
408230,,VBW DTC PRSP_CCP RBI,2
408231,,DTC PRSP_CCP RBI PMP,2
408232,,VBS DTP NNP CCP,13
408233,,DTP NNP CCP DTC,81
408234,,NNP CCP DTC DTCP,51
408235,,CCP DTC DTCP NNC,208
408236,,DTC DTCP NNC LM,481
408237,,DTCP NNC LM VBAF,54
408238,,NNC LM VBAF CCB,64
408239,,LM VBAF CCB NNC,53
408240,,VBAF CCB NNC CCT,100
408241,,CCT NNC CCB DTCP,441
408242,,NNC CCB DTCP JJD,52
408243,,CCB DTCP JJD CCP,80
408244,,DTCP JJD CCP NNC,247
408245,,JJD CCP NNC CCA,128
408246,,CCP NNC CCA NNC,57
408247,,NNC CCA NNC DTC,34
408248,,CCA NNC DTC DTCP,6
408249,,NNC DTC DTCP FW,13
408250,,DTC DTCP FW FW,55
408251,,DTCP FW FW PMP,30
408252,,VBTS CCB NNP DTC,67
408253,,CCB NNP DTC JJN_CCP,14
408254,,NNP DTC JJN_CCP NNC,24
408255,,DTC JJN_CCP NNC NNC,5
408256,,NNC NNC CCB NNC,29
408257,,CCT NNP NNP NNP,391
408258,,NNP NNP NNP CCT,232
408259,,NNP NNP CCT NNP,340
408260,,NNP CCT NNP PMC,157
408261,,NNP PMC NNP RBW_CCP,22
408262,,NNP RBW_CCP JJD_CCP NNP,5
408263,,RBW_CCP JJD_CCP NNP PMP,4
408264,,RBF VBTF CCT JJN_CCP,23
408265,,VBTF CCT JJN_CCP NNC,19
408266,,CCT JJN_CCP NNC DTC,21
408267,,DTC VBTS CCA RBF,5
408268,,VBTS CCA RBF VBTF,3
408269,,CCA RBF VBTF CCT,11
408270,,RBF VBTF CCT JJN,12
408271,,VBTF CCT JJN JJN,3
408272,,NNC CCT NNP_CCP NNP,54
408273,,CCT NNP_CCP NNP CCP,13
408274,,NNP_CCP NNP CCP VBH,4
408275,,VBH NNC CCP JJN,2
408276,,NNC CCP JJN PMC,3
408277,,CCB NNP DTC PRI_CCP,15
408278,,NNP DTC PRI_CCP JJD,2
408279,,DTC PRI_CCP JJD CCP,20
408280,,PRI_CCP JJD CCP NNC,178
408281,,NNP RBW_CCP JJN CCB,35
408282,,RBW_CCP JJN CCB NNP,189
408283,,JJN CCB NNP PMP,89
408284,,VBTS PRS CCP DTC,36
408285,,PRS CCP DTC DTCP,16
408286,,NNC LM VBTR CCP,93
408287,,LM VBTR CCP VBAF,15
408288,,VBTR CCP VBAF CCB,9
408289,,CCP VBAF CCB NNC,62
408290,,VBAF CCB NNC CCA,26
408291,,CCA NNC CCT DTCP,21
408292,,NNC CCT DTCP VBTF,8
408293,,DTCP VBTF CCP NNC,25
408294,,VBTF CCP NNC PMC,17
408295,,CCP NNC PMC CCP,57
408296,,NNC PMC CCP VBTR,68
408297,,VBTR VBW DTC NNC,3
408298,,VBW DTC NNC CCT,107
408299,,DTC NNC CCT NNC,484
408300,,DTC NNC LM VBTS,413
408301,,NNC LM VBTS DTCP,6
408302,,LM VBTS DTCP PMS_CDB,2
408303,,DTCP PMS_CDB CCB RBW,3
408304,,PMS_CDB CCB RBW PMC,13
408305,,CCB RBW PMC CCT,2
408306,,PMC CCT DTCP NNC,10
408307,,CCT DTCP NNC CCP,295
408308,,DTCP NNC CCP VBTR,134
408309,,NNC CCP VBTR DTC,29
408310,,CCP VBTR DTC DTCP,21
408311,,DTCP NNC CCT NNC,494
408312,,VBTF JJN CCP NNC,2
408313,,JJN CCP NNC DTC,36
408314,,CCP NNC DTC NNC,53
408315,,NNC CCT NNP CDB,29
408316,,CCT NNP CDB PMC,37
408317,,NNP CDB PMC RBK,7
408318,,CDB PMC RBK RBQ,19
408319,,PMC RBK RBQ DTC,53
408320,,RBK RBQ DTC JJN_CCP,4
408321,,DTC JJN_CCP PRI RBI_CCP,8
408322,,JJN_CCP PRI RBI_CCP NNC,11
408323,,PRI RBI_CCP NNC LM,10
408324,,RBI_CCP NNC LM DTC,2
408325,,NNC LM DTC CDB,2
408326,,LM DTC CDB NNP,2
408327,,DTC CDB NNP NNP,13
408328,,CDB NNP NNP PMC,14
408329,,NNP NNP PMC CDB,124
408330,,NNP PMC CDB NNP,5
408331,,CDB NNP NNP PMP,9
408332,,VBTS PRS CCP CCT,5
408333,,PRS CCP CCT DTCP,2
408334,,CCP CCT DTCP NNC,20
408335,,CCT DTCP NNC CCT,225
408336,,NNC CCT NNP CCP,86
408337,,CCT NNP CCP VBTR,11
408338,,NNP CCP VBTR CCR,3
408339,,CCP VBTR CCR CCT,4
408340,,VBTR CCR CCT NNC,8
408341,,CCB DTCP NNC CCA,152
408342,,DTCP NNC CCA RBF,8
408343,,NNC CCA RBF VBTR,4
408344,,CCA RBF VBTR DTC,7
408345,,RBF VBTR DTC NNC,9
408346,,VBTR DTC NNC CCB,76
408347,,CCB NNC PMC LM,62
408348,,NNC PMC LM VBS,7
408349,,PMC LM VBS VBW,2
408350,,LM VBS VBW CCB,8
408351,,VBS VBW CCB NNC,9
408352,,VBW CCB NNC PMP,82
408353,,VBTR RBW CCB DTCP,2
408354,,RBW CCB DTCP JJD,2
408355,,CCP NNC CCP VBTS,76
408356,,NNC CCP VBTS NNC,40
408357,,CCP VBTS NNC CCB,52
408358,,CCB NNC DTC RBF,5
408359,,NNC DTC RBF JJD_CCP,2
408360,,DTC RBF JJD_CCP NNC,11
408361,,RBF JJD_CCP NNC PMC,6
408362,,JJD_CCP NNC PMC CCP,43
408363,,NNC PMC CCP VBTS,129
408364,,PMC CCP VBTS NNC,26
408365,,CCB NNC CCB PRI_CCP,44
408366,,RBD CCP NNC PMP,2
408367,,RBW_CCP NNP PMC VBTS,24
408368,,NNP PMC VBTS CCB,53
408369,,PMC VBTS CCB JJD_CCP,9
408370,,VBTS CCB JJD_CCP NNC,126
408371,,CCB JJD_CCP NNC CCT,170
408372,,NNC CCT CCT DTCP,144
408373,,CCT CCT DTCP NNC,136
408374,,DTCP NNC CCP VBH,69
408375,,NNC CCP VBH CDB,31
408376,,VBH CDB NNC DTC,10
408377,,CDB NNC DTC VBTR,8
408378,,NNC DTC VBTR CCT,35
408379,,VBTR CCT PRI NNC,2
408380,,CCT PRI NNC PMP,6
408381,,RBW_CCP NNP CCB RBW,56
408382,,NNP CCB RBW PMC,26
408383,,CCB RBW PMC DTC,11
408384,,RBW PMC DTC NNC,14
408385,,PMC DTC NNC CCT,44
408386,,DTC NNC CCT NNP,145
408387,,NNP PMC NNP LM,30
408388,,NNP LM VBTR CCB,78
408389,,LM VBTR CCB JJD_CCP,21
408390,,VBTR CCB JJD_CCP NNC,43
408391,,CCB NNC CCP VBTR,103
408392,,NNC CCP VBTR CCB,200
408393,,CCP VBTR CCB NNP,41
408394,,VBTR CCB NNP PMC,22
408395,,CCB NNP PMC DTC,129
408396,,NNP PMC DTC PRI,12
408397,,DTC PRI CCT DTCP,37
408398,,PRI CCT DTCP JJCS_JJD_CCP,9
408399,,CCT DTCP JJCS_JJD_CCP NNC,8
408400,,DTCP JJCS_JJD_CCP NNC CCB,5
408401,,JJCS_JJD_CCP NNC CCB NNC,36
408402,,CCT NNC PMC PRI,7
408403,,NNC PMC PRI CCT,16
408404,,PMC PRI CCT DTCP,19
408405,,PRI CCT DTCP JJD_CCP,23
408406,,DTCP JJD_CCP NNC CCT,72
408407,,JJD_CCP NNC CCT DTCP,41
408408,,CCT DTCP NNC JJC,15
408409,,DTCP NNC JJC CCB,39
408410,,NNC JJC CCB NNP,32
408411,,JJC CCB NNP PMC,17
408412,,CCB NNP PMC NNP,154
408413,,PMC NNP PMC NNP,254
408414,,NNP PMC NNP CCA,129
408415,,PMC NNP CCA NNP,102
408416,,NNP CCA NNP PMP,138
408417,,DTC JJN_CCP NNC CCP,85
408418,,JJN_CCP NNC CCP VBTR,14
408419,,NNC CCP VBTR CCT,135
408420,,CCP VBTR CCT NNP,48
408421,,VBTR CCT NNP NNP,38
408422,,CCT NNP NNP CCT,160
408423,,CCT NNP PMC CCP,74
408424,,NNP PMC CCP VBTS,173
408425,,PMC CCP VBTS CCB,96
408426,,CCP VBTS CCB PRSP_CCP,21
408427,,VBTS CCB PRSP_CCP NNC,63
408428,,CCB PRSP_CCP NNC CCA,31
408429,,PRSP_CCP NNC CCA CCB,6
408430,,NNC CCA CCB NNC,15
408431,,CCA CCB NNC CCB,13
408432,,NNC CCB PRI_CCP DTCP,5
408433,,CCB PRI_CCP DTCP NNC,19
408434,,PRI_CCP DTCP NNC PMC,13
408435,,DTCP NNC PMC LM,28
408436,,PMC LM VBTS CCT,100
408437,,LM VBTS CCT NNP,118
408438,,VBTS CCT NNP NNP,128
408439,,CCT NNP NNP CCP,87
408440,,NNP NNP CCP DTC,71
408441,,NNP CCP DTC NNC_CCP,6
408442,,CCP DTC NNC_CCP NNP,7
408443,,DTC NNC_CCP NNP LM,29
408444,,NNC_CCP NNP LM RBM,2
408445,,NNP LM RBM PRI_CCP,2
408446,,RBI_CCP VBS CCT NNC,2
408447,,VBS CCT NNC CCB,8
408448,,NNC CCT CCT NNC,289
408449,,CCT CCT NNC CCB,222
408450,,CCT NNC CCB JJD,87
408451,,JJD CCP NNC PMP,311
408452,,DTC NNP PMC NNP,32
408453,,PMC NNP CCA DTC,9
408454,,NNP CCA DTC JJD,6
408455,,CCA DTC JJD CCP,23
408456,,DTC JJD CCP NNP,13
408457,,CCP NNP LM VBH,2
408458,,NNP LM VBH NNC,19
408459,,LM VBH NNC CCP,24
408460,,CDB CCA CDB CCT,3
408461,,CDB CCT PRI CDB,4
408462,,CCT PRI CDB PMP,2
408463,,VBTS CCB NNP NNP,124
408464,,CCB NNP NNP CCP,157
408465,,NNP NNP CCP VBN,3
408466,,CCB PRI_CCP VBTS CCT,2
408467,,VBTS CCT VBTS_CCP NNC,11
408468,,CCT VBTS_CCP NNC PMP,62
408469,,DTC NNP LM PRI,6
408470,,NNP LM PRI CCT,25
408471,,LM PRI CCT DTCP,24
408472,,PRI CCT DTCP FW,5
408473,,CCT DTCP FW CCP,31
408474,,DTCP FW CCP NNC,25
408475,,CCP NNC RBK RBQ,22
408476,,NNC RBK RBQ DTC,65
408477,,RBK RBQ DTC DTCP,50
408478,,RBQ DTC DTCP NNC_CCP,2
408479,,NNPA LM VBTF CCT,4
408480,,LM VBTF CCT JJD_CCP,8
408481,,VBTF CCT JJD_CCP NNC,19
408482,,JJD_CCP NNC CCT NNC,281
408483,,DTP NNP PMC DTC,50
408484,,NNP PMC DTC NNC_CCP,32
408485,,JJN_CCP NNC CCP VBTF,8
408486,,NNC CCP VBTF CCT,65
408487,,CCP VBTF CCT CCT,3
408488,,VBTF CCT CCT PRSP_CCP,2
408489,,CCT CCT PRSP_CCP NNC,60
408490,,CCT NNP PMC LM,53
408491,,PMC LM JJN_CCP NNC,2
408492,,LM JJN_CCP NNC CCP,3
408493,,DTC DTCP JJD_CCP NNC,139
408494,,JJD_CCP NNC CCB NNPA,29
408495,,NNC CCB NNPA CCP,91
408496,,CCB NNPA CCP NNP,6
408497,,NNP CCA NNP DTC,29
408498,,NNP DTC VBH JJCC,3
408499,,DTC VBH JJCC JJD,2
408500,,VBH JJCC JJD CCP,7
408501,,JJCC JJD CCP NNC,56
408502,,CCP NNC CCB VBTR,4
408503,,NNC CCB VBTR CCP,12
408504,,CCB VBTR CCP NNC,17
408505,,VBTR CCP NNC JJC,2
408506,,JJC CCT NNP PMC,4
408507,,NNP PMC CCP RBL,11
408508,,CCT PRI CDB NNC,2
408509,,PRI CDB NNC PMP,2
408510,,PRI_CCP NNC CCT CCT,61
408511,,CCT NNP NNP DTC,25
408512,,NNP NNP DTC VBTS,52
408513,,NNP DTC VBTS CCP,21
408514,,DTC VBTS CCP VBTR,14
408515,,CCP VBTR PRP_CCP VBW,3
408516,,VBTR PRP_CCP VBW DTC,2
408517,,PRP_CCP VBW DTC CDB,2
408518,,VBW DTC CDB CCT,3
408519,,DTC CDB CCT CDB,6
408520,,CDB CCT CDB CCP,18
408521,,CCT CDB CCP NNC_CCP,5
408522,,CDB CCP NNC_CCP NNC,34
408523,,NNC CCT_CCP DTC NNP,3
408524,,CCT_CCP DTC NNP NNP,4
408525,,DTC NNP NNP LM,149
408526,,NNP NNP LM VBTR,89
408527,,NNP LM VBTR CCT,54
408528,,VBTR RBI PRS CCB,7
408529,,RBI PRS CCB DTCP,11
408530,,PRS CCB DTCP NNC,27
408531,,CCB DTCP NNC PMC,172
408532,,DTCP NNC PMC PRI_CCP,6
408533,,NNC PMC PRI_CCP NNC,48
408534,,PMC PRI_CCP NNC CCB,51
408535,,PRI_CCP NNC CCB NNC,249
408536,,CCB NNC PMC CCA,100
408537,,NNC PMC CCA PRI,17
408538,,PMC CCA PRI RBI_CCP,20
408539,,CCA PRI RBI_CCP DTCP,20
408540,,PRI RBI_CCP DTCP NNC,57
408541,,RBI_CCP DTCP NNC PMP,17
408542,,VBOF CCB NNPA DTC,16
408543,,CCB NNPA DTC NNC,44
408544,,NNPA DTC NNC CCT,10
408545,,DTC NNC CCT PRSP_CCP,50
408546,,PRSP_CCP DTCP NNC JJD,4
408547,,DTCP NNC JJD CCB,8
408548,,NNC JJD CCB JJD_CCP,3
408549,,CCB JJD_CCP NNC_CCP NNC,16
408550,,NNC RBW_CCP JJN CCB,46
408551,,JJN CCB NNP CCT,12
408552,,CCB NNP CCT NNC_CCP,16
408553,,NNP CCT NNC_CCP NNP,6
408554,,CCT NNC_CCP NNP CCB,4
408555,,NNP CCB NNC_CCP NNP,6
408556,,CCB NNC_CCP NNP CCP,20
408557,,NNP CCP VBH JJD,10
408558,,CCP VBH JJD CCT,4
408559,,JJD CCT JJD CCB,13
408560,,CCT JJD CCB PRSP_CCP,12
408561,,JJD CCB PRSP_CCP NNC,14
408562,,CCB PRSP_CCP NNC PMP,158
408563,,DTC NNP LM JJN,2
408564,,NNP LM JJN CCP,4
408565,,CCP DTP NNP PMC,24
408566,,DTP NNP PMC CCP,93
408567,,PMC CCP VBTS CCT,120
408568,,CCP VBTS CCT CDB,10
408569,,VBTS CCT CDB NNP,5
408570,,CCT CDB NNP NNP,41
408571,,CDB NNP NNP RBK,2
408572,,NNP NNP RBK RBQ,52
408573,,RBK RBQ VBTS PRS,20
408574,,RBQ VBTS PRS CCB,3
408575,,VBTS PRS CCB JJN_CCP,3
408576,,PRS CCB JJN_CCP NNC,10
408577,,JJN_CCP NNC CCT NNP,30
408578,,CCT NNP CCT CCT,34
408579,,NNP CCT CCT PRSP_CCP,23
408580,,CCT PRSP_CCP NNC RBW,16
408581,,PRSP_CCP NNC RBW VBW,6
408582,,NNC RBW VBW PRS,4
408583,,RBW VBW PRS CCB,6
408584,,JJN_CCP NNC CCT CDB,7
408585,,NNC CCT CDB NNC_CCP,7
408586,,CDB NNC_CCP NNC PMP,15
408587,,NNC LM VBTS CCB,280
408588,,LM VBTS CCB JJD_CCP,77
408589,,CCB DTCP NNC CCP,382
408590,,DTCP NNC CCP RBL,29
408591,,NNC CCP RBL JJD_CCP,5
408592,,JJD_CCP NNP CCB NNP,23
408593,,NNP CCB NNP NNP,289
408594,,CCB NNP NNP PMP,195
408595,,VBTS PRS DTC PRSP_CCP,27
408596,,PRS DTC PRSP_CCP JJN_CCP,2
408597,,DTC PRSP_CCP JJN_CCP NNP,2
408598,,NNP CCT NNP CCA,30
408599,,CCT NNP CCA VBW,7
408600,,NNP CCA VBW CCB,4
408601,,VBW CCB PRQ_CCP NNC,16
408602,,CCB PRQ_CCP NNC LM,2
408603,,PRQ_CCP NNC LM VBTS,4
408604,,NNC LM VBTS PRS,15
408605,,NNP NNP CCA VBTS,33
408606,,NNP CCA VBTS CCB,24
408607,,CCA VBTS CCB JJCC,3
408608,,VBTS CCB JJCC CCT,9
408609,,CCB JJCC CCT JJN_CCP,4
408610,,JJCC CCT JJN_CCP NNC_CCP,4
408611,,CCT JJN_CCP NNC_CCP DTCP,2
408612,,JJN_CCP NNC_CCP DTCP NNC,9
408613,,NNC_CCP DTCP NNC PMP,8
408614,,RBR CCT NNC PMC,67
408615,,CCT NNC PMC DTC,92
408616,,PMC DTC NNC CCB,248
408617,,CCT NNP LM VBTR_VBAF,7
408618,,VBAF CCT JJD CCP,22
408619,,CCT JJD CCP NNC_CCP,17
408620,,JJD CCP NNC_CCP NNP,10
408621,,CCP NNC_CCP NNP PMC,2
408622,,CCP CCB DTCP NNC,9
408623,,NNC CCB NNP CCB,223
408624,,CCB NNP CCB CCB,2
408625,,CCB CCB DTCP NNC,12
408626,,DTCP NNC DTC JJN,3
408627,,DTC JJN CCT VBH,2
408628,,CCT VBH JJD CCP,4
408629,,VBH JJD CCP NNC,65
408630,,CCB NNC CCB DTCP,229
408631,,DTCP NNC PMC CCA,89
408632,,NNC PMC CCA NNC,41
408633,,PMC CCA NNC CCT,16
408634,,CCA NNC CCT JJD_CCP,8
408635,,NNC VBTR_VBAF DTC NNC,2
408636,,VBTR_VBAF DTC NNC CCB,13
408637,,NNC CCB DTCP JJD_CCP,74
408638,,CCB DTCP JJD_CCP NNP,9
408639,,DTCP JJD_CCP NNP CCT,2
408640,,JJD_CCP NNP CCT NNP,11
408641,,NNP CCT NNP CCP,35
408642,,CCT NNP CCP NNC,33
408643,,NNP CCP NNC CCB,68
408644,,NNC CCB NNP PMP,446
408645,,PMS DTC DTCP NNC,24
408646,,NNC RBL CCT NNC,166
408647,,RBL CCT NNC CCB,148
408648,,NNC CCA NNC LM,46
408649,,CCA NNC LM RBL,2
408650,,NNC LM RBL VBRF,2
408651,,VBTS PRS CCB NNC,34
408652,,PRS CCB NNC RBW,4
408653,,CCB NNC RBW VBTR_VBAF,6
408654,,NNC RBW VBTR_VBAF PRS,2
408655,,RBW VBTR_VBAF PRS CCT,2
408656,,PRS CCT NNP CCB,3
408657,,NNP CCB NNP PMSC,2
408658,,PRS DTC PRSP_CCP NNC,53
408659,,DTC PRSP_CCP NNC CCB,35
408660,,PRSP_CCP NNC CCB DTCP,8
408661,,NNC CCP NNC CCB,203
408662,,CCP NNC CCB VBOF,16
408663,,NNC CCB VBOF DTC,101
408664,,CCB VBOF DTC PRI_CCP,4
408665,,JJN_CCP NNC CCT JJN_CCP,7
408666,,CCP VBTS CCT JJD,17
408667,,VBTS CCT JJD CCP,33
408668,,NNC CCB NNC RBW_CCP,80
408669,,CCB NNC RBW_CCP NNC,13
408670,,NNC RBW_CCP NNC PMP,14
408671,,VBTS DTP NNP DTC,114
408672,,DTP NNP DTC NNC,122
408673,,NNP DTC NNC CCB,123
408674,,CCB NNC CCP NNP,64
408675,,NNC CCP NNP NNP,76
408676,,CCP NNP NNP RBW_CCP,2
408677,,NNP NNP RBW_CCP JJN_CCP,5
408678,,NNP RBW_CCP JJN_CCP NNC,7
408679,,RBW_CCP JJN_CCP NNC CCB,10
408680,,NNC CCB NNC CDB,5
408681,,CDB RBW VBTS DTC,3
408682,,RBW VBTS DTC PRSP_CCP,6
408683,,VBTS DTC PRSP_CCP NNC,63
408684,,DTC PRSP_CCP NNC PMP,153
408685,,RBF RBI VBW RBK,2
408686,,RBI VBW RBK RBQ,3
408687,,VBW RBK RBQ JJD,2
408688,,RBK RBQ JJD DTC,11
408689,,RBQ JJD DTC PRSP_CCP,2
408690,,JJD DTC PRSP_CCP JJD_CCP,2
408691,,DTC PRSP_CCP JJD_CCP NNC,36
408692,,PRSP_CCP JJD_CCP NNC PMC,14
408693,,JJD_CCP NNC PMC CCT,40
408694,,NNC PMC CCT PRS,7
408695,,PMC CCT PRS LM,12
408696,,CCT PRS LM RBL,2
408697,,PRS LM RBL JJD_CCP,2
408698,,LM RBL JJD_CCP NNC,10
408699,,RBL JJD_CCP NNC PMP,8
408700,,NNP CCB NNP CCP,207
408701,,CCB NNP CCP PRI_CCP,3
408702,,NNP CCP PRI_CCP NNC,13
408703,,CCP PRI_CCP NNC DTC,16
408704,,PRI_CCP NNC DTC VBTS,54
408705,,NNC DTC VBTS CCT,180
408706,,DTCP NNC CCP VBTS,148
408707,,NNC CCP VBTS DTC,40
408708,,CCP VBTS DTC NNC,41
408709,,VBTS DTC NNC RBW,20
408710,,DTC NNC RBW VBOF,5
408711,,NNC RBW VBOF DTP,2
408712,,RBW VBOF DTP NNP,19
408713,,VBOF DTP NNP DTC,53
408714,,DTP NNP DTC PRSP_CCP,54
408715,,NNP DTC PRSP_CCP NNPA,2
408716,,VBTF CCT JJD CCP,12
408717,,RBK RBF PRP VBTF,2
408718,,PMC VBS PRP PRO_CCP,2
408719,,VBS PRP PRO_CCP VBOF,2
408720,,RBW CCT JJN CCB,6
408721,,CCT JJN CCB NNP,62
408722,,NNC LM VBTS CCT,348
408723,,NNP NNP NNP NNP,696
408724,,NNP NNP NNP RBK,19
408725,,NNP RBK RBQ PRS,11
408726,,RBK RBQ PRS LM,17
408727,,RBQ PRS LM VBTR,2
408728,,PRS LM VBTR PMP,3
408729,,VBOF DTC NNC_CCP NNC,13
408730,,DTC NNC_CCP NNC RBL,3
408731,,NNC_CCP NNC RBL CCT,11
408732,,NNP NNP PMC RBK,28
408733,,PMC RBK RBQ VBTS,29
408734,,RBQ VBTS DTC NNC,16
408735,,DTC NNC CCB PRI_CCP,60
408736,,NNC CCB PRI_CCP NNC_CCP,15
408737,,CCB PRI_CCP NNC_CCP NNC,15
408738,,PRI_CCP NNC_CCP NNC CCP,19
408739,,NNC CCP VBTS CCB,182
408740,,CCP VBTS CCB JJD,19
408741,,VBTS CCB JJD PMP,4
408742,,VBOF RBW CCB NNC,4
408743,,RBW CCB NNC DTC,4
408744,,NNC DTC NNC PMC,31
408745,,DTC NNC PMC CCA,36
408746,,NNC PMC CCA VBOF,29
408747,,PMC CCA VBOF RBW,2
408748,,VBOF RBW VBW DTC,3
408749,,RBW VBW DTC FW,8
408750,,VBW DTC FW CCB,3
408751,,DTC FW CCB NNP,27
408752,,FW CCB NNP PMP,19
408753,,VBTR DTPP NNP CCA,4
408754,,DTPP NNP CCA NNP,142
408755,,NNP CCA NNP CCP,51
408756,,CCA NNP CCP VBH,4
408757,,NNP CCP VBH PRP_CCP,2
408758,,CCP VBH PRP_CCP DTCP,2
408759,,VBH PRP_CCP DTCP NNC,2
408760,,PRP_CCP DTCP NNC PMC,2
408761,,DTCP NNC PMC NNC,78
408762,,NNC CCA NNC CCB,242
408763,,CCA NNC CCB NNPA,6
408764,,CCB NNPA CCP VBTF,12
408765,,NNPA CCP VBTF CCT,3
408766,,CCP VBTF CCT PRSP_CCP,5
408767,,CCT PRSP_CCP VBTR PMC,3
408768,,PRSP_CCP VBTR PMC CCT,2
408769,,PMC CCT PRI_CCP NNC,27
408770,,CCT PRI_CCP NNC RBI,10
408771,,PRI_CCP NNC RBI CCP,5
408772,,NNC RBI CCP VBTR,3
408773,,RBI CCP VBTR CCB,5
408774,,CCP VBTR CCB JJD_CCP,15
408775,,VBTR CCB JJD_CCP JJD,2
408776,,CCB JJD_CCP JJD CCP,4
408777,,JJD_CCP JJD CCP NNC,34
408778,,CCP NNC CCT JJD,37
408779,,NNC CCT JJD CCT,15
408780,,CCT JJD CCT NNC,10
408781,,JJD CCT NNC DTC,10
408782,,CCT NNC DTC VBTS,33
408783,,NNC DTC VBTS PMP,43
408784,,PRI_CCP VBTS CCP NNC,4
408785,,VBTS CCP NNC RBR,3
408786,,CCP NNC RBR CCT,10
408787,,NNC RBR CCT FW,13
408788,,RBR CCT FW CCT,2
408789,,CCT FW CCT CCR,2
408790,,LM CCT PRSP_CCP NNC,2
408791,,CCT PRSP_CCP NNC PMP,228
408792,,NNC DTC VBTS NNP,3
408793,,DTC VBTS NNP CCB,4
408794,,VBTS NNP CCB RBW,3
408795,,NNP CCB RBW VBW,5
408796,,RBW VBW VBW DTC,3
408797,,NNC CCT NNC NNC,47
408798,,CCT NNC NNC CCT,43
408799,,CCB NNC CCP JJD,40
408800,,NNC CCP JJD CCT,70
408801,,CCP JJD CCT NNP,23
408802,,JJD CCT NNP NNP,53
408803,,CCT NNP NNP PMC,279
408804,,NNP NNP PMC CCT,103
408805,,NNP PMC CCT NNP,37
408806,,PMC CCT NNP PMC,7
408807,,RBW_CCP NNP CCB NNP,11
408808,,CCB NNP CCP DTP,280
408809,,NNP CCP DTP NNP,566
408810,,CCP DTP NNP NNP,1088
408811,,DTP NNP NNP DTC,187
408812,,NNP NNP DTC VBTF,12
408813,,DTC VBTF DTP NNP,6
408814,,VBTF DTP NNP CCT,10
408815,,DTP NNP CCT JJD_CCP,15
408816,,NNP CCT JJD_CCP NNP,12
408817,,CCT JJD_CCP NNP NNP,10
408818,,JJD_CCP NNP NNP PMC,3
408819,,NNP NNP PMC CCA,177
408820,,NNP PMC CCA VBTF,9
408821,,VBTF NNC CCB NNP,5
408822,,NNC CCB NNP DTP,8
408823,,CCB NNP DTP NNP,24
408824,,NNP DTP NNP NNP,87
408825,,DTP NNP NNP PMP,378
408826,,DTC NNP FW NNP,36
408827,,NNP FW NNP LM,30
408828,,NNP LM PRI_CCP NNC_CCP,8
408829,,LM PRI_CCP NNC_CCP NNC,5
408830,,PRI_CCP NNC_CCP NNC PMC,6
408831,,NNC_CCP NNC PMC CCP,16
408832,,NNC PMC CCP VBS,9
408833,,PMC CCP VBS VBOF,5
408834,,CCP VBS VBOF LM,3
408835,,RBF VBAF CCT NNC,14
408836,,VBAF CCT NNC CCB,186
408837,,CCB CDB CCP JJD_CCP,5
408838,,CDB CCP JJD_CCP NNC,20
408839,,VBOF PMC DTC NNC,2
408840,,NNC CCP VBTS LM,19
408841,,CCP VBTS LM VBTR_CCP,2
408842,,CCP VBOF CCT NNC,34
408843,,VBOF CCT NNC CCB,48
408844,,NNC CCB NNP CCT,314
408845,,CCB NNP CCT NNC,117
408846,,NNP CCT NNC PMP,55
408847,,RBD_CCP VBOF CCB DTCP,10
408848,,VBOF CCB DTCP NNC,112
408849,,DTCP NNC DTC PRSP_CCP,21
408850,,NNC DTC PRSP_CCP NNC,74
408851,,DTC PRSP_CCP NNC CCA,72
408852,,PRSP_CCP NNC CCA VBAF,2
408853,,CCA VBAF CCT FW,8
408854,,VBAF CCT FW CCP,11
408855,,CCT FW CCP VBTR,6
408856,,CCP VBTR DTPP NNP,3
408857,,CCA NNP PMC CCB,7
408858,,NNP PMC CCB VBW,5
408859,,CCB VBW RBI DTC,3
408860,,VBW RBI DTC DTCP,6
408861,,RBI DTC DTCP NNC,81
408862,,DTCP NNC CCP VBN_CCP,13
