Original Sentence,Gold Sentence
Sa unang magic tricks pinapili ni Bearwin si Pia ng isang baraha,Sa unang magic tricks pinapili ni Bearwin si Pia ng isang baraha
Umiiling siya nang hiningan namin siya ng mensahe para kay Pokwang,Umiiling siya nang hiningan namin siya ng mensahe para kay Pokwang
Though yun lang ang umiikot na kuwento at wala pa silang kinoconfirm,Though yun lang ang umiikot na kuwento at wala pa silang kinoconfirm
Bagamat sinasabi nila na iyan ay ang Probinsyano ni FPJ Fernando Poe Jr,Bagamat sinasabi nila na iyan ay ang Probinsyano ni FPJ Fernando Poe Jr
Dinig din ang sigaw ng mga tao na humihingi ng tulong,Dinig din ang sigaw ng mga tao na humihingi ng tulong
Tinawagan niya ang friend ng male personality ‘Ano ba ito,Tinawagan niya ang friend ng male personality ‘Ano ba ito
Sabi ng relatives niya ng lalaki bakit pa niya pinatay,Sabi ng relatives niya ng lalaki bakit pa niya pinatay
Ang pagbibigay ng nasabing babae ay mayroong kalakip na pagibig at sakripisyo,Ang pagbibigay ng nasabing babae ay mayroong kalakip na pagibig at sakripisyo
Nagsasayaw siya kanta kanta,Nagsasayaw siya kanta kanta
Lumilitaw na nakainom din umano ang driver na kabilang sa mga nasugatan,Lumilitaw na nakainom din umano ang driver na kabilang sa mga nasugatan
Pumayag naman ang lahat kesa nga naman sa mawalan sila ng trabaho,Pumayag naman ang lahat kesa nga naman sa mawalan sila ng trabaho
Hindi siya nagiging epal kay Paul,Hindi siya nagiging epal kay Paul
“Ninenerbiyos ako rito sa first telescast natin,“Ninenerbiyos ako rito sa first telescast natin
Natingnan agad siyang nakaduty na OBGYN at nakitang nagsisimula pa lamang ang labor,Natingnan agad siyang nakaduty na OBGYN at nakitang nagsisimula pa lamang ang labor
Medyo nagdidistort na yung images na nakikita ko sa right eye,Medyo nagdidistort na yung images na nakikita ko sa right eye
Pero nakakatawa ang nangyari,Pero nakakatawa ang nangyari
Tumagal ng halos dalawang oras ang rescue operation,Tumagal ng halos dalawang oras ang rescue operation
Tinuturuan sila ng mga localize climate information ano ang mga tatama sa kanila,Tinuturuan sila ng mga localize climate information ano ang mga tatama sa kanila
Hindi niya ginagamit para sa kanyang vlog or something,Hindi niya ginagamit para sa kanyang vlog or something
Noong nakausap din namin si Atty,Noong nakausap din namin si Atty
Para bang bakit ang tagal ko rito bakit parang sobra ng days,Para bang bakit ang tagal ko rito bakit parang sobra ng days
Bakit ninyo pipilitin yung ayaw,Bakit ninyo pipilitin yung ayaw
Magkatabi lang ang apartment nila ng land lady,Magkatabi lang ang apartment nila ng land lady
Tanong naman ni Ogie na ikinatawa nilang lahat,Tanong naman ni Ogie na ikinatawa nilang lahat
Bilyon na ikinokonsiderang pinakamalaking huli ng Taklobo sa nasabing lalawigan,Bilyon na ikinokonsiderang pinakamalaking huli ng Taklobo sa nasabing lalawigan
Aba ang dalawang aktor nagkainitan,Aba ang dalawang aktor nagkainitan
May nagtsika rin sa akin na tatanggapin o tinanggap na,May nagtsika rin sa akin na tatanggapin o tinanggap na
Tinitingnan nga namin si Eisel parang may similarity sila ni Trina,Tinitingnan nga namin si Eisel parang may similarity sila ni Trina
Tsaka pag happiness ng tao yung concern binibigay ko yan,Tsaka pag happiness ng tao yung concern binibigay ko yan
Ayun NA ang chika namanni Rita Daniela,Ayun NA ang chika namanni Rita Daniela
Reply naman ng aktor Wahaha laughing emoticon salamat sa lahat lahat,Reply naman ng aktor Wahaha laughing emoticon salamat sa lahat lahat
Sugatan naman ang pitong sakay ng tricycle na ginagamot ngayon sa ospital,Sugatan naman ang pitong sakay ng tricycle na ginagamot ngayon sa ospital
Shock boogie siyempre ang milyonarya nagsisigaw nang nagsisigaw,Shock boogie siyempre ang milyonarya nagsisigaw nang nagsisigaw
Kakaiba iba po siyang genre sa kinalakihan ko na drama,Kakaiba iba po siyang genre sa kinalakihan ko na drama
Kailan ako magkakagirlfriend,Kailan ako magkakagirlfriend
Gayunpaman idiniin niyang pwedengpwede magcompel ng mandatory vaccination ng pamahalaan,Gayunpaman idiniin niyang pwedengpwede magcompel ng mandatory vaccination ng pamahalaan
Ito ay upang mabawasan ang oras ng paghihintay ng mga pasahero,Ito ay upang mabawasan ang oras ng paghihintay ng mga pasahero
Ines sa MPDSMaRT at tuluyang pinosasan ang dalawang kawatan,Ines sa MPDSMaRT at tuluyang pinosasan ang dalawang kawatan
Ilang buwan na rin namang hiwalay si Ellen kay John Lloyd Cruz,Ilang buwan na rin namang hiwalay si Ellen kay John Lloyd Cruz
Kausap niya yung deer talaga literal,Kausap niya yung deer talaga literal
Pero ang tsismis nasa isang ospital pala siya at nagpaD and C,Pero ang tsismis nasa isang ospital pala siya at nagpaD and C
Sa ngayon nagwowork nga siya bilang saleslady para sa isang cosmetics brand,Sa ngayon nagwowork nga siya bilang saleslady para sa isang cosmetics brand
Nireject ka pa ng pangalawa,Nireject ka pa ng pangalawa
Mga labingapat na sabi ni DPWH Secretary Mark Villar,Mga labingapat na sabi ni DPWH Secretary Mark Villar
Walang ilangan at naguusap kami kung anong gagawin sa scene,Walang ilangan at naguusap kami kung anong gagawin sa scene
Worst is may anak kayo ang buong comment ng netizen,Worst is may anak kayo ang buong comment ng netizen
At mas maraming kuwento pa tungkol sa pagpatol niya,At mas maraming kuwento pa tungkol sa pagpatol niya
Lahat nung time na nangyari yun parang hindi siya totoo,Lahat nung time na nangyari yun parang hindi siya totoo
Diretsahang sinagot ni Red kung may pagsisisi siya sa kaniyang desisyon,Diretsahang sinagot ni Red kung may pagsisisi siya sa kaniyang desisyon
So tulungan is the key dapat talagang tulongtulong sa pagsulong,So tulungan is the key dapat talagang tulongtulong sa pagsulong
Punungpuno ng energy,Punungpuno ng energy
Dun na niya nakita sa islang yun ang kanyang kapalaran,Dun na niya nakita sa islang yun ang kanyang kapalaran
Lasing daw ang suspek nang pumunta sa kanila at nagtrip umano itong manggulo,Lasing daw ang suspek nang pumunta sa kanila at nagtrip umano itong manggulo
Sabi niya Hala anong nangyayari sa ‘yo,Sabi niya Hala anong nangyayari sa ‘yo
Nasa maayos na kalagayan ang magkakapatid,Nasa maayos na kalagayan ang magkakapatid
Saan man siya naroroon ngayon gusto kong humingi ng tawad,Saan man siya naroroon ngayon gusto kong humingi ng tawad
At siya pa ang naguutos sa mga cameramen na kunan siya,At siya pa ang naguutos sa mga cameramen na kunan siya
Nawasak din ang unahang bahagi ng van maging ang bus,Nawasak din ang unahang bahagi ng van maging ang bus
Ayon kay Abalos mahaharap sa multa ang mga lalabag sa patakaran,Ayon kay Abalos mahaharap sa multa ang mga lalabag sa patakaran
Inaasahang magiging stationary ang bagyo o dahandahang kikilos sa karagatan ng Eastern Visayas,Inaasahang magiging stationary ang bagyo o dahandahang kikilos sa karagatan ng Eastern Visayas
Tapos sabi ko Weh,Tapos sabi ko Weh
Isang cellphone na pagaari daw ng suspek ang naiwan sa crime scene,Isang cellphone na pagaari daw ng suspek ang naiwan sa crime scene
Ang mura lang ng sim card bumili na siya,Ang mura lang ng sim card bumili na siya
Ang kanyang resignation,Ang kanyang resignation
Kung isa kang certified TikToker para sa iyo ang hamon na ito,Kung isa kang certified TikToker para sa iyo ang hamon na ito
Pinagiingat din ang lahat dahil maaaring maganap ang sumusunod sa lugar anumang oras,Pinagiingat din ang lahat dahil maaaring maganap ang sumusunod sa lugar anumang oras
Akala ko nasa dagat ako na sobrang ma alon,Akala ko nasa dagat ako na sobrang ma alon
Nasa maayos nang kalagayan ang lola na nagtamo ng sugat sa ulo,Nasa maayos nang kalagayan ang lola na nagtamo ng sugat sa ulo
Wala akong idea kung sino pero Happy Birthday sa kanya,Wala akong idea kung sino pero Happy Birthday sa kanya
Nakaalis na kaya ng mall si Jovelyn nang nawala siya,Nakaalis na kaya ng mall si Jovelyn nang nawala siya
Matatandaang gumanap ang dalawa bilang magina sa teleseryeng Kadenang Ginto ng ABSCBN,Matatandaang gumanap ang dalawa bilang magina sa teleseryeng Kadenang Ginto ng ABSCBN
Hasta mga celebrity nipakpak sa kaanyag sa asawa ni Dingdong Dantes,Hasta mga celebrity nipakpak sa kaanyag sa asawa ni Dingdong Dantes
Hindi na niya tinanong,Hindi na niya tinanong
Hindi kasi namin sinabi na uuwi na kami,Hindi kasi namin sinabi na uuwi na kami
Pero hindi na sila sa Sexy Babe segment ilalagay katulad ng unang plano,Pero hindi na sila sa Sexy Babe segment ilalagay katulad ng unang plano
Nakararamdam din siya ng pananakit ng batok pagkahilo at madaling mahapo,Nakararamdam din siya ng pananakit ng batok pagkahilo at madaling mahapo
Puringpuri ang mga tagaMavx Productions kung gaano sila kaseryoso sa paggawa ng pelikula,Puringpuri ang mga tagaMavx Productions kung gaano sila kaseryoso sa paggawa ng pelikula
Hindi lang niya idinetalye kung ano ang susunod na mangyayari,Hindi lang niya idinetalye kung ano ang susunod na mangyayari
Napakarami niyang branded shoes bags alahas relo name it again siguradong meron siya,Napakarami niyang branded shoes bags alahas relo name it again siguradong meron siya
Mapapayag kaya niya ang ama na maging guest sa kanyang bagong serye,Mapapayag kaya niya ang ama na maging guest sa kanyang bagong serye
Pinuntahan nito ang simbahan pero wala roon ang mga lalaki sa video,Pinuntahan nito ang simbahan pero wala roon ang mga lalaki sa video
Para sa lahat ng nag aalala sakin,Para sa lahat ng nag aalala sakin
Natural lahat ng naiappoint niya ay “presumed resigned” nang matapos ang termino niya,Natural lahat ng naiappoint niya ay “presumed resigned” nang matapos ang termino niya
Di ko alam bakit niyo ko tinag or bakit niyo ko minention,Di ko alam bakit niyo ko tinag or bakit niyo ko minention
Nasaan na ang kinikita niya,Nasaan na ang kinikita niya
Ang iniisip kasi namin yung audience kawawa eh Nabibitin madalas,Ang iniisip kasi namin yung audience kawawa eh Nabibitin madalas
Itinanggi ni Estolas na nakatulog ang kaniyang driver habang nagmamaneho,Itinanggi ni Estolas na nakatulog ang kaniyang driver habang nagmamaneho
Bandang March daw sila magsisimula at pinaghahandaan na ito ngayon ng tsinitong aktor,Bandang March daw sila magsisimula at pinaghahandaan na ito ngayon ng tsinitong aktor
Ang pagkilala ay ipinagkaloob kaalinsabay ng paggunita sa National Disaster Resilience Month,Ang pagkilala ay ipinagkaloob kaalinsabay ng paggunita sa National Disaster Resilience Month
Hindi ko akalain napakagrateful pala niyang tao very loving,Hindi ko akalain napakagrateful pala niyang tao very loving
Bilyon para sa renta pa lang nito,Bilyon para sa renta pa lang nito
Ang nadiskubre raw kasi ng direktor hirap na hirap itong umarte,Ang nadiskubre raw kasi ng direktor hirap na hirap itong umarte
Ang daming puwedeng gawin,Ang daming puwedeng gawin
Siya lang din daw ang nagstyle at gumawa sa kanyang hair at makeup,Siya lang din daw ang nagstyle at gumawa sa kanyang hair at makeup
Gayunpaman mild to moderate lang daw ang kanyang kaso,Gayunpaman mild to moderate lang daw ang kanyang kaso
Inaalam na ng Las Piñas Police ang pagkakakilanlan ng mga suspek,Inaalam na ng Las Piñas Police ang pagkakakilanlan ng mga suspek
Napapanood na rin ang music video nito sa pamamagitan ng YouTube,Napapanood na rin ang music video nito sa pamamagitan ng YouTube
Nagtry talaga siya nageffort siya para maging kumportable kami sa isat isa,Nagtry talaga siya nageffort siya para maging kumportable kami sa isat isa
Hangad ng Gilas mens squad na makapasok sa quarterfinals,Hangad ng Gilas mens squad na makapasok sa quarterfinals
Mainit na tinanggap ng HD Spikers ang tatlong players sa kanilang koponan,Mainit na tinanggap ng HD Spikers ang tatlong players sa kanilang koponan
Yun lang yung inaasahan ng mga tao na makakakanta ako paliwanag niya,Yun lang yung inaasahan ng mga tao na makakakanta ako paliwanag niya
Papalakpakan ng kanilang pamilya at mga kaibigan ang desisyong ipapahayag nila,Papalakpakan ng kanilang pamilya at mga kaibigan ang desisyong ipapahayag nila
Sila ay may isang anak si Enola Mithi Aquino,Sila ay may isang anak si Enola Mithi Aquino
Especially kung napanood nyo ‘yung vlog ko na nagpunta ako sa Binondo,Especially kung napanood nyo ‘yung vlog ko na nagpunta ako sa Binondo
Campo Filipino dito,Campo Filipino dito
Dalawang iba pa ang nasugatan,Dalawang iba pa ang nasugatan
Nauna nang sinabi ni Angelica na hindi na siya gagawa ng teleserye,Nauna nang sinabi ni Angelica na hindi na siya gagawa ng teleserye
Hindi na namin alam na magkakaanak pa kami,Hindi na namin alam na magkakaanak pa kami
May pagkakataon pa na muntik mahulog ang suspek pero nakahawak siya,May pagkakataon pa na muntik mahulog ang suspek pero nakahawak siya
So sa buong concert inaabangan ko lang yung kanta na yon,So sa buong concert inaabangan ko lang yung kanta na yon
Anong nagawa ng tao na yan,Anong nagawa ng tao na yan
Ang ilan sa kanila namamatay na lang sa karsel,Ang ilan sa kanila namamatay na lang sa karsel
Pero Dragon baby raw ang pinaghahandaan niya kasi,Pero Dragon baby raw ang pinaghahandaan niya kasi
The fact is Mr chair yung pagtengga na bakit kami tumagal nang ganito,The fact is Mr chair yung pagtengga na bakit kami tumagal nang ganito
“Antayin na lang daw namin ang next apo namin kay Onyok,“Antayin na lang daw namin ang next apo namin kay Onyok
Pagtingin namin butas na yung damit ko,Pagtingin namin butas na yung damit ko
Ano ang binabalik balikan ng customers Yung lasa syempre,Ano ang binabalik balikan ng customers Yung lasa syempre
Kasi nga Tabing Ilog pa kami huling nagkatrabaho e,Kasi nga Tabing Ilog pa kami huling nagkatrabaho e
Nakita naman po natin yung resulta meron pong mga naaresto ani Usana,Nakita naman po natin yung resulta meron pong mga naaresto ani Usana
Sobrang ingat po kami ngayon sa training camp namin,Sobrang ingat po kami ngayon sa training camp namin
Kanya iyon binili niya pera niya Hindi naman niya siguro ipinagyayabang,Kanya iyon binili niya pera niya Hindi naman niya siguro ipinagyayabang
Semiretired na ako paliwanag niya kung bakit pumayag ulit siyang gumawa ng pelikula,Semiretired na ako paliwanag niya kung bakit pumayag ulit siyang gumawa ng pelikula
Sa pagsulpot at pagdami ng mga pahayagan hindi nagpatinag at nagpakabog ang PSN,Sa pagsulpot at pagdami ng mga pahayagan hindi nagpatinag at nagpakabog ang PSN
Kasama rin nila rito si Sofia Pablo at iba pang Sparkle artists,Kasama rin nila rito si Sofia Pablo at iba pang Sparkle artists
Gusto ko lang makabili sila ng bigas,Gusto ko lang makabili sila ng bigas
Naaresto ang suspek nang paputukan ito ng pulis at tamaan sa paa,Naaresto ang suspek nang paputukan ito ng pulis at tamaan sa paa
Meron pa siyang kasunod na post na Anong sama paPasko mo smen,Meron pa siyang kasunod na post na Anong sama paPasko mo smen
Kumpirmado na ang pagdating ng ilang kilalang NBA stars,Kumpirmado na ang pagdating ng ilang kilalang NBA stars
Nang matanong tungkol sa kasal sinabi ni Jak na handanghanda siyang magpakasal,Nang matanong tungkol sa kasal sinabi ni Jak na handanghanda siyang magpakasal
Pero kung gagaling naman siya at babalik ang dating kalusugan mas bongga,Pero kung gagaling naman siya at babalik ang dating kalusugan mas bongga
Dinala sa ospital ang biktimang rider na si Alvin Mendez,Dinala sa ospital ang biktimang rider na si Alvin Mendez
Galing umano ito sa isang beerhouse kung saan siya nagpakalango,Galing umano ito sa isang beerhouse kung saan siya nagpakalango
Share natin ang kahit konti para sa mga naapektuhan ng bagyo,Share natin ang kahit konti para sa mga naapektuhan ng bagyo
Aniya ang naturang paggamit ng wangwang ay naging simbulo ng pangaabuso sa kapangyarihan,Aniya ang naturang paggamit ng wangwang ay naging simbulo ng pangaabuso sa kapangyarihan
As in parang gusto raw nitong makausap si Paolo para pasalamatan sa nangyari,As in parang gusto raw nitong makausap si Paolo para pasalamatan sa nangyari
Dahil kompleto naman daw sila sa papeles pumayag ang pari na ikasal sila,Dahil kompleto naman daw sila sa papeles pumayag ang pari na ikasal sila
Nasa maayos nang kalagayan ang lola na nagtamo ng sugat sa ulo,Nasa maayos nang kalagayan ang lola na nagtamo ng sugat sa ulo
Paano ako magsusurvive,Paano ako magsusurvive
No’ng sinabi yon sabi ko ‘Oh my God,No’ng sinabi yon sabi ko ‘Oh my God
Kuwento ng aming source Nakakalito ang mga kuwento di ba,Kuwento ng aming source Nakakalito ang mga kuwento di ba
Wala namang nasugatan o namatay sa insidente,Wala namang nasugatan o namatay sa insidente
Tumatanggi silang pagusapan ito,Tumatanggi silang pagusapan ito
Nagdadatingan sa bahay niya ang mga ayuda mula sa mga fans niya,Nagdadatingan sa bahay niya ang mga ayuda mula sa mga fans niya
Talagang kailangang kailangan nila maprotektahan ani Dizon,Talagang kailangang kailangan nila maprotektahan ani Dizon
Magagampanan ko na rin ang pinakahihintay at pinaka importanteng papel ng buhay ko,Magagampanan ko na rin ang pinakahihintay at pinaka importanteng papel ng buhay ko
Talagang magkakabit na ang showbiz at politics,Talagang magkakabit na ang showbiz at politics
