Original Sentence,Gold Sentence
"Niña Taduran ng ACT-CIS na partylist na nag-number one nung 2019 elections, kailangan naman daw talagang rebisahin at repasuhin ang mga partylist na gustong pumasok sa Kongreso.","Niña Taduran ng ACT-CIS na partylist na nag-number one nung 2019 elections, kailangan naman daw talagang rebisahin at repasuhin ang mga partylist na gustong pumasok sa Kongreso."
"Dahil sa puro Pinoy ang 21 tripulante na sakay, agad na nagtu-ngo sa Pilipinas ang barko ngunit hindi muna agad na pinadaong ng BOQ.","Dahil sa puro Pinoy ang 21 tripulante na sakay, agad na nagtu-ngo sa Pilipinas ang barko ngunit hindi muna agad na pinadaong ng BOQ."
Lasing na lasing na raw sila at nanaig na ang pagkalalaki ni bading at siguro ang pagkababae na rin ni tibo.,Lasing na lasing na raw sila at nanaig na ang pagkalalaki ni bading at siguro ang pagkababae na rin ni tibo.
"“Kawawa ang mga jeepney drivers, kasi talagang humina ang kita nila since nung nagka-pandemic,” pahayag pa ni Chemist Pinky.","“Kawawa ang mga jeepney drivers, kasi talagang humina ang kita nila since nung nagka-pandemic,” pahayag pa ni Chemist Pinky."
"Maliwanag na ang gusto ng market ay walang ka-love team si Joshua, eh bakit naman ipipilit pa nila?","Maliwanag na ang gusto ng market ay walang ka-love team si Joshua, eh bakit naman ipipilit pa nila?"
"Cora Oriel na co-producer ng LA show ni Jose Mari, ngayon pa lang daw ay hinihintay na ang paglalabas nila ng tickets dahil ipangreregalo raw yon ngayong Holidays.","Cora Oriel na co-producer ng LA show ni Jose Mari, ngayon pa lang daw ay hinihintay na ang paglalabas nila ng tickets dahil ipangreregalo raw yon ngayong Holidays."
"“Before siya manalo tinanong ko siya kung lilipat na ba ako ng bahay kasi safety ang iniisip ko eh,” pero pagkatapos daw nito ay wala na uling naganap na pag-uusap.","“Before siya manalo tinanong ko siya kung lilipat na ba ako ng bahay kasi safety ang iniisip ko eh,” pero pagkatapos daw nito ay wala na uling naganap na pag-uusap."
"Sinabi ni Morales na dahil sa pagwawagi ng ina niya laban sa “Big C,” higit siyang nagsisikap na magsagawa ng mga birthday mission.","Sinabi ni Morales na dahil sa pagwawagi ng ina niya laban sa “Big C,” higit siyang nagsisikap na magsagawa ng mga birthday mission."
"Una rito, inihayag ng BIR sa kanilang sulat sa Aksyon Demokratiko, na nagpadala sila ng written demand letter sa pamilya ng namayapang dating Pangulong Ferdinand Marcos, tungkol sa kanilang utang sa buwis na lumobo na sa P203.819.","Una rito, inihayag ng BIR sa kanilang sulat sa Aksyon Demokratiko, na nagpadala sila ng written demand letter sa pamilya ng namayapang dating Pangulong Ferdinand Marcos, tungkol sa kanilang utang sa buwis na lumobo na sa P203.819."
"Pinuna ni Gatchalian na simula 2010, ang average share o bahagi ng mga teenage pregnancy sa kabuuang bilang ng mga pagbubuntis ay umakyat sa 28 porsyento.","Pinuna ni Gatchalian na simula 2010, ang average share o bahagi ng mga teenage pregnancy sa kabuuang bilang ng mga pagbubuntis ay umakyat sa 28 porsyento."
"Pero malaking risk din iyan, papaano kung walang pumasok sa sinehan after all inaasahan na nilang ilalabas din agad iyan sa TV?","Pero malaking risk din iyan, papaano kung walang pumasok sa sinehan after all inaasahan na nilang ilalabas din agad iyan sa TV?"
"Sipocot, Camarines Sur, Philippines — Namatay noon din ang isang 25-anyos na lalaki matapos siyang pagsasaksakin ng kanyang nakakabatang kapatid nang magtalo sa kanilang inuman,kahapon ng umaga sa bayang ito.","Sipocot, Camarines Sur, Philippines — Namatay noon din ang isang 25-anyos na lalaki matapos siyang pagsasaksakin ng kanyang nakakabatang kapatid nang magtalo sa kanilang inuman,kahapon ng umaga sa bayang ito."
Nagresulta ang mga naturang operasyon sa pagkakumpiska ng humigit-kumulang sa 580 kilo ng shabu na may estimated value na P3.944.,Nagresulta ang mga naturang operasyon sa pagkakumpiska ng humigit-kumulang sa 580 kilo ng shabu na may estimated value na P3.944.
Dahil mas malaki ang ibinaba ng singil ng independent power producers at sa wholesale electricity spot market kaysa sa itinaas na singil mula sa mga power supply agreements.,Dahil mas malaki ang ibinaba ng singil ng independent power producers at sa wholesale electricity spot market kaysa sa itinaas na singil mula sa mga power supply agreements.
"Karapatan ng bawat kabataan ang de-kalidad na edukasyon kayat hindi tayo nag-atubiling palawakin pa ang kasalukuyang scholarship program ng lungsod para mas marami pang mag-aaral ang makatanggap nito, pahayag ni Mayor Joy Belmonte.","Karapatan ng bawat kabataan ang de-kalidad na edukasyon kayat hindi tayo nag-atubiling palawakin pa ang kasalukuyang scholarship program ng lungsod para mas marami pang mag-aaral ang makatanggap nito, pahayag ni Mayor Joy Belmonte."
Sinabi ni Mabasa na sila lamang ang maaring lumaban at magsalita upang makamit anghustisya sa pagpaslang sa kanyang kapatid.,Sinabi ni Mabasa na sila lamang ang maaring lumaban at magsalita upang makamit anghustisya sa pagpaslang sa kanyang kapatid.
Humahawak talaga ako nang mahigpit dahil nadadala ako ng aking karga na gallon.,Humahawak talaga ako nang mahigpit dahil nadadala ako ng aking karga na gallon.
"Nakakonekta ang off the shelf charger sa isang diesel generator na gumagana gamit ang mantika, na siyang gagamitin sa pag-recharge ng electric cars.","Nakakonekta ang off the shelf charger sa isang diesel generator na gumagana gamit ang mantika, na siyang gagamitin sa pag-recharge ng electric cars."
"Pansin nila kahit anong post nito, nabawasan na ang interes ng kanyang followers.","Pansin nila kahit anong post nito, nabawasan na ang interes ng kanyang followers."
"At siyempre, iba rin ang karanasan ko nung ambassador dun ang father ni Inday Badiday na nagpupunta kami ng Korea pero hindi naman kami naglilibot, at ang mga crush ko pa nun mga US military dahil sa kampo sa kami dinadala ng father ni Inday Badiday.","At siyempre, iba rin ang karanasan ko nung ambassador dun ang father ni Inday Badiday na nagpupunta kami ng Korea pero hindi naman kami naglilibot, at ang mga crush ko pa nun mga US military dahil sa kampo sa kami dinadala ng father ni Inday Badiday."
Sinabi ni Moreno na kinakailangan na RT-PCR test ang kanilang gamitin dahil sa hindi nadi-detect ng antigen test ang Delta variant bagamat nakakatukoy itong mga taong positibo sa virus.,Sinabi ni Moreno na kinakailangan na RT-PCR test ang kanilang gamitin dahil sa hindi nadi-detect ng antigen test ang Delta variant bagamat nakakatukoy itong mga taong positibo sa virus.
"Sa imbestigasyon ni Police Corporal Edison John Tan, may hawak ng kaso, alas-2:30 ng hapon habang magkaangkas ang mga biktima sa Honda Click na kulay asul at bumabagtas sa nasabing highway nang mawalan ng kontrolsa manibela ang nasabing driver sanhi upang sila ay sumemplang at humataw sa kalsada.","Sa imbestigasyon ni Police Corporal Edison John Tan, may hawak ng kaso, alas-2:30 ng hapon habang magkaangkas ang mga biktima sa Honda Click na kulay asul at bumabagtas sa nasabing highway nang mawalan ng kontrolsa manibela ang nasabing driver sanhi upang sila ay sumemplang at humataw sa kalsada."
"Kahapon nga ay lumobo uli sa 8,562 ang new positive cases.","Kahapon nga ay lumobo uli sa 8,562 ang new positive cases."
"Oyama habang mga saksak sa likod ang inabot ni Edward Genechez, 19-anyos ng Brgy.","Oyama habang mga saksak sa likod ang inabot ni Edward Genechez, 19-anyos ng Brgy."
"Legazpi CITY, Albay, Philippines — Isa na namang drug den ang nalansag habang 9 katao ang arestado matapos ang buy-bust operation na inilatag ng Philippine Drug Enforcement Agency (PDEA) sa Purok-3, Brgy.","Legazpi CITY, Albay, Philippines — Isa na namang drug den ang nalansag habang 9 katao ang arestado matapos ang buy-bust operation na inilatag ng Philippine Drug Enforcement Agency (PDEA) sa Purok-3, Brgy."
Nag-utos ang kapitan ng bangka na iabandona ang sasakyan dahil nasusunog na ito.,Nag-utos ang kapitan ng bangka na iabandona ang sasakyan dahil nasusunog na ito.
"Sa honorarium lang sila umaasa bilang kapalit ng kanilang serbisyo kaya nararapat lang na ibigay ang para sa kanila na at least hindi na nila problema kung sakaling masaktan sila while in performing their peace duties, sabi ni Eleazar.","Sa honorarium lang sila umaasa bilang kapalit ng kanilang serbisyo kaya nararapat lang na ibigay ang para sa kanila na at least hindi na nila problema kung sakaling masaktan sila while in performing their peace duties, sabi ni Eleazar."
"Para naman kay Christopher, mahalaga na nauunawaan ng mag-partner ang kanilang mga limitasyon.","Para naman kay Christopher, mahalaga na nauunawaan ng mag-partner ang kanilang mga limitasyon."
"Kapag sinabi niyang puwede ito, Sinovac, Sinopharm or AstraZeneca o Moderna, kung ano ang sinabi ng doktor sa kanya, yon ang ituturok sa kanya, sabi ni Go.","Kapag sinabi niyang puwede ito, Sinovac, Sinopharm or AstraZeneca o Moderna, kung ano ang sinabi ng doktor sa kanya, yon ang ituturok sa kanya, sabi ni Go."
"Ayon pa kay Sotto, ang paglilingkod bilang presidente at bise presidente ng bansa kung sila ang pipiliin ng taumbayan sa halalan sa Mayo ay magiging huling yugto ng kanilang paninilbihan sa publiko na kung pagsasamahin ay aabot na sa 83 taon.","Ayon pa kay Sotto, ang paglilingkod bilang presidente at bise presidente ng bansa kung sila ang pipiliin ng taumbayan sa halalan sa Mayo ay magiging huling yugto ng kanilang paninilbihan sa publiko na kung pagsasamahin ay aabot na sa 83 taon."
Para bang natatakot akong madagdagan nang madagdagan ako ng edad.,Para bang natatakot akong madagdagan nang madagdagan ako ng edad.
"Sa ipinadalang pahayag sa Malacañang, sinabi ng kalihim na masyadong mabagsik at mabilis makahawa ang COVID-19 kaya dapat na gawin ang lahat ng pag-iingat ng publiko.","Sa ipinadalang pahayag sa Malacañang, sinabi ng kalihim na masyadong mabagsik at mabilis makahawa ang COVID-19 kaya dapat na gawin ang lahat ng pag-iingat ng publiko."
"Sa ulat ng Batangas Police, nag-ugat ang insidente matapos malaman ni Gonatice na pinakain ni Carreon ng sili ang kaniyang alagang pusa bandang alas-12 ng madaling araw sa City Park Subdivision, Brgy.","Sa ulat ng Batangas Police, nag-ugat ang insidente matapos malaman ni Gonatice na pinakain ni Carreon ng sili ang kaniyang alagang pusa bandang alas-12 ng madaling araw sa City Park Subdivision, Brgy."
Maraming mga manggagawa ang patuloy na lumalabas at naghahanapbuhay upang mayroong maipakain sa pamilya.,Maraming mga manggagawa ang patuloy na lumalabas at naghahanapbuhay upang mayroong maipakain sa pamilya.
Itinanggi rin ng senador ang pagkakaugnay ng kanyang asawa sa pamilya ng kongresista.,Itinanggi rin ng senador ang pagkakaugnay ng kanyang asawa sa pamilya ng kongresista.
"Samantala, ayon naman sa co-star ni Janno sa movie na si Mikoy Morales, Sa akin, si Mang Jose kasi, kung titingnan mo talaga ang pinaka-story niya sa pelikulang ito, makikita mo kung gaano ka-in core pa rin sa ating mga pinoy ang family values natin tsaka yung pagiging family-oriented.","Samantala, ayon naman sa co-star ni Janno sa movie na si Mikoy Morales, Sa akin, si Mang Jose kasi, kung titingnan mo talaga ang pinaka-story niya sa pelikulang ito, makikita mo kung gaano ka-in core pa rin sa ating mga pinoy ang family values natin tsaka yung pagiging family-oriented."
"Nabigyan ng tsansa ang Gin Kings na makasama sa quarterfinals nang talunin ng NorthPort Batang Pier ang sibak nang Alaska Aces, 122-94, kamakalawa.","Nabigyan ng tsansa ang Gin Kings na makasama sa quarterfinals nang talunin ng NorthPort Batang Pier ang sibak nang Alaska Aces, 122-94, kamakalawa."
Natural lang na dahil sa haba ng panahong pinagsamahan nila ay asahan ng kanyang mga kasamahan na siya na ang tutulong sa pamilya ng sumakabilang-buhay niyang dating katrabaho.,Natural lang na dahil sa haba ng panahong pinagsamahan nila ay asahan ng kanyang mga kasamahan na siya na ang tutulong sa pamilya ng sumakabilang-buhay niyang dating katrabaho.
"So I feel blessed and sana, yung ibang mga tao rin, okay sila at ang prayer ko, matapos na itong pandemya para mabalik na tayo sa dating buhay nating na nakakalabas tayo nang walang takot.","So I feel blessed and sana, yung ibang mga tao rin, okay sila at ang prayer ko, matapos na itong pandemya para mabalik na tayo sa dating buhay nating na nakakalabas tayo nang walang takot."
"Parang nanghihina po ako dahil yun po ang inaasahan ko para magkaroon ng pera, para kung may maibenta.","Parang nanghihina po ako dahil yun po ang inaasahan ko para magkaroon ng pera, para kung may maibenta."
Inihayag niyang hindi niya alam ang kasarian ng kaniyang anak hanggang sa ipanganak niya ito.,Inihayag niyang hindi niya alam ang kasarian ng kaniyang anak hanggang sa ipanganak niya ito.
"Sa ating umiiral na batas, once lang nagkakaroon ng adjustment sa loob ng isang taon, saad ni Laguesma.","Sa ating umiiral na batas, once lang nagkakaroon ng adjustment sa loob ng isang taon, saad ni Laguesma."
"Gayunman, papayagan namang lumabas ng kanilang mga tahanan ang mga residenteng mangangailangan ng atensyong medikal.","Gayunman, papayagan namang lumabas ng kanilang mga tahanan ang mga residenteng mangangailangan ng atensyong medikal."
Isinulat agad sa braso ko ang 6:42 p.m. ng anesthesiologist na tanong sa akin kung bakit ako umiiyak sabi niya “tears of joy?”,Isinulat agad sa braso ko ang 6:42 p.m. ng anesthesiologist na tanong sa akin kung bakit ako umiiyak sabi niya “tears of joy?”
Nabanggit din nito noon na magkakaroon siya ng pelikula ngayong Pebrero so may chance na baka nalalapit na rin ang pagbabalik ng aktres bagay na nilu-look forward ng kanyang mga taga-subaybay.,Nabanggit din nito noon na magkakaroon siya ng pelikula ngayong Pebrero so may chance na baka nalalapit na rin ang pagbabalik ng aktres bagay na nilu-look forward ng kanyang mga taga-subaybay.
"Aniya, ginawa ito ni Lorenzana nang walang konsultasyon at makaisang-panig, bagay na napag-usapan daw sana.","Aniya, ginawa ito ni Lorenzana nang walang konsultasyon at makaisang-panig, bagay na napag-usapan daw sana."
"Kahit na nang sundan niya iyon, kasama pa ang anak niyang lalaki sa UK, hindi pa rin siya nagsalita bagamat sinasabi na nga ng mga tao na susunod siya roon para alagaan ang kanyang anak na “manganganak”.","Kahit na nang sundan niya iyon, kasama pa ang anak niyang lalaki sa UK, hindi pa rin siya nagsalita bagamat sinasabi na nga ng mga tao na susunod siya roon para alagaan ang kanyang anak na “manganganak”."
Isinagawa ang burol sa kaniya nitong Huwebes.,Isinagawa ang burol sa kaniya nitong Huwebes.
"Pero kung pagpapalit naman ng pangalan, aabot ito ng P3,000 na processing fee.","Pero kung pagpapalit naman ng pangalan, aabot ito ng P3,000 na processing fee."
Sakay raw sila ng elevator pababa ng hotel nang biglang tumigil daw ito at hindi na gumalaw.,Sakay raw sila ng elevator pababa ng hotel nang biglang tumigil daw ito at hindi na gumalaw.
"Kaya naman successful ang Kamiseta Skin at Apparel niya dahil nga wala siyang kiyeme, hindi kagaya ng iba na maeklay.","Kaya naman successful ang Kamiseta Skin at Apparel niya dahil nga wala siyang kiyeme, hindi kagaya ng iba na maeklay."
Malaking dagok din kay Russell ang dalawang taon nitong pagkakatengga dahilan upang mangalawang ito sa laban.,Malaking dagok din kay Russell ang dalawang taon nitong pagkakatengga dahilan upang mangalawang ito sa laban.
"Ang lokal na pamahalaan ang nagpapasya kung ilalagay o aalisin na ang granular lockdown sa isang kabahayan, compound, kalye o gusali sa kanilang nasasakupan batay na rin sa kung ilan ang bilang ng mayroong kaso ng COVID sa lugar.","Ang lokal na pamahalaan ang nagpapasya kung ilalagay o aalisin na ang granular lockdown sa isang kabahayan, compound, kalye o gusali sa kanilang nasasakupan batay na rin sa kung ilan ang bilang ng mayroong kaso ng COVID sa lugar."
But siyempre gusto ko rin siyang makatrabaho sa telebisyon.,But siyempre gusto ko rin siyang makatrabaho sa telebisyon.
"Hindi lang tayo, kundi dapat pati 'yung parents natin, 'yung seniors natin, importante na nakapag-e-exercise rin sila, sabi ng veteran actress.","Hindi lang tayo, kundi dapat pati 'yung parents natin, 'yung seniors natin, importante na nakapag-e-exercise rin sila, sabi ng veteran actress."
