Pattern_ID,RoughPOS_N-Gram,RPOSN_Freq,DetailedPOS_N-Gram,DPOSN_Freq,Comparison_Replacement_Matrix,POS_N-Gram,Effective_Freq
600201,CC.* DT.* VB.* LM VB.* RB.*,2.0,,,,CC.* DT.* VB.* LM VB.* RB.*,2.0
600202,DT.* VB.* LM VB.* RB.* CC.*,3.0,,,,DT.* VB.* LM VB.* RB.* CC.*,3.0
600203,PR.* CC.* JJ.* VB.* DT.* NN.*,2.0,,,,PR.* CC.* JJ.* VB.* DT.* NN.*,2.0
600204,CC.* DT.* NN.* CC.* JJ.* VB.*,2.0,,,,CC.* DT.* NN.* CC.* JJ.* VB.*,2.0
600205,DT.* DT.* JJ.*_CC.* NN.* LM VB.*,9.0,,,,DT.* DT.* JJ.*_CC.* NN.* LM VB.*,9.0
600206,DT.* JJ.*_CC.* NN.* LM VB.* RB.*_CC.*,8.0,,,,DT.* JJ.*_CC.* NN.* LM VB.* RB.*_CC.*,8.0
600207,FW LM VB.* CC.* PR.*_CC.* NN.*,2.0,,,,FW LM VB.* CC.* PR.*_CC.* NN.*,2.0
600208,LM VB.* CC.* PR.*_CC.* NN.* CC.*,53.0,,,,LM VB.* CC.* PR.*_CC.* NN.* CC.*,53.0
600209,VB.* CC.* PR.*_CC.* NN.* CC.* VB.*,23.0,,,,VB.* CC.* PR.*_CC.* NN.* CC.* VB.*,23.0
600210,CC.* PR.*_CC.* NN.* CC.* VB.* RB.*,5.0,,,,CC.* PR.*_CC.* NN.* CC.* VB.* RB.*,5.0
600211,PR.*_CC.* NN.* CC.* VB.* RB.* DT.*,3.0,,,,PR.*_CC.* NN.* CC.* VB.* RB.* DT.*,3.0
600212,NN.* PM.* JJ.* RB.* CC.* DT.*,4.0,,,,NN.* PM.* JJ.* RB.* CC.* DT.*,4.0
600213,DT.* NN.*_CC.* VB.*_VB.* CC.* NN.* CC.*,3.0,,,,DT.* NN.*_CC.* VB.*_VB.* CC.* NN.* CC.*,3.0
600214,NN.*_CC.* VB.*_VB.* CC.* NN.* CC.* NN.*,3.0,,,,NN.*_CC.* VB.*_VB.* CC.* NN.* CC.* NN.*,3.0
600215,VB.*_VB.* CC.* NN.* CC.* NN.* CC.*,16.0,,,,VB.*_VB.* CC.* NN.* CC.* NN.* CC.*,16.0
600216,CC.* DT.* VB.*_VB.* CC.* DT.* NN.*,3.0,,,,CC.* DT.* VB.*_VB.* CC.* DT.* NN.*,3.0
600217,CC.* CC.* DT.* DT.* NN.* CC.*,4.0,,,,CC.* CC.* DT.* DT.* NN.* CC.*,4.0
600218,CC.* DT.* DT.* NN.* CC.* VB.*,9.0,,,,CC.* DT.* DT.* NN.* CC.* VB.*,9.0
600219,DT.* NN.* CC.* VB.* CC.* FW,4.0,,,,DT.* NN.* CC.* VB.* CC.* FW,4.0
600220,CC.* NN.* PR.* LM RB.* VB.*,2.0,,,,CC.* NN.* PR.* LM RB.* VB.*,2.0
600221,VB.* NN.* CC.* NN.* CC.* PR.*_CC.*,2.0,,,,VB.* NN.* CC.* NN.* CC.* PR.*_CC.*,2.0
600222,CC.* NN.* CC.* PR.*_CC.* NN.* CC.*,15.0,,,,CC.* NN.* CC.* PR.*_CC.* NN.* CC.*,15.0
600223,NN.* CC.* PR.*_CC.* NN.* CC.* RB.*,5.0,,,,NN.* CC.* PR.*_CC.* NN.* CC.* RB.*,5.0
600224,CC.* PR.*_CC.* NN.* CC.* RB.* RB.*,6.0,,,,CC.* PR.*_CC.* NN.* CC.* RB.* RB.*,6.0
600225,PR.*_CC.* NN.* CC.* RB.* RB.* VB.*,2.0,,,,PR.*_CC.* NN.* CC.* RB.* RB.* VB.*,2.0
600226,NN.* CC.* RB.* RB.* VB.* CC.*,4.0,,,,NN.* CC.* RB.* RB.* VB.* CC.*,4.0
600227,VB.* CC.* JJ.* DT.* NN.* CC.*,2.0,,,,VB.* CC.* JJ.* DT.* NN.* CC.*,2.0
600228,DT.* NN.* CC.* RB.*_CC.* VB.* CC.*,8.0,,,,DT.* NN.* CC.* RB.*_CC.* VB.* CC.*,8.0
600229,RB.*_CC.* VB.* DT.* NN.* NN.* PM.*,2.0,,,,RB.*_CC.* VB.* DT.* NN.* NN.* PM.*,2.0
600230,NN.* CC.* NN.* RB.* RB.* VB.*,4.0,,,,NN.* CC.* NN.* RB.* RB.* VB.*,4.0
600231,CC.* NN.* RB.* RB.* VB.* DT.*,10.0,,,,CC.* NN.* RB.* RB.* VB.* DT.*,10.0
600232,NN.* RB.* RB.* VB.* DT.* PR.*_CC.*,4.0,,,,NN.* RB.* RB.* VB.* DT.* PR.*_CC.*,4.0
600233,RB.* RB.* VB.* DT.* PR.*_CC.* DT.*,2.0,,,,RB.* RB.* VB.* DT.* PR.*_CC.* DT.*,2.0
600234,RB.* VB.* DT.* PR.*_CC.* DT.* NN.*,2.0,,,,RB.* VB.* DT.* PR.*_CC.* DT.* NN.*,2.0
600235,VB.* DT.* PR.*_CC.* DT.* NN.* CC.*,21.0,,,,VB.* DT.* PR.*_CC.* DT.* NN.* CC.*,21.0
600236,DT.* PR.*_CC.* DT.* NN.* CC.* VB.*,6.0,,,,DT.* PR.*_CC.* DT.* NN.* CC.* VB.*,6.0
600237,PR.*_CC.* DT.* NN.* CC.* VB.* DT.*,5.0,,,,PR.*_CC.* DT.* NN.* CC.* VB.* DT.*,5.0
600238,DT.* NN.* CC.* VB.* DT.* FW,4.0,,,,DT.* NN.* CC.* VB.* DT.* FW,4.0
600239,DT.* NN.* CC.* NN.* CC.* PR.*_CC.*,18.0,,,,DT.* NN.* CC.* NN.* CC.* PR.*_CC.*,18.0
600240,NN.* CC.* PR.*_CC.* NN.* CC.* FW,2.0,,,,NN.* CC.* PR.*_CC.* NN.* CC.* FW,2.0
600241,VB.*_CC.* NN.* PM.* NN.* CC.* DT.*,2.0,,,,VB.*_CC.* NN.* PM.* NN.* CC.* DT.*,2.0
600242,VB.* DT.* CC.* PM.* JJ.* CC.*,2.0,,,,VB.* DT.* CC.* PM.* JJ.* CC.*,2.0
600243,FW CC.* PR.* LM VB.* CC.*,4.0,,,,FW CC.* PR.* LM VB.* CC.*,4.0
600244,CC.* PR.* LM VB.* CC.* NN.*_CC.*,2.0,,,,CC.* PR.* LM VB.* CC.* NN.*_CC.*,2.0
600245,PR.* LM VB.* CC.* NN.*_CC.* JJ.*,2.0,,,,PR.* LM VB.* CC.* NN.*_CC.* JJ.*,2.0
600246,CC.* VB.*_VB.* CC.* DT.* FW FW,3.0,,,,CC.* VB.*_VB.* CC.* DT.* FW FW,3.0
600247,VB.* PR.* RB.* RB.* DT.* NN.*,2.0,,,,VB.* PR.* RB.* RB.* DT.* NN.*,2.0
600248,CC.* JJ.* PM.* CC.* PR.* DT.*,2.0,,,,CC.* JJ.* PM.* CC.* PR.* DT.*,2.0
600249,PM.* CC.* PR.* DT.* NN.* CC.*,2.0,,,,PM.* CC.* PR.* DT.* NN.* CC.*,2.0
600250,CC.* NN.* PM.* VB.* RB.* CC.*,3.0,,,,CC.* NN.* PM.* VB.* RB.* CC.*,3.0
600251,PM.* VB.* RB.* CC.* DT.* NN.*,3.0,,,,PM.* VB.* RB.* CC.* DT.* NN.*,3.0
600252,CC.* NN.* CC.* VB.* CC.* FW,5.0,,,,CC.* NN.* CC.* VB.* CC.* FW,5.0
600253,CC.* NN.* CC.* JJ.* JJ.* CC.*,3.0,,,,CC.* NN.* CC.* JJ.* JJ.* CC.*,3.0
600254,JJ.* CC.* VB.* DT.* DT.* NN.*,6.0,,,,JJ.* CC.* VB.* DT.* DT.* NN.*,6.0
600255,CC.* VB.* DT.* DT.* NN.* CC.*,57.0,,,,CC.* VB.* DT.* DT.* NN.* CC.*,57.0
600256,NN.* CC.* JJ.* PR.*_CC.* VB.* CC.*,2.0,,,,NN.* CC.* JJ.* PR.*_CC.* VB.* CC.*,2.0
600257,PR.*_CC.* VB.* CC.* VB.* CC.* NN.*,3.0,,,,PR.*_CC.* VB.* CC.* VB.* CC.* NN.*,3.0
600258,DT.* PR.* CC.* JJ.*_JJ.*_CC.* NN.* CC.*,4.0,,,,DT.* PR.* CC.* JJ.*_JJ.*_CC.* NN.* CC.*,4.0
600259,PR.* CC.* JJ.*_JJ.*_CC.* NN.* CC.* NN.*,2.0,,,,PR.* CC.* JJ.*_JJ.*_CC.* NN.* CC.* NN.*,2.0
600260,JJ.*_JJ.*_CC.* NN.* CC.* NN.* RB.* RB.*,3.0,,,,JJ.*_JJ.*_CC.* NN.* CC.* NN.* RB.* RB.*,3.0
600261,NN.* CC.* NN.* RB.* RB.* PR.*_CC.*,2.0,,,,NN.* CC.* NN.* RB.* RB.* PR.*_CC.*,2.0
600262,PR.*_CC.* NN.* DT.* VB.* CC.* VB.*,3.0,,,,PR.*_CC.* NN.* DT.* VB.* CC.* VB.*,3.0
600263,CC.* NN.* PM.* VB.* DT.* JJ.*,2.0,,,,CC.* NN.* PM.* VB.* DT.* JJ.*,2.0
600264,NN.* PM.* VB.* DT.* JJ.* CC.*,3.0,,,,NN.* PM.* VB.* DT.* JJ.* CC.*,3.0
600265,PM.* VB.* DT.* JJ.* CC.* NN.*,3.0,,,,PM.* VB.* DT.* JJ.* CC.* NN.*,3.0
600266,VB.* DT.* JJ.* CC.* NN.* CC.*,15.0,,,,VB.* DT.* JJ.* CC.* NN.* CC.*,15.0
600267,NN.* PM.* CC.* NN.* CC.* PR.*_CC.*,3.0,,,,NN.* PM.* CC.* NN.* CC.* PR.*_CC.*,3.0
600268,PM.* CC.* NN.* CC.* PR.*_CC.* NN.*,3.0,,,,PM.* CC.* NN.* CC.* PR.*_CC.* NN.*,3.0
600269,NN.* CC.* PR.*_CC.* NN.* CC.* NN.*,18.0,,,,NN.* CC.* PR.*_CC.* NN.* CC.* NN.*,18.0
600270,CC.* PR.*_CC.* NN.* CC.* NN.* PM.*,36.0,,,,CC.* PR.*_CC.* NN.* CC.* NN.* PM.*,36.0
600271,NN.* CC.* NN.* PM.* CD.* CC.*,3.0,,,,NN.* CC.* NN.* PM.* CD.* CC.*,3.0
600272,VB.* PR.* DT.* DT.* NN.* PM.*,4.0,,,,VB.* PR.* DT.* DT.* NN.* PM.*,4.0
600273,DT.* NN.*_CC.* JJ.* CC.* NN.* CC.*,11.0,,,,DT.* NN.*_CC.* JJ.* CC.* NN.* CC.*,11.0
600274,VB.* DT.* DT.* NN.*_CC.* VB.* CC.*,2.0,,,,VB.* DT.* DT.* NN.*_CC.* VB.* CC.*,2.0
600275,DT.* DT.* NN.*_CC.* VB.* CC.* DT.*,2.0,,,,DT.* DT.* NN.*_CC.* VB.* CC.* DT.*,2.0
600276,VB.*_VB.* CC.* VB.* PM.* VB.* CC.*,2.0,,,,VB.*_VB.* CC.* VB.* PM.* VB.* CC.*,2.0
600277,CC.* VB.* PM.* VB.* CC.* NN.*,4.0,,,,CC.* VB.* PM.* VB.* CC.* NN.*,4.0
600278,VB.* PM.* VB.* CC.* NN.* CC.*,7.0,,,,VB.* PM.* VB.* CC.* NN.* CC.*,7.0
600279,CC.* NN.* PR.* CC.* DT.* NN.*,3.0,,,,CC.* NN.* PR.* CC.* DT.* NN.*,3.0
600280,PR.* CC.* DT.* NN.* DT.* NN.*,2.0,,,,PR.* CC.* DT.* NN.* DT.* NN.*,2.0
600281,LM VB.* RB.* PR.* CC.* VB.*,2.0,,,,LM VB.* RB.* PR.* CC.* VB.*,2.0
600282,VB.* RB.* PR.* CC.* VB.* CC.*,5.0,,,,VB.* RB.* PR.* CC.* VB.* CC.*,5.0
600283,RB.* PR.* CC.* VB.* CC.* PR.*,2.0,,,,RB.* PR.* CC.* VB.* CC.* PR.*,2.0
600284,CC.* VB.* CC.* PR.* CC.* CC.*,2.0,,,,CC.* VB.* CC.* PR.* CC.* CC.*,2.0
600285,PR.* LM DT.* NN.*_CC.* VB.* CC.*,2.0,,,,PR.* LM DT.* NN.*_CC.* VB.* CC.*,2.0
600286,VB.* RB.*_CC.* NN.* PM.* CC.* DT.*,2.0,,,,VB.* RB.*_CC.* NN.* PM.* CC.* DT.*,2.0
600287,RB.*_CC.* NN.* PM.* CC.* DT.* NN.*,3.0,,,,RB.*_CC.* NN.* PM.* CC.* DT.* NN.*,3.0
600288,PM.* CC.* DT.* NN.* CC.* VB.*,7.0,,,,PM.* CC.* DT.* NN.* CC.* VB.*,7.0
600289,CC.* DT.* NN.* CC.* VB.* CC.*,26.0,,,,CC.* DT.* NN.* CC.* VB.* CC.*,26.0
600290,NN.* CC.* VB.* RB.*_CC.* VB.* CC.*,2.0,,,,NN.* CC.* VB.* RB.*_CC.* VB.* CC.*,2.0
600291,VB.* RB.*_CC.* VB.* CC.* NN.* NN.*,3.0,,,,VB.* RB.*_CC.* VB.* CC.* NN.* NN.*,3.0
600292,NN.* PM.* LM VB.* CC.* JJ.*_CC.*,8.0,,,,NN.* PM.* LM VB.* CC.* JJ.*_CC.*,8.0
600293,PM.* LM VB.* CC.* JJ.*_CC.* NN.*,7.0,,,,PM.* LM VB.* CC.* JJ.*_CC.* NN.*,7.0
600294,PR.* LM VB.*_VB.* CC.* NN.* CC.*,6.0,,,,PR.* LM VB.*_VB.* CC.* NN.* CC.*,6.0
600295,CC.* NN.* CC.* PR.* CC.* RB.*,2.0,,,,CC.* NN.* CC.* PR.* CC.* RB.*,2.0
600296,RB.* RB.* CC.* JJ.*_CC.* NN.* CC.*,2.0,,,,RB.* RB.* CC.* JJ.*_CC.* NN.* CC.*,2.0
600297,RB.* CC.* JJ.*_CC.* NN.* CC.* CC.*,3.0,,,,RB.* CC.* JJ.*_CC.* NN.* CC.* CC.*,3.0
600298,PR.* LM RB.* DT.* NN.* CC.*,2.0,,,,PR.* LM RB.* DT.* NN.* CC.*,2.0
600299,RB.* DT.* NN.* CC.* VB.* CC.*,6.0,,,,RB.* DT.* NN.* CC.* VB.* CC.*,6.0
600300,VB.* CC.* DT.* NN.* CC.* RB.*,7.0,,,,VB.* CC.* DT.* NN.* CC.* RB.*,7.0
600301,PM.* CD.* CC.* NN.* DT.* VB.*,8.0,,,,PM.* CD.* CC.* NN.* DT.* VB.*,8.0
600302,CD.* CC.* NN.* DT.* VB.* CC.*,6.0,,,,CD.* CC.* NN.* DT.* VB.* CC.*,6.0
600303,CC.* NN.* DT.* VB.* CC.* FW,2.0,,,,CC.* NN.* DT.* VB.* CC.* FW,2.0
600304,NN.* DT.* VB.* CC.* FW PM.*,3.0,,,,NN.* DT.* VB.* CC.* FW PM.*,3.0
600305,CC.* VB.* VB.* PR.*_CC.* VB.* CC.*,2.0,,,,CC.* VB.* VB.* PR.*_CC.* VB.* CC.*,2.0
600306,VB.* PR.*_CC.* VB.* CC.* NN.* RB.*,3.0,,,,VB.* PR.*_CC.* VB.* CC.* NN.* RB.*,3.0
600307,CC.* NN.* PM.* VB.* RB.* PR.*,3.0,,,,CC.* NN.* PM.* VB.* RB.* PR.*,3.0
600308,NN.* PM.* VB.* RB.* PR.* CC.*,3.0,,,,NN.* PM.* VB.* RB.* PR.* CC.*,3.0
600309,PM.* VB.* RB.* PR.* CC.* VB.*,2.0,,,,PM.* VB.* RB.* PR.* CC.* VB.*,2.0
600310,RB.* PR.* CC.* VB.* CC.* NN.*,2.0,,,,RB.* PR.* CC.* VB.* CC.* NN.*,2.0
600311,PR.* CC.* VB.* CC.* NN.* CC.*,6.0,,,,PR.* CC.* VB.* CC.* NN.* CC.*,6.0
600312,PR.* LM JJ.* CC.* VB.* PM.*,2.0,,,,PR.* LM JJ.* CC.* VB.* PM.*,2.0
600313,LM JJ.* CC.* VB.* PM.* VB.*,2.0,,,,LM JJ.* CC.* VB.* PM.* VB.*,2.0
600314,VB.* CC.* VB.* NN.* CC.* PR.*_CC.*,2.0,,,,VB.* CC.* VB.* NN.* CC.* PR.*_CC.*,2.0
600315,CC.* VB.* NN.* CC.* PR.*_CC.* FW,2.0,,,,CC.* VB.* NN.* CC.* PR.*_CC.* FW,2.0
600316,NN.* CC.* PR.*_CC.* VB.* PM.* VB.*,2.0,,,,NN.* CC.* PR.*_CC.* VB.* PM.* VB.*,2.0
600317,VB.* PR.*_CC.* VB.* CC.* PR.*_CC.* NN.*,5.0,,,,VB.* PR.*_CC.* VB.* CC.* PR.*_CC.* NN.*,5.0
600318,PR.*_CC.* VB.* CC.* PR.*_CC.* NN.* CC.*,3.0,,,,PR.*_CC.* VB.* CC.* PR.*_CC.* NN.* CC.*,3.0
600319,VB.* CC.* PR.*_CC.* NN.* CC.* NN.*,41.0,,,,VB.* CC.* PR.*_CC.* NN.* CC.* NN.*,41.0
600320,CC.* RB.* RB.* PR.* VB.* DT.*,2.0,,,,CC.* RB.* RB.* PR.* VB.* DT.*,2.0
600321,RB.* RB.* PR.* VB.* DT.* NN.*,3.0,,,,RB.* RB.* PR.* VB.* DT.* NN.*,3.0
600322,RB.* PR.* VB.* DT.* NN.* CC.*,7.0,,,,RB.* PR.* VB.* DT.* NN.* CC.*,7.0
600323,VB.* PR.* CC.* NN.* DT.* NN.*,3.0,,,,VB.* PR.* CC.* NN.* DT.* NN.*,3.0
600324,PM.* VB.* CC.* DT.* NN.* CC.*,15.0,,,,PM.* VB.* CC.* DT.* NN.* CC.*,15.0
600325,VB.* CC.* DT.* NN.* CC.* VB.*,40.0,,,,VB.* CC.* DT.* NN.* CC.* VB.*,40.0
600326,CC.* DT.* NN.* CC.* VB.* RB.*,9.0,,,,CC.* DT.* NN.* CC.* VB.* RB.*,9.0
600327,DT.* NN.* CC.* VB.* RB.* RB.*,2.0,,,,DT.* NN.* CC.* VB.* RB.* RB.*,2.0
600328,NN.* CC.* VB.* RB.* RB.* DT.*,8.0,,,,NN.* CC.* VB.* RB.* RB.* DT.*,8.0
600329,CC.* VB.* RB.* RB.* DT.* VB.*,3.0,,,,CC.* VB.* RB.* RB.* DT.* VB.*,3.0
600330,RB.* RB.* DT.* VB.* NN.* CC.*,3.0,,,,RB.* RB.* DT.* VB.* NN.* CC.*,3.0
600331,CC.* NN.* CC.* JJ.*_CC.* PR.* CC.*,3.0,,,,CC.* NN.* CC.* JJ.*_CC.* PR.* CC.*,3.0
600332,RB.* RB.*_CC.* VB.* DT.* NN.* CC.*,4.0,,,,RB.* RB.*_CC.* VB.* DT.* NN.* CC.*,4.0
600333,RB.*_CC.* VB.* DT.* NN.* CC.* NN.*,12.0,,,,RB.*_CC.* VB.* DT.* NN.* CC.* NN.*,12.0
600334,VB.* RB.* DT.* DT.* NN.*_CC.* VB.*,2.0,,,,VB.* RB.* DT.* DT.* NN.*_CC.* VB.*,2.0
600335,VB.* CC.* DT.* DT.* NN.* CC.*,10.0,,,,VB.* CC.* DT.* DT.* NN.* CC.*,10.0
600336,VB.* CC.* VB.* PR.* CC.* PR.*_CC.*,5.0,,,,VB.* CC.* VB.* PR.* CC.* PR.*_CC.*,5.0
600337,NN.* CC.* VB.* CC.* PR.*_CC.* NN.*,13.0,,,,NN.* CC.* VB.* CC.* PR.*_CC.* NN.*,13.0
600338,CC.* VB.* CC.* PR.*_CC.* NN.* DT.*,6.0,,,,CC.* VB.* CC.* PR.*_CC.* NN.* DT.*,6.0
600339,DT.* RB.*_CC.* VB.* CC.* NN.* CC.*,5.0,,,,DT.* RB.*_CC.* VB.* CC.* NN.* CC.*,5.0
600340,RB.*_CC.* VB.* CC.* NN.* CC.* VB.*,5.0,,,,RB.*_CC.* VB.* CC.* NN.* CC.* VB.*,5.0
600341,NN.* CC.* VB.* CC.* NN.* CC.*,39.0,,,,NN.* CC.* VB.* CC.* NN.* CC.*,39.0
600342,CC.* VB.* CC.* NN.* CC.* FW,6.0,,,,CC.* VB.* CC.* NN.* CC.* FW,6.0
600343,CC.* VB.*_VB.* DT.* PR.*_CC.* DT.* NN.*,2.0,,,,CC.* VB.*_VB.* DT.* PR.*_CC.* DT.* NN.*,2.0
600344,DT.* PR.*_CC.* DT.* NN.* NN.* CC.*,2.0,,,,DT.* PR.*_CC.* DT.* NN.* NN.* CC.*,2.0
600345,DT.* NN.* NN.* CC.* JJ.*_CC.* NN.*,2.0,,,,DT.* NN.* NN.* CC.* JJ.*_CC.* NN.*,2.0
600346,NN.* CC.* JJ.*_CC.* NN.* NN.* PM.*,3.0,,,,NN.* CC.* JJ.*_CC.* NN.* NN.* PM.*,3.0
600347,JJ.* CC.* NN.* DT.* VB.*_VB.* CC.*,2.0,,,,JJ.* CC.* NN.* DT.* VB.*_VB.* CC.*,2.0
600348,DT.* VB.*_VB.* CC.* DT.* NN.* CC.*,2.0,,,,DT.* VB.*_VB.* CC.* DT.* NN.* CC.*,2.0
600349,VB.*_VB.* CC.* DT.* NN.* CC.* DT.*,3.0,,,,VB.*_VB.* CC.* DT.* NN.* CC.* DT.*,3.0
600350,NN.* CC.* DT.* NN.* CC.* RB.*_CC.*,4.0,,,,NN.* CC.* DT.* NN.* CC.* RB.*_CC.*,4.0
600351,CC.* DT.* NN.* CC.* CC.* RB.*,2.0,,,,CC.* DT.* NN.* CC.* CC.* RB.*,2.0
600352,NN.* CC.* CC.* RB.* JJ.* CC.*,2.0,,,,NN.* CC.* CC.* RB.* JJ.* CC.*,2.0
600353,CC.* CC.* RB.* JJ.* CC.* NN.*,2.0,,,,CC.* CC.* RB.* JJ.* CC.* NN.*,2.0
600354,CC.* RB.* JJ.* CC.* NN.* CC.*,6.0,,,,CC.* RB.* JJ.* CC.* NN.* CC.*,6.0
600355,RB.* JJ.* CC.* NN.* CC.* DT.*,2.0,,,,RB.* JJ.* CC.* NN.* CC.* DT.*,2.0
600356,NN.* CC.* VB.* CC.* DT.* RB.*,2.0,,,,NN.* CC.* VB.* CC.* DT.* RB.*,2.0
600357,CC.* DT.* RB.* JJ.* CC.* NN.*,2.0,,,,CC.* DT.* RB.* JJ.* CC.* NN.*,2.0
600358,DT.* RB.* JJ.* CC.* NN.* CC.*,2.0,,,,DT.* RB.* JJ.* CC.* NN.* CC.*,2.0
600359,CC.* DT.* VB.* CC.* DT.* NN.*_CC.*,2.0,,,,CC.* DT.* VB.* CC.* DT.* NN.*_CC.*,2.0
600360,CC.* DT.* NN.*_CC.* VB.* CC.* PR.*,2.0,,,,CC.* DT.* NN.*_CC.* VB.* CC.* PR.*,2.0
600361,NN.*_CC.* PR.* LM VB.* CC.* VB.*,2.0,,,,NN.*_CC.* PR.* LM VB.* CC.* VB.*,2.0
600362,PR.* LM VB.* CC.* VB.* CC.*,11.0,,,,PR.* LM VB.* CC.* VB.* CC.*,11.0
600363,CC.* VB.* CC.* VB.* DT.* JJ.*_CC.*,2.0,,,,CC.* VB.* CC.* VB.* DT.* JJ.*_CC.*,2.0
600364,VB.* CC.* VB.* DT.* JJ.*_CC.* NN.*,5.0,,,,VB.* CC.* VB.* DT.* JJ.*_CC.* NN.*,5.0
600365,CC.* VB.* DT.* JJ.*_CC.* NN.* CC.*,17.0,,,,CC.* VB.* DT.* JJ.*_CC.* NN.* CC.*,17.0
600366,VB.* DT.* JJ.*_CC.* NN.* CC.* CC.*,3.0,,,,VB.* DT.* JJ.*_CC.* NN.* CC.* CC.*,3.0
600367,DT.* JJ.*_CC.* NN.* CC.* CC.* NN.*,2.0,,,,DT.* JJ.*_CC.* NN.* CC.* CC.* NN.*,2.0
600368,DT.* NN.* LM VB.* RB.*_CC.* VB.*,2.0,,,,DT.* NN.* LM VB.* RB.*_CC.* VB.*,2.0
600369,NN.* LM VB.* RB.*_CC.* VB.* CC.*,2.0,,,,NN.* LM VB.* RB.*_CC.* VB.* CC.*,2.0
600370,VB.* DT.* PR.* CC.* NN.* CC.*,2.0,,,,VB.* DT.* PR.* CC.* NN.* CC.*,2.0
600371,DT.* PR.* CC.* NN.* CC.* VB.*,4.0,,,,DT.* PR.* CC.* NN.* CC.* VB.*,4.0
600372,PR.* CC.* NN.* CC.* VB.* CC.*,8.0,,,,PR.* CC.* NN.* CC.* VB.* CC.*,8.0
600373,CC.* NN.* CC.* VB.* CC.* VB.*,12.0,,,,CC.* NN.* CC.* VB.* CC.* VB.*,12.0
600374,NN.* CC.* VB.* CC.* VB.* DT.*,17.0,,,,NN.* CC.* VB.* CC.* VB.* DT.*,17.0
600375,CC.* VB.* CC.* VB.* DT.* NN.*,10.0,,,,CC.* VB.* CC.* VB.* DT.* NN.*,10.0
600376,VB.* CC.* VB.* DT.* NN.* CC.*,29.0,,,,VB.* CC.* VB.* DT.* NN.* CC.*,29.0
600377,CC.* NN.* CC.* VB.* RB.* PR.*,3.0,,,,CC.* NN.* CC.* VB.* RB.* PR.*,3.0
600378,PM.* NN.* VB.* DT.* NN.* CC.*,2.0,,,,PM.* NN.* VB.* DT.* NN.* CC.*,2.0
600379,NN.* CC.* RB.* VB.* CC.* NN.*,8.0,,,,NN.* CC.* RB.* VB.* CC.* NN.*,8.0
600380,CC.* RB.* VB.* CC.* NN.* CC.*,8.0,,,,CC.* RB.* VB.* CC.* NN.* CC.*,8.0
600381,PR.* JJ.* CC.* VB.* DT.* NN.*,2.0,,,,PR.* JJ.* CC.* VB.* DT.* NN.*,2.0
600382,FW PM.* CC.* VB.* CC.* PR.*,2.0,,,,FW PM.* CC.* VB.* CC.* PR.*,2.0
600383,CC.* JJ.*_CC.* NN.* PM.* VB.* DT.*,7.0,,,,CC.* JJ.*_CC.* NN.* PM.* VB.* DT.*,7.0
600384,JJ.*_CC.* NN.* PM.* VB.* DT.* NN.*,9.0,,,,JJ.*_CC.* NN.* PM.* VB.* DT.* NN.*,9.0
600385,PM.* VB.* DT.* NN.* CC.* PR.*,8.0,,,,PM.* VB.* DT.* NN.* CC.* PR.*,8.0
600386,VB.* DT.* NN.* CC.* PR.* CC.*,7.0,,,,VB.* DT.* NN.* CC.* PR.* CC.*,7.0
600387,CC.* DT.* NN.* PM.* JJ.* RB.*,4.0,,,,CC.* DT.* NN.* PM.* JJ.* RB.*,4.0
600388,PM.* VB.* PR.* CC.* NN.*_CC.* NN.*,3.0,,,,PM.* VB.* PR.* CC.* NN.*_CC.* NN.*,3.0
600389,CC.* NN.*_CC.* PR.* PM.* CC.* DT.*,2.0,,,,CC.* NN.*_CC.* PR.* PM.* CC.* DT.*,2.0
600390,RB.* PM.* NN.* CC.* PR.*_CC.* NN.*,2.0,,,,RB.* PM.* NN.* CC.* PR.*_CC.* NN.*,2.0
600391,PM.* NN.* CC.* PR.*_CC.* NN.* PM.*,3.0,,,,PM.* NN.* CC.* PR.*_CC.* NN.* PM.*,3.0
600392,NN.* CC.* PR.*_CC.* NN.* PM.* LM,3.0,,,,NN.* CC.* PR.*_CC.* NN.* PM.* LM,3.0
600393,CC.* PR.*_CC.* NN.* PM.* LM VB.*,4.0,,,,CC.* PR.*_CC.* NN.* PM.* LM VB.*,4.0
600394,PR.*_CC.* NN.* PM.* LM VB.* DT.*,2.0,,,,PR.*_CC.* NN.* PM.* LM VB.* DT.*,2.0
600395,NN.* CC.* NN.* CC.* DT.* PR.*_CC.*,5.0,,,,NN.* CC.* NN.* CC.* DT.* PR.*_CC.*,5.0
600396,NN.* CC.* DT.* PR.*_CC.* JJ.* CC.*,2.0,,,,NN.* CC.* DT.* PR.*_CC.* JJ.* CC.*,2.0
600397,CC.* VB.* CC.* PR.* CC.* DT.*,5.0,,,,CC.* VB.* CC.* PR.* CC.* DT.*,5.0
600398,PR.* CC.* DT.* NN.*_CC.* JJ.* LM,2.0,,,,PR.* CC.* DT.* NN.*_CC.* JJ.* LM,2.0
600399,CC.* RB.* PM.* DT.* NN.* CC.*,2.0,,,,CC.* RB.* PM.* DT.* NN.* CC.*,2.0
600400,CC.* NN.* LM PR.*_CC.* JJ.*_CC.* NN.*,2.0,,,,CC.* NN.* LM PR.*_CC.* JJ.*_CC.* NN.*,2.0
