Pattern_ID,Hybrid_N-Gram,Frequency,POS_Type
300665,VB.* DT.* PR.*_PM.*,1482,Mixed POS
300666,VB.* RB.* PR.*_PM.*,743,Mixed POS
300669,CC.* PR.* FW_PM.*,3680,Mixed POS
300671,NN.*_PM.* CC.* NN.*,5005,Mixed POS
300672,DT.*_PM.* JJ.* NN.*_PM.*,7611,Mixed POS
300673,JJ.* CC.* VB.*_PM.*,1247,Mixed POS
300674,VB.*_PM.* CC.* DT.*,263,Mixed POS
300675,VB.* RB.* RB.*_PM.*,743,Mixed POS
300676,JJ.*_PM.* NN.* CC.*,5087,Mixed POS
300677,PR.* CC.* RB.*_PM.*,565,Mixed POS
300679,PR.* VB.* CC.*_PM.*,637,Mixed POS
300680,VB.* CC.*_PM.* PR.*,1759,Mixed POS
300681,CC.*_PM.* PR.* NN.*,3771,Mixed POS
300682,NN.* NN.* RB.*_PM.*_PM.*,466,Mixed POS
300684,NN.* LM_PM.* VB.*_PM.*,10429,Mixed POS
300685,LM_PM.* VB.*_PM.* CC.*,8724,Mixed POS
300686,CC.* NN.* JJ.*_PM.*_PM.*,2037,Mixed POS
300687,LM DT.* NN.*_PM.*_PM.*,71,Mixed POS
300688,PM.*_ VB.* DT.*,707,Mixed POS
300690,VB.* RB.* DT.*_PM.*,743,Mixed POS
300691,RB.* DT.*_PM.* NN.*,1384,Mixed POS
300692,DT.*_PM.* NN.* LM,855,Mixed POS
300694,PM.*_ DT.* VB.*,627,Mixed POS
300697,JJ.* CC.* PR.*_PM.*,1247,Mixed POS
300700,VB.* DT.* JJ.*_PM.*,1482,Mixed POS
300703,VB.* PR.* RB.*_PM.*,694,Mixed POS
300704,DT.* NN.*_PM.* NN.*,3083,Mixed POS
300705,RB.* RB.* NN.*_PM.*,380,Mixed POS
300706,RB.* RB.* CD.*_PM.*,380,Mixed POS
300708,VB.* PR.* PR.*_PM.*,694,Mixed POS
300709,CC.*_PM.* JJ.* CC.*,689,Mixed POS
300712,NN.*_PM.* NN.* PR.*,610,Mixed POS
300713,PR.* LM NN.*_PM.*,369,Mixed POS
300719,CC.*_PM.* NN.* PR.*,610,Mixed POS
300720,JJ.* NN.* CC.*_PM.*,3472,Mixed POS
300721,CC.* NN.*_PM.* DT.*,578,Mixed POS
300722,NN.*_PM.* DT.* VB.*,627,Mixed POS
300725,RB.* PR.* VB.*_PM.*,380,Mixed POS
300726,VB.* VB.* NN.*_PM.*,475,Mixed POS
300729,PR.* CC.* PR.*_PM.*,565,Mixed POS
300732,NN.* CC.*_PM.* RB.*_PM.*,10429,Mixed POS
300733,CC.*_PM.* RB.*_PM.* DT.*,2792,Mixed POS
300736,CC.* VB.*_PM.* JJ.*,1642,Mixed POS
300737,DT.* JJ.* NN.*_PM.*_PM.*,1821,Mixed POS
300740,JJ.* PM.* NN.*_PM.*,117,Mixed POS
300741,NN.*_PM.* NN.* CC.*,5087,Mixed POS
300742,CC.* NN.*_PM.* LM,81,Mixed POS
300744,PR.* CC.* JJ.*_PM.*,565,Mixed POS
300745,CC.* VB.*_PM.* VB.*,932,Mixed POS
300746,VB.*_PM.* VB.* NN.*_PM.*,6534,Mixed POS
300747,VB.* NN.*_PM.* RB.*,426,Mixed POS
300748,NN.*_PM.* RB.* CC.*,156,Mixed POS
300749,CC.* PR.* JJ.*_PM.*,3680,Mixed POS
300752,PM.*_ RB.* VB.*,1123,Mixed POS
300754,PR.* PR.* NN.*_PM.*,99,Mixed POS
300758,CC.*_PM.* PR.* LM,299,Mixed POS
300759,VB.* CC.* CD.*_PM.*,4383,Mixed POS
300760,NN.* CC.* RB.*_PM.*,5267,Mixed POS
300765,CC.* NN.*_PM.* FW,298,Mixed POS
300767,FW CC.* PR.*_PM.*,205,Mixed POS
300773,LM VB.* DT.*_PM.*,1233,Mixed POS
300774,LM JJ.* JJ.*_PM.*,210,Mixed POS
300781,DT.* VB.* PR.*_PM.*,557,Mixed POS
300782,DT.* NN.* JJ.*_PM.*,1315,Mixed POS
300785,LM VB.*_PM.* DT.*,49,Mixed POS
300786,VB.*_PM.* DT.* NN.*,3489,Mixed POS
300791,CC.* RB.* VB.*_PM.*,600,Mixed POS
300792,NN.* CC.* PR.*_PM.*_PM.*,5267,Mixed POS
300794,LM PR.* NN.*_PM.*,199,Mixed POS
300796,NN.* LM JJ.*_PM.*,1223,Mixed POS
300797,VB.* NN.* PR.*_PM.*,731,Mixed POS
300800,VB.* CC.* PR.*_PM.*_PM.*,4383,Mixed POS
300801,VB.* DT.* NN.*_PM.*_PM.*,1482,Mixed POS
300803,CC.* VB.* VB.*_PM.*,1361,Mixed POS
300804,CC.* RB.* JJ.*_PM.*,600,Mixed POS
300805,CC.* RB.* RB.*_PM.*,600,Mixed POS
300806,NN.* LM CC.*_PM.*,1223,Mixed POS
300807,DT.* JJ.* FW_PM.*,1821,Mixed POS
300808,JJ.* VB.* PR.*_PM.*,339,Mixed POS
300809,CD.* CC.* VB.*_PM.*,248,Mixed POS
300810,DT.* DT.* VB.*_PM.*,534,Mixed POS
300812,CC.* FW NN.*_PM.*,43,Mixed POS
300813,CC.* CC.* CD.*_PM.*,381,Mixed POS
300814,CC.* CD.*_PM.* NN.*,6726,Mixed POS
300816,JJ.*_PM.* CC.* VB.*,1286,Mixed POS
300817,DT.* NN.*_PM.* VB.*,582,Mixed POS
300818,NN.*_PM.* VB.* CC.*,2254,Mixed POS
300819,CC.* CC.* PR.*_PM.*,381,Mixed POS
300820,CC.* VB.* CC.*_PM.*,1361,Mixed POS
300821,LM VB.* PR.*_PM.*,1233,Mixed POS
300822,NN.* PR.* LM_PM.*,332,Mixed POS
300823,NN.*_PM.* CC.* PR.*,3367,Mixed POS
300824,CC.* PR.* VB.*_PM.*_PM.*,3680,Mixed POS
300825,NN.*_PM.* DT.* NN.*,3489,Mixed POS
300828,PR.* VB.* NN.*_PM.*,637,Mixed POS
300829,RB.* CC.* JJ.*_PM.*,1043,Mixed POS
300831,VB.* JJ.* PR.*_PM.*,455,Mixed POS
300832,JJ.* CC.*_PM.* DT.*,337,Mixed POS
300833,CC.*_PM.* DT.* DT.*,88,Mixed POS
300834,LM VB.*_PM.* VB.*,696,Mixed POS
300835,VB.*_PM.* VB.* DT.*,707,Mixed POS
300837,FW CC.* VB.*_PM.*,205,Mixed POS
300844,CD.* CC.* FW_PM.*,248,Mixed POS
300847,JJ.* NN.* VB.*_PM.*,3472,Mixed POS
300848,VB.* RB.* VB.*_PM.*,743,Mixed POS
300852,RB.* NN.* NN.*_PM.*,900,Mixed POS
300853,PR.* PR.* CC.*_PM.*,99,Mixed POS
300854,PR.* CC.*_PM.* DT.*,383,Mixed POS
300855,CC.*_PM.* DT.* NN.*,3489,Mixed POS
300856,VB.* NN.* CD.*_PM.*,731,Mixed POS
300861,LM RB.* CC.*_PM.*,554,Mixed POS
300862,RB.* CC.*_PM.* JJ.*,458,Mixed POS
300863,CC.*_PM.* JJ.* NN.*,4899,Mixed POS
300866,VB.* VB.* PR.*_PM.*_PM.*,475,Mixed POS
300867,LM RB.* JJ.*_PM.*_PM.*,554,Mixed POS
300869,CC.* JJ.* VB.*_PM.*,2875,Mixed POS
300870,RB.* VB.* RB.*_PM.*,1142,Mixed POS
300872,VB.* CC.*_PM.* DT.*,435,Mixed POS
300873,LM_PM.* NN.* CC.*,5087,Mixed POS
300875,NN.* LM PR.*_PM.*,1223,Mixed POS
300876,LM PR.*_PM.* JJ.*,334,Mixed POS
300883,FW CD.* NN.*_PM.*,3,Mixed POS
300884,RB.* RB.* RB.*_PM.*,380,Mixed POS
300885,VB.* CC.*_PM.* JJ.*,1504,Mixed POS
300886,JJ.* CC.* VB.*_PM.*_PM.*,1247,Mixed POS
300887,PR.* LM_PM.* PR.*,440,Mixed POS
300888,LM_PM.* PR.* CC.*,204,Mixed POS
300890,DT.* RB.* NN.*_PM.*,212,Mixed POS
300892,NN.* RB.* VB.*_PM.*,981,Mixed POS
300894,RB.* PR.* VB.*_PM.*_PM.*,380,Mixed POS
300895,VB.* RB.* PR.*_PM.*_PM.*,743,Mixed POS
300897,DT.* NN.* FW_PM.*,1315,Mixed POS
300898,NN.*_PM.* NN.* FW,167,Mixed POS
300905,CC.* PR.* NN.*_PM.*_PM.*,3680,Mixed POS
300906,PR.* DT.* NN.*_PM.*_PM.*,869,Mixed POS
300907,NN.* CD.* NN.*_PM.*,79,Mixed POS
300909,LM VB.*_PM.* FW,23,Mixed POS
300910,VB.*_PM.* FW VB.*,65,Mixed POS
300914,NN.*_PM.* RB.* DT.*,163,Mixed POS
300915,VB.* NN.* JJ.*_PM.*,731,Mixed POS
300916,DT.* PR.*_PM.* NN.*,3083,Mixed POS
300917,LM VB.* NN.*_PM.*_PM.*,1233,Mixed POS
300918,PR.* NN.* CC.*_PM.*,2782,Mixed POS
300919,DT.* NN.*_PM.* CC.*,333,Mixed POS
300923,RB.* NN.*_PM.* NN.*,1384,Mixed POS
300924,LM DT.* NN.*_PM.*,71,Mixed POS
300926,NN.* CC.*_PM.* NN.*,2427,Mixed POS
300927,CC.*_PM.* NN.* DT.*,664,Mixed POS
300928,CC.* RB.* CD.*_PM.*,600,Mixed POS
300929,CD.* NN.* NN.*_PM.*,124,Mixed POS
300930,VB.* CC.* CC.*_PM.*,4383,Mixed POS
300931,CC.* CC.*_PM.* JJ.*,1642,Mixed POS
300932,PR.* NN.* RB.*_PM.*,2782,Mixed POS
300934,CC.* JJ.* JJ.*_PM.*,2875,Mixed POS
300935,NN.* JJ.* NN.*_PM.*,457,Mixed POS
300936,FW CC.* NN.*_PM.*_PM.*,205,Mixed POS
300937,CC.*_PM.* DT.* VB.*,627,Mixed POS
300938,NN.* RB.*_PM.* NN.*,2427,Mixed POS
300939,RB.*_PM.* NN.* VB.*,742,Mixed POS
300940,DT.* NN.* PR.*_PM.*_PM.*,1315,Mixed POS
300941,PM.*_ CC.* NN.*,5005,Mixed POS
300943,NN.* VB.* PR.*_PM.*_PM.*,535,Mixed POS
300944,CC.*_PM.* NN.* CC.*,5087,Mixed POS
300945,NN.*_PM.* CC.* PR.*_PM.*,13472,Mixed POS
300946,PR.*_PM.* JJ.* NN.*,4899,Mixed POS
300948,PM.*_ PR.* LM,299,Mixed POS
300950,VB.* PR.*_PM.* JJ.*,1504,Mixed POS
300951,PR.*_PM.* JJ.* CC.*,689,Mixed POS
300952,VB.* DT.*_PM.* JJ.*,1504,Mixed POS
300955,PM.*_ LM VB.*,998,Mixed POS
300956,RB.* CC.* FW_PM.*,1043,Mixed POS
300957,NN.* CC.* CC.*_PM.*,5267,Mixed POS
300959,NN.* RB.* PR.*_PM.*,981,Mixed POS
300960,PM.*_ CC.* JJ.*,2568,Mixed POS
300962,RB.* NN.* RB.*_PM.*,900,Mixed POS
300963,CC.*_PM.* NN.* RB.*,1506,Mixed POS
300966,CC.*_PM.* VB.* RB.*,736,Mixed POS
300968,PR.* LM_PM.* RB.*_PM.*_PM.*,6761,Mixed POS
300972,JJ.* PR.* PR.*_PM.*,139,Mixed POS
300973,NN.* PR.*_PM.* FW,121,Mixed POS
300974,PR.*_PM.* FW RB.*,40,Mixed POS
300975,RB.* PR.* JJ.*_PM.*,380,Mixed POS
300976,NN.* CC.*_PM.* PR.*,1947,Mixed POS
300977,CC.*_PM.* PR.* JJ.*,808,Mixed POS
300978,VB.*_PM.* VB.* CC.*,2254,Mixed POS
300979,LM_PM.* RB.* RB.*,254,Mixed POS
300980,DT.* NN.* NN.*_PM.*_PM.*,1315,Mixed POS
300985,DT.* NN.* CD.*_PM.*,1315,Mixed POS
300986,VB.* CC.*_PM.* JJ.*_PM.*,9214,Mixed POS
300987,VB.*_PM.* JJ.* NN.*,4899,Mixed POS
300990,CC.*_PM.* PR.* VB.*,716,Mixed POS
300991,CC.* CC.* NN.*_PM.*_PM.*,381,Mixed POS
300992,VB.* NN.* CC.*_PM.*,731,Mixed POS
300994,VB.*_PM.* CC.* VB.*,1286,Mixed POS
300997,RB.* NN.* PR.*_PM.*,900,Mixed POS
301000,CC.* VB.* JJ.*_PM.*,1361,Mixed POS
301004,PR.* LM VB.*_PM.*_PM.*,369,Mixed POS
301008,LM JJ.* NN.*_PM.*,210,Mixed POS
301011,NN.*_PM.* FW VB.*,65,Mixed POS
301014,CC.* CC.*_PM.* FW,298,Mixed POS
301015,PM.*_ PR.* PR.*,102,Mixed POS
301016,LM_PM.* VB.* RB.*,736,Mixed POS
301017,LM CC.*_PM.* VB.*,696,Mixed POS
301018,CC.*_PM.* VB.* DT.*,707,Mixed POS
301019,NN.* CC.*_PM.* NN.*_PM.*,10429,Mixed POS
301022,CC.*_PM.* DT.* JJ.*,1221,Mixed POS
301023,NN.* DT.* NN.*_PM.*_PM.*,816,Mixed POS
301024,JJ.* NN.* RB.*_PM.*,3472,Mixed POS
301025,PR.*_PM.* JJ.* NN.*_PM.*,7611,Mixed POS
301026,NN.* PR.* NN.*_PM.*,332,Mixed POS
301027,PR.* NN.* CC.*_NN.*,2782,Mixed POS
301028,LM JJ.* JJ.*_PM.*_PM.*,210,Mixed POS
301032,LM_PM.* DT.* NN.*,3489,Mixed POS
301034,CC.* DT.*_PM.* NN.*,6726,Mixed POS
301038,CC.* JJ.* RB.*_PM.*,2875,Mixed POS
301039,CC.* VB.* DT.*_NN.*,1361,Mixed POS
301040,DT.* VB.* FW_PM.*,557,Mixed POS
301043,JJ.* CC.* FW_PM.*,1247,Mixed POS
301044,VB.* CC.* FW_PM.*_PM.*,4383,Mixed POS
301045,CC.* NN.* CC.*_NN.*_PM.*,2037,Mixed POS
301046,JJ.* DT.* FW_PM.*,351,Mixed POS
301047,FW RB.* NN.*_PM.*,33,Mixed POS
301048,PM.*_ DT.* PR.*,1144,Mixed POS
301050,PM.*_ DT.* JJ.*,1221,Mixed POS
301051,PM.*_ PR.* DT.*,606,Mixed POS
301052,PM.*_ RB.* RB.*,254,Mixed POS
301053,PM.*_ VB.* VB.*,454,Mixed POS
301054,PR.* LM JJ.*_PM.*_PM.*,369,Mixed POS
301055,CC.* PR.* CC.*_PM.*,3680,Mixed POS
301056,VB.* CC.*_PM.* CC.*,798,Mixed POS
301057,VB.* PR.* VB.*_PM.*_PM.*,694,Mixed POS
301058,PM.*_ CC.* DT.*,263,Mixed POS
301059,VB.* CC.* JJ.*_PM.*_PM.*,4383,Mixed POS
301061,CC.* RB.* PR.*_PM.*_PM.*,600,Mixed POS
301062,CC.* NN.*_PM.* VB.*,932,Mixed POS
301063,DT.* NN.* NN.*_NN.*,1315,Mixed POS
301064,JJ.* VB.* NN.*_PM.*,339,Mixed POS
301065,CC.* CC.*_PM.* NN.*,6726,Mixed POS
301066,RB.* PM.* NN.*_PM.*,170,Mixed POS
301067,VB.* DT.*_PM.* FW,98,Mixed POS
301069,CD.* RB.* NN.*_PM.*,50,Mixed POS
301070,JJ.* NN.* JJ.*_PM.*,3472,Mixed POS
301073,CC.* CC.* PR.*_PM.*_PM.*,381,Mixed POS
301075,VB.* CC.*_PM.* NN.*,3143,Mixed POS
301077,FW LM VB.*_PM.*,49,Mixed POS
301078,CC.* CC.*_PM.* DT.*,578,Mixed POS
301081,VB.* VB.*_PM.* CC.*,798,Mixed POS
301084,NN.* CC.*_PM.* RB.*,730,Mixed POS
301085,CC.*_PM.* RB.* PR.*,283,Mixed POS
301086,CC.* RB.* RB.*_PM.*_PM.*,600,Mixed POS
301087,CC.*_PM.* FW_PM.* CC.*,8724,Mixed POS
301089,PM.* PR.* NN.*_PM.*,267,Mixed POS
301090,NN.* FW NN.*_PM.*_PM.*,65,Mixed POS
301091,CC.* CD.* FW_PM.*,168,Mixed POS
301093,PR.* LM_PM.* VB.*,614,Mixed POS
301094,LM_PM.* VB.* DT.*,707,Mixed POS
301095,VB.* JJ.* NN.*_PM.*_PM.*,455,Mixed POS
301098,LM JJ.* VB.*_PM.*_PM.*,210,Mixed POS
301099,CC.* VB.* VB.*_PM.*_PM.*,1361,Mixed POS
301101,CC.*_PM.* NN.* NN.*_PM.*_PM.*,12061,Mixed POS
301104,NN.* LM RB.*_PM.*,1223,Mixed POS
301105,LM RB.*_PM.* VB.*,696,Mixed POS
301106,RB.*_PM.* VB.* CC.*,2254,Mixed POS
301108,VB.*_PM.* PR.* LM,299,Mixed POS
301110,CC.* RB.* PR.*_PM.*,600,Mixed POS
301112,DT.* NN.* RB.*_PM.*,1315,Mixed POS
301116,PM.*_ CC.* PR.*,3367,Mixed POS
301117,JJ.* JJ.* RB.*_PM.*,393,Mixed POS
301119,NN.*_PM.* CC.* JJ.*,2568,Mixed POS
301120,VB.* CD.* NN.*_PM.*,42,Mixed POS
301121,CC.*_PM.* RB.* VB.*_PM.*,4288,Mixed POS
301122,RB.* VB.*_PM.* NN.*,1384,Mixed POS
301123,VB.*_PM.* NN.* CC.*,5087,Mixed POS
301130,PR.* RB.* FW_PM.*,474,Mixed POS
301132,VB.* NN.* RB.*_PM.*,731,Mixed POS
301133,NN.* DT.* JJ.*_PM.*,816,Mixed POS
301134,PR.* DT.* VB.*_PM.*,869,Mixed POS
301136,NN.* LM CD.*_PM.*,1223,Mixed POS
301137,VB.* NN.*_PM.* CC.*,798,Mixed POS
301138,LM_PM.* RB.* VB.*,1123,Mixed POS
301139,VB.* PR.* NN.*_PM.*,694,Mixed POS
301140,PR.* NN.*_PM.* CC.*,2000,Mixed POS
301142,RB.* CD.* NN.*_PM.*,157,Mixed POS
301143,DT.* VB.* VB.*_PM.*,557,Mixed POS
301146,NN.* LM_PM.* PR.*,1947,Mixed POS
301147,LM_PM.* PR.* JJ.*,808,Mixed POS
301150,LM PR.* VB.*_PM.*,199,Mixed POS
301152,LM JJ.* VB.*_PM.*,210,Mixed POS
301154,PR.* RB.* CD.*_PM.*,474,Mixed POS
301158,NN.* VB.* JJ.*_PM.*,535,Mixed POS
301161,VB.* CC.*_PM.* NN.*_PM.*_PM.*,9214,Mixed POS
301162,RB.* PR.*_PM.* VB.*,576,Mixed POS
301163,LM_PM.* JJ.* NN.*,4899,Mixed POS
301164,LM CC.* NN.*_PM.*,27,Mixed POS
301166,PM.*_ NN.* VB.*,742,Mixed POS
301167,DT.* PR.* VB.*_PM.*_PM.*,1485,Mixed POS
301169,LM RB.*_PM.* NN.*,325,Mixed POS
301170,RB.*_PM.* NN.* CC.*,5087,Mixed POS
301171,NN.*_PM.* PR.* LM,299,Mixed POS
301173,RB.* PR.* PR.*_PM.*_PM.*,380,Mixed POS
301175,JJ.* JJ.* NN.*_PM.*_PM.*,393,Mixed POS
301177,DT.* CD.* NN.*_PM.*,57,Mixed POS
301178,NN.* DT.* PR.*_PM.*,816,Mixed POS
301180,PR.* NN.*_PM.* DT.*,383,Mixed POS
301183,CC.* RB.* FW_PM.*,600,Mixed POS
301186,NN.* CC.* JJ.*_PM.*_PM.*,5267,Mixed POS
301187,JJ.* LM CD.*_PM.*,29,Mixed POS
301190,RB.* VB.* PR.*_PM.*_PM.*,1142,Mixed POS
301191,PM.*_ CC.* VB.*,1286,Mixed POS
301192,PM.*_ PR.* NN.*,3771,Mixed POS
301193,PM.*_ VB.* NN.*,987,Mixed POS
301194,VB.* PR.* PR.*_PM.*_PM.*,694,Mixed POS
301195,NN.* LM_PM.* DT.*,268,Mixed POS
301196,DT.* JJ.* VB.*_PM.*_PM.*,1821,Mixed POS
301197,LM VB.*_PM.* CC.*,331,Mixed POS
301198,RB.* DT.* JJ.*_PM.*,485,Mixed POS
301199,CC.* FW_PM.* NN.*,6726,Mixed POS
301200,CC.* JJ.*_PM.* NN.*,6726,Mixed POS
301201,VB.* PR.*_PM.* DT.*,435,Mixed POS
301202,PR.*_PM.* DT.* NN.*,3489,Mixed POS
301203,PR.* NN.* DT.*_NN.*,2782,Mixed POS
301204,NN.* JJ.* PR.*_PM.*,457,Mixed POS
301205,VB.* LM VB.*_PM.*,68,Mixed POS
301207,LM VB.* VB.*_PM.*_PM.*,1233,Mixed POS
301208,NN.* PR.*_PM.* CC.*,837,Mixed POS
301209,PM.*_ PR.*_PM.* FW,862,Mixed POS
301210,PR.*_PM.* FW JJ.*,17,Mixed POS
301211,JJ.* JJ.* VB.*_PM.*,393,Mixed POS
301212,VB.* CC.* NN.*_NN.*,4383,Mixed POS
301214,PR.* DT.* JJ.*_PM.*,869,Mixed POS
301215,DT.* PR.* NN.*_PM.*_PM.*,1485,Mixed POS
301216,PR.*_PM.* FW PR.*,10,Mixed POS
301217,JJ.* NN.*_PM.* NN.*,1692,Mixed POS
301219,CC.*_PM.* PR.* DT.*,606,Mixed POS
301220,NN.* NN.* RB.*_PM.*,466,Mixed POS
301223,VB.* VB.* DT.*_PM.*,475,Mixed POS
301224,DT.*_PM.* DT.* NN.*,3489,Mixed POS
301225,CC.*_PM.* DT.* PR.*,1144,Mixed POS
301226,PR.* CC.*_PM.* NN.*,1585,Mixed POS
301227,FW_PM.* NN.* JJ.*,768,Mixed POS
301230,CC.* CC.*_PM.* RB.*,980,Mixed POS
301231,CC.* NN.*_PM.* RB.*,980,Mixed POS
301234,NN.* LM_PM.* JJ.*_PM.*_PM.*,10429,Mixed POS
301236,PM.*_ NN.* CC.*,5087,Mixed POS
301237,LM_PM.* VB.* VB.*,454,Mixed POS
301238,VB.* VB.* PR.*_PM.*,475,Mixed POS
301239,CC.*_PM.* JJ.* RB.*,215,Mixed POS
301242,RB.* RB.* PR.*_PM.*,380,Mixed POS
301243,DT.* VB.* CC.*_PM.*,557,Mixed POS
301244,CC.* RB.* NN.*_PM.*_PM.*,600,Mixed POS
301245,CC.* RB.*_PM.* FW,298,Mixed POS
301246,RB.*_PM.* FW VB.*,65,Mixed POS
301247,PR.* CC.* NN.*_PM.*_PM.*,565,Mixed POS
301248,PM.*_ VB.* RB.*,736,Mixed POS
301249,DT.* NN.* DT.*_NN.*,1315,Mixed POS
301251,VB.* VB.* CC.*_PM.*,475,Mixed POS
301252,CC.*_PM.* VB.* NN.*_PM.*_PM.*,6534,Mixed POS
301254,PM.*_ NN.* DT.*,664,Mixed POS
301256,VB.* NN.*_PM.* DT.*,435,Mixed POS
301258,CC.* JJ.* CC.*_PM.*,2875,Mixed POS
301259,JJ.* CC.*_PM.* NN.*_PM.*,6402,Mixed POS
301260,NN.* PR.* CC.*_PM.*,332,Mixed POS
301261,CC.* CC.* FW_PM.*,381,Mixed POS
301262,VB.*_PM.* NN.* RB.*,1506,Mixed POS
301263,JJ.* NN.* PR.*_PM.*,3472,Mixed POS
301264,CC.* JJ.* FW_PM.*,2875,Mixed POS
301265,LM_PM.* PR.* NN.*,3771,Mixed POS
301266,VB.* CC.* VB.*_PM.*_PM.*,4383,Mixed POS
301268,PR.* DT.* VB.*_PM.*_PM.*,869,Mixed POS
301269,LM RB.* VB.*_PM.*_PM.*,554,Mixed POS
301270,CC.* RB.* VB.*_PM.*_PM.*,600,Mixed POS
301271,NN.* CC.* FW_PM.*_PM.*,5267,Mixed POS
301272,JJ.* CC.* PR.*_PM.*_PM.*,1247,Mixed POS
301273,NN.*_PM.* NN.* VB.*,742,Mixed POS
301274,RB.* RB.*_PM.* VB.*,576,Mixed POS
301275,VB.* CC.* DT.*_PM.*,4383,Mixed POS
301276,VB.* RB.* JJ.*_PM.*,743,Mixed POS
301277,DT.*_PM.* FW_PM.* CC.*,8724,Mixed POS
301281,PR.* CC.*_PM.* CC.*,2000,Mixed POS
301282,DT.*_PM.* JJ.* CC.*,689,Mixed POS
301283,JJ.* CC.* CD.*_PM.*,1247,Mixed POS
301287,RB.* RB.* JJ.*_PM.*,380,Mixed POS
301288,CD.* NN.* RB.*_PM.*,124,Mixed POS
301293,CC.* JJ.*_PM.* CC.*,647,Mixed POS
301294,JJ.*_PM.* CC.* NN.*,5005,Mixed POS
301295,PM.*_ PR.* RB.*,459,Mixed POS
301296,RB.* NN.* CC.*_PM.*,900,Mixed POS
301297,CC.*_PM.* FW VB.*,65,Mixed POS
301298,NN.* RB.* RB.*_PM.*,981,Mixed POS
301299,PR.* FW FW_PM.*,135,Mixed POS
301300,JJ.* VB.* VB.*_PM.*,339,Mixed POS
301301,LM_PM.* VB.* NN.*_PM.*,6534,Mixed POS
301303,RB.* LM VB.*_PM.*,46,Mixed POS
301304,CC.*_PM.* RB.* VB.*,1123,Mixed POS
301305,PR.* LM_PM.* RB.*,513,Mixed POS
301306,NN.* VB.* PR.*_PM.*,535,Mixed POS
301309,NN.*_PM.* VB.* DT.*,707,Mixed POS
301311,JJ.*_PM.* CC.* NN.*_PM.*,13472,Mixed POS
301312,NN.*_PM.* RB.* VB.*,1123,Mixed POS
301313,RB.* JJ.* RB.*_PM.*,574,Mixed POS
301314,CC.* NN.* DT.*_NN.*,2037,Mixed POS
301315,CC.* NN.* NN.*_NN.*_PM.*,2037,Mixed POS
301316,RB.* JJ.* VB.*_PM.*,574,Mixed POS
301317,PM.*_ PR.* VB.*,716,Mixed POS
301318,VB.* JJ.* FW_PM.*,455,Mixed POS
301319,PR.* LM CD.*_PM.*,369,Mixed POS
301320,LM_PM.* VB.* JJ.*,450,Mixed POS
301321,LM VB.* DT.*_NN.*,1233,Mixed POS
301322,NN.* FW_PM.* CC.*,837,Mixed POS
301323,CC.*_PM.* NN.* FW,167,Mixed POS
301324,PM.*_ VB.* JJ.*,450,Mixed POS
301327,PR.* PR.* VB.*_PM.*_PM.*,99,Mixed POS
301328,DT.* DT.* FW_PM.*,534,Mixed POS
301329,NN.* DT.* NN.*_NN.*,816,Mixed POS
301330,JJ.* RB.* JJ.*_PM.*,172,Mixed POS
301331,PM.*_ JJ.* JJ.*,448,Mixed POS
301337,PR.*_PM.* NN.* NN.*,1050,Mixed POS
301338,CC.* DT.* JJ.*_PM.*,1991,Mixed POS
301339,DT.* VB.* NN.*_PM.*_PM.*,557,Mixed POS
301340,VB.* CC.* RB.*_PM.*_PM.*,4383,Mixed POS
301341,NN.* VB.* CC.*_PM.*,535,Mixed POS
301342,CC.* VB.*_PM.* NN.*,6726,Mixed POS
301343,CC.* PR.* PR.*_PM.*,3680,Mixed POS
301344,PM.*_ NN.* PR.*,610,Mixed POS
301346,NN.* JJ.* RB.*_PM.*,457,Mixed POS
301347,RB.* VB.*_PM.* CC.*,1082,Mixed POS
301348,PR.*_PM.* VB.* CC.*,2254,Mixed POS
301349,PR.*_PM.* NN.* CC.*,5087,Mixed POS
301351,CC.* DT.*_PM.* JJ.*,1642,Mixed POS
301352,DT.*_PM.* JJ.* NN.*,4899,Mixed POS
301353,DT.* PR.* FW_PM.*,1485,Mixed POS
301360,DT.* FW LM_PM.*,8,Mixed POS
301361,RB.* CC.* VB.*_PM.*_PM.*,1043,Mixed POS
301363,CC.*_PM.* JJ.* JJ.*,448,Mixed POS
301364,NN.*_PM.* RB.* RB.*,254,Mixed POS
301365,NN.*_PM.* FW_PM.* CC.*,8724,Mixed POS
301366,FW_PM.* CC.* NN.*,5005,Mixed POS
301369,CD.*_PM.* NN.* JJ.*,768,Mixed POS
301370,VB.* CC.* DT.*_NN.*,4383,Mixed POS
301372,JJ.* CC.* JJ.*_PM.*,1247,Mixed POS
301373,CC.*_PM.* JJ.*_PM.* CC.*,8724,Mixed POS
301374,VB.* PR.*_PM.* NN.*,3143,Mixed POS
301375,NN.* FW_PM.* NN.*,2427,Mixed POS
301376,VB.*_PM.* VB.* PR.*,640,Mixed POS
301377,LM VB.*_PM.* PR.*,123,Mixed POS
301379,LM VB.* CC.*_NN.*,1233,Mixed POS
301380,NN.* VB.* LM_PM.*,535,Mixed POS
301381,NN.*_PM.* LM RB.*,390,Mixed POS
301383,CC.* VB.* PR.*_PM.*_PM.*,1361,Mixed POS
301384,JJ.*_PM.* NN.* JJ.*,768,Mixed POS
301385,NN.* LM NN.*_PM.*,1223,Mixed POS
